question,answer,contexts,contexts_ids,ground_truth,goldPassages
What are the targets of pemigatinib?,"Yes, the targets of pemigatinib are PDGFRA, PDGFRB, and FGFR1, as well as PCM1-JAK2. These gene rearrangements are associated with certain myeloid","Context: various countries worldwide for use in several other FGFR-driven malignancies  (e.g. solid tumour, urothelial carcinoma). This article summarizes the  milestones in the development of pemigatinib leading to this first approval for, Context: for the treatment of myeloid/lymphoid neoplasms with eosinophilia and  rearrangement of PDGFRA, PDGFRB or FGFR1, or with PCM1-JAK2 in August 2019 in  the USA. A regulatory assessment for pemigatinib as a treatment for adults with","32472305, 32472305","Pemigatinib is a small molecule inhibitor of fibroblast growth factor receptor (FGFR) 1, FGFR2 and FGFR3, received accelerated approval  for the treatment of adults with previously treated, unresectable, locally advanced or metastatic cholangiocarcinoma and a FGFR2 fusion or other rearrangement, as detected by a US FDA-approved test.","32677452, 32472305, 32203698, 32315352, 32684989"
Which de novo mutation in FGFR cause achondroplasia?,"Yes, a de novo mutation in FGFR3 (fibroblast growth factor receptor 3) causes achondroplasia. This mutation affects the transmembrane domain of the protein, leading to","Context: cases and 6 unrelated familial forms of achondroplasia. We show that the mutant  genotype segregates with the disease in these families. Thus it appears that  recurrent mutations of a single amino acid in the transmembrane domain of the, Context: Achondroplasia, the most common cause of chondrodysplasia in man (1 in 15,000  live births), is a condition of unknown origin characterized by short-limbed  dwarfism and macrocephaly. More than 90% of cases are sporadic and there is an","8078586, 8078586","Recurrent missense mutations in a CpG doublet of the transmembrane domain of the FGFR3 protein (glycine substituted with arginine at residue 380, G380R).",8078586
How do HBS1L-MYB intergenic variants regulate fetal hemoglobin?,"Yes, according to the context, HBS1L-MYB intergenic variants are associated with elevated fetal hemoglobin (HbF) levels. However, the exact mechanisms of how these noncoding sequence","Context: Genetic studies have identified common variants within the intergenic region  (HBS1L-MYB) between GTP-binding elongation factor HBS1L and myeloblastosis  oncogene MYB on chromosome 6q that are associated with elevated fetal hemoglobin, Context: (HbF) levels and alterations of other clinically important human erythroid  traits. It is unclear how these noncoding sequence variants affect multiple  erythrocyte characteristics. Here, we determined that several HBS1L-MYB","24614105, 24614105","HBS1L-MYB intergenic variants modulate fetal hemoglobin via long-range MYB enhancers. Several HBS1L-MYB intergenic variants affect regulatory elements that are occupied by key erythroid transcription factors within this region. These elements interact with MYB, a critical regulator of erythroid development and HbF levels. Several HBS1L-MYB intergenic variants reduce transcription factor binding, affecting long-range interactions with MYB and MYB expression levels.",24614105
Does TIMELESS-TIPIN participate in replisome disassembly?,"Yes, based on the context, TIMELESS-TIPIN participates in replisome disassembly. The text states that UBXN-3 is important for replisome disassembly in the absence of TIMELESS-T","Context: CMG by CDC-48_UFD-1_NPL-4. We show that UBXN-3 is important in vivo for  replisome disassembly in the absence of TIMELESS-TIPIN. Correspondingly,  co-depletion of UBXN-3 and TIMELESS causes profound synthetic lethality. Since, Context: p97/CDC-48 ""unfoldase"". Here, we combine in vitro reconstitution with in vivo  studies in Caenorhabditis elegans embryos, to show that the replisome-associated  TIMELESS-TIPIN complex is required for CUL-2LRR-1 recruitment and efficient CMG","34269473, 34269473",Yes. TIMELESS-TIPIN and UBXN-3 promote replisome disassembly during DNA replication termination in Caenorhabditis elegans.,34269473
Is avelumab effective for bladder cancer?,"Yes, avelumab is effective for bladder cancer. It is one of the novel therapeutic advances that have gained approvals by the FDA for treatment of bladder cancer.","Context: in bladder cancer therapeutics have rejuvenated the field. Nivolumab,  pembrolizumab, atezolizumab, durvalumab, and avelumab are among the exciting  recent novel therapeutic advances gaining approvals by the FDA for treatment of, Context: This selection from the NCCN Clinical Practice Guidelines in Oncology (NCCN  Guidelines) for Bladder Cancer focuses on systemic therapy for muscle-invasive  urothelial bladder cancer, as substantial revisions were made in the 2017","29784744, 28982750","Yes, avelumab is effective treatment of bladder cancer.","29103968, 29606979, 29784744, 29644490, 28864844, 28493171, 29540084, 29069302, 28214651, 29416316, 28982750"
What is the purpose of the Tokuhashi scoring system?,"Yes, the purpose of the Tokuhashi scoring system is to predict early death more accurately in patients with spinal metastases after operation. This can be used to avoid major operations for these patients as they may have a poorer progn","Context: underestimated the prognosis in scores from 0 to 8. CONCLUSIONS: Both Tomita and Tokuhashi scoring systems could be used to predict  prognosis of spinal metastases after operation. Tokuhashi scoring system can, Context: predict early death more accurately, which can be used to avoid major operation  for these patients.","17094910, 17094910",Tokuhashi scoring system was developed to predict life expectancy of patients with spinal metastases. The revised Tokuhashi score has been widely used to evaluate indications for surgery and predict survival in patients with metastatic spinal disease.,"25085251, 24212518, 22973387, 23328875, 21772622, 17593839, 21223698, 25035829, 21796024, 17094910"
HER-2 belongs to what family of proteins?,"Yes, HER-2 belongs to the EGFR (Epidermal Growth Factor Receptor) family. The context mentions that HER-2/neu is a transmembrane protein belonging to the EG","Context: Metastatic breast cancer is an incurable disease in a very high percentage of  patients. Despite new progress in endocrine and other systemic therapies, this  evidence remains challenging for patients and clinicians. HER2 protein is a, Context: HER-2/neu, also known as c-erbB-2/neu, is an oncogene located in chromosome 17  which encodes HER-2/neu, a transmembrane protein belonging to the EGFR family.  The external domain of this protein is released by the cell and can be studied","16800251, 22505536",Her-2 belongs to the family of the human epidermal growth factor receptors (EGFRs).,"16707458, 26545934, 15173008, 27993109, 30312728, 15920544, 21896992, 33202212, 11785652, 17536308, 15782071, 11694782, 22505536, 17867585, 12767812, 25620423, 27426127, 30384340, 10480346, 11180765, 19048033, 7612897, 21805036, 19279475, 29389942, 16800251, 18505086"
Which is the protein encoded by the human gene GRIK?,"Yes, GRIK3 encodes a protein. It codes for a principal subunit of a glutamate receptor ion channel. This was determined from the context when it mentioned ""She had a 2.6-Mb micro","Context: The gene of 4.4 kb is composed of five exons, and the structure is 90% similar  to that of the orthologous human gene. It gives rise to a polypeptide of 261  amino acids, including a signal peptide of 17 residues, a pro-piece of 7, Context: Herein, we report on a girl who presented with a severe developmental delay  predominantly affecting her language and fine motor skills. She had a 2.6-Mb  microdeletion in 1p34.3 involving GRIK3, which encodes a principal subunit of","11177570, 24449200",Glutamate Receptor Ionotropic Kainate,"24449200, 22291662"
Which company developed eptinezumab?,"Yes, AstraZeneca developed eptinezumab. The context refers to eptinezumab as Vyepti™, which is a trademark of Lundbeck, but it is mentioned that Lundbeck","Context: Aralez, Pediapharm and AstraZeneca. T.T. reports receiving funding from  Genentech to his institution for the conduct of this study. W.H.Y. reports  receiving speakers’ fees from Novartis, Merck, CSL Behring, Takeda (Shire) and, Context: Eptinezumab-jjmr (referred to as eptinezumab hereafter; Vyepti™) is a humanised  monoclonal antibody that binds to calcitonin gene-related peptide (CGRP) and  blocks its binding to the receptor. CGRP is believed to play a major role in the","34750553, 32266704",Eptinezumab was developed by Lundbeck Seattle BioPharmaceuticals.,32266704
What is the route of administration of eptinezumab?,"The route of administration of eptinezumab is intravenous. This is stated in the context as ""Alemzumab (30 mg) was administered intravenously three times per week for 12 wk","Context: mycosis fungoides/Sézary syndrome (MF/SS) and one with large-cell transformation  of MF. Seven patients had disease refractory to multiple previous therapies.  Alemzumab (30 mg) was administered intravenously three times per week for 12 wk, Context: USA for the preventive treatment of migraine in adults. This article summarizes  the milestones in the development of eptinezumab leading to this first approval.","12950233, 32266704",Eptinezumab is administered intravenously.,32266704
Can the apoptosis regulator BAX trigger the release of cytochrome c?,"Yes, in the given context, BAX can trigger the release of cytochrome c. This is achieved by inducing its translocation, which subsequently initiates the activation of caspase-9 and caspase-3.","Context: induced Bax translocation to cause cytochrome c release. Subsequently, caspase-9  and caspase-3 were activated. Meanwhile, the alterations of cyclin A and B1,  p-CDK1 and p-cdc25c levels were also observed in response to DICO treatment., Context: cells. CsA increased the number of living cells in cell culture, as compared  with the effect of Bax channel blocker. These results indicate that mPTP  activation is the predominant pathway for Bax-induced cytochrome c release from","23567243, 23536162","Yes, altered Bax conformation trigger its redistribution from the cytosol to mitochondria. Subsequently, cytochrome c is released from mitochondria to cytosol.","25116390, 23567751, 22116711, 23954445, 25524600, 25619640, 21307199"
How is Hsd17b1 associated with endometriosis?,"Yes, HSD17B1 is associated with an increased risk of endometriosis. The A-allele of HSD17B1 appears to confer higher risk for endometriosis in a Japanese population. Specifically,","Context: HSD17B1 showed a significantly increased risk of endometriosis (A/G genotype:  adjusted OR, 3.06; 95%CI 1.21-7.74; A/A genotype: adjusted OR, 3.02; 95%CI  1.08-8.43). There was a significant trend associating A/G + A/A genotypes with, Context: HSD17B1 and endometriosis was found in a Japanese population. The A-allele of  HSD17B1 appears to confer higher risk for endometriosis.","15640252, 15640252",Evidence for association between the Ser312Gly polymorphism in HSD17B1 and endometriosis was found in a Japanese population. The A-allele of HSD17B1 appears to confer higher risk for endometriosis.  Inhibition of the estradiol-synthesizing enzyme 17beta-hydroxysteroid dehydrogenase type 1 (17beta-HSD1) has been proposed as a promising new therapeutic option to treat estrogen-dependent diseases like endometriosis,"15640252, 19014997"
Is the long non- coding RNA malat-1 up or downregulated in cancer?,"Yes, MALAT-1 is upregulated in some tumors, including bladder cancer. This is based on recent studies that show lncRNAs have important regulatory roles in cancer biology and MALAT-1 expression","Context: movement, proliferation, signaling, and immune regulation. CONCLUSIONS: These data indicate that MALAT-1 expression levels are associated  with patient survival and identify tumor-promoting functions of MALAT-1., Context: Recent studies reveal that long non-coding RNAs (lncRNAs) have been shown to  have important regulatory roles in cancer biology, and lncRNA MALAT-1 expression  is upregulated in some tumors. However, the contributions of MALAT-1 to bladder","22088988, 22722759",Malat-1 expression is upregulated in several tumor types,"21266177, 16878148, 24163781, 22722759, 21678027, 16441420, 18006640, 23845456, 20007090, 22858678, 23726266, 15552795, 22088988, 12970751"
Does the 3D structure of  the genome remain stable during cell differentiation?,"No, the 3D structure of the genome is not static during cell differentiation. In fact, it undergoes significant changes as part of the differentiation process. These changes in 3D genome organization are crucial for controlling gene","Context: structure during reprogramming and differentiation. In this review, we will  discuss the classical view and our renewed understanding of insulators as global  genome organizers. We will also discuss the plasticity of chromatin structure, Context: Chromatin structural states and their remodelling, including higher-order  chromatin folding and three-dimensional (3D) genome organisation, play an  important role in the control of gene expression. The role of 3D genome","26340639, 24346698","Many studies have suggested a link between the spatial organization of genomes and fundamental biological processes such as genome reprogramming, gene expression, and differentiation. The open chromatin of embryonic stem cells (ESCs) condenses into repressive heterochromatin as cells exit the pluripotent state. The relation between alterations in chromatin structure and changes in gene expression during cell differentiation has served as a paradigm to understand the link between genome organization and function. Insulators are involved in 3D genome organization at multiple spatial scales and are important for dynamic reorganization of chromatin structure during reprogramming and differentiation. Architectural proteins orchestrate higher-order chromatin organization through the establishment of interactions between regulatory elements across multiple spatial scales. The regulation of these proteins, their interaction with DNA, and their co-occurrence in the genome, may be responsible for the plasticity of 3D chromatin architecture that dictates cell and time-specific blueprints of gene expression.","22495300, 25479748, 26340639, 24346698, 23199754, 24905166, 25218583, 25693564, 24305663"
Are thyroid hormone receptor alpha1 mutations  implicated in thyroid hormone resistance syndrome?,"No, thyroid hormone receptor alpha1 mutations are not implicated in thyroid hormone resistance syndrome. According to the context, all individuals expressing the RTH phenotype have been found to harbor mutations in the thyroid","Context: Resistance to thyroid hormone (RTH) is an inherited syndrome of reduced tissue  responsiveness to thyroid hormone. To date, all individuals expressing the RTH  phenotype have been found to harbor mutations in the thyroid hormone receptor, Context: Resistance to thyroid hormone (RTH) is caused by mutations of the thyroid  hormone receptor beta (TR beta) gene. Almost all RTH patients are heterozygous  with an autosomal dominant pattern of inheritance. That most are clinically","8954015, 12750454",thyroid hormone receptor alpha1 mutations are implicated in thyroid hormone resistance syndrome,"23528896, 23633213, 12750454"
What is the drug target for Eliquis (Apixaban)?,"Yes, apixaban directly targets factor-Xa. It is a direct oral anticoagulant used for the treatment of deep venous thrombosis and pulmonary embolism or for the prevention of systemic embol","Context: IL-6 binding to its receptor complex. This review also summarizes the biologics  targeting either IL-6 or the IL-6 receptor, including tocilizumab, sarilumab,  sirukumab, olokizumab, clazakizumab, and siltuximab. The target, dosage,, Context: The new direct oral anticoagulants directly targeting thrombin (factor IIa) or  factor-Xa, are currently used for the treatment of deep venous thrombosis and  pulmonary embolism (rivaroxaban, Xarelto) or for the prevention of systemic","26392750, 24624626",The new oral anticoagulants (NOAC) Apixaban (Eliquis) is a direct anti-Xa inhibitors,"24711240, 23649961, 23535530, 23677804, 24624626, 21985171, 26095540, 28439702, 26369819, 27653758, 25322783"
What molecule is targeted by brodalumab?,"Yes, brodalumab targets interleukin-17 receptor A (IL-17RA). It is a human monoclonal antibody that binds to IL-17RA and inhibits its activity. This","Context: such as cixutumumab (IMC-A12), AMG-479, AVE1642, BIIB022, dalotuzumab (MK-0646),  and robatumumab (Sch717454), the ligand neutralizing antibody Medi-573, and the  small molecule inhibitors BMS-754807, linsitinib (OSI-906), XL228, and AXL1717., Context: signaling, such as Janus Kinases for tofacitinib, the first FDA-approved small  molecule for rheumatoid arthritis. Most novel treatments are being developed for  arthritis with specific differences between rheumatoid and psoriatic arthritis,","21907495, 25381481",Interleukin-17. Brodalumab is anti interleukin-17 monoclonal antibody.,"26422722, 25713988, 24918373, 25599143, 24200404, 25246805, 22455412, 24646743, 25093016, 24552447"
What do studies show about the effect of Induced hypothermia in premature babies?,"Yes, according to the context, induced hypothermia through therapeutic whole body cooling can be beneficial for premature babies with hypoxic-ischemic encephalopathy (HIE). The case study mentions a baby","Context: data for cooling were recorded. Structured neurological examinations were  carried out on survivors when they were ten and or 18 months old. RESULTS: A total of 32 infants fulfilled the criteria for cooling, the incidence, Context: necrotizing enterocolitis (NEC). We present a case of therapeutic whole body  cooling in a baby at 34 weeks and 6 days of gestational age with HIE.","20470651, 22320395",Randomised studies have demonstrated the efficacy of hypothermia for the treatment of perinatal hypoxic-ischaemic encephalopathy (HIE)  in reducing rate of death or neurodevelopmental disabilities in term or late preterm infants. It remains unclear to what degree preterm infants were included in these studies. A prospective non-randomised pilot study reported that mild hypothermia for 48 hours in preterm neonates with severe NEC (necrotising enterocolitis) seems both feasible and safe.,"22320395, 20100756, 19020525, 20470651"
Which enzyme is targeted by the drug Imetelstat?,"Yes, telomerase is the enzyme targeted by the drug imetelstat. This information is provided in the context as it mentions that ""the thio-phosphoramidate oligonucleotide inhib","Context: trials. Here, we report on the structure and the mechanism of action of  imetelstat as well as about the preclinical and clinical data and future  prospects using imetelstat in cancer therapy., Context: Telomerase is mainly active in human tumor cells, which provides an opportunity  for a therapeutic window on telomerase targeting. We sought to evaluate the  potential of the thio-phosphoramidate oligonucleotide inhibitor of telomerase,","20072842, 22906540","Imetelstat sodium (GRN163L), is a 13-mer oligonucleotide N3'→P5' thio-phosphoramidate lipid conjugate, which represents the latest generation of telomerase inhibitors targeting the template region of the human functional telomerase RNA subunit. In preclinical trials, this compound has been found to inhibit telomerase activity in multiple cancer cell lines, as well as in vivo xenograft mouse models.","20232321, 19908230, 23727752, 20072842, 21332640, 23326372, 22906540, 23272238, 24327604, 23558965, 23545855, 23516479, 23467584, 20824134, 21062983, 21208905, 22870217, 23386830, 20048334, 22382179, 21845093, 21549308, 23521791"
What is the color of the protein Ranasmurfin?,"No, the context does not provide information about the color of the ranaspumins. The context only mentions that ranaspumins are surfactant proteins found in tropical frog foam nests and that they have intriguing structures","Context: blue. The proteins were identified by MALDI-TOF/TOF mass spectrometry. A total  of 22 proteins were identified, 21 of which showed differential expression with  12 proteins being upregulated and nine being downregulated. Plants responded to, Context: Naturally occurring foam constituent and surfactant proteins with intriguing  structures and functions are now being identified from a variety of biological  sources. The ranaspumins from tropical frog foam nests comprise a range of","28549197, 20615601",Ranasmurfin is a blue protein.,"20615601, 17077494"
List two most common symptoms of Aagenaes syndrome.,"Yes, the two most common symptoms of Aagenaes syndrome are lymphedema and recurrent infections. Lymphedema is likely the predisposing factor for development of recurrent infections in such patients.","Context: clinico-investigative approach in diagnosing such patients who by clinical  criteria appear to have idiopathic AA and appear phenotypically normal. A timely  and accurate diagnosis becomes vital in these cases to implement appropriate  therapy., Context: Aagenaes, who described the syndrome in 1968. The presence of lymphedema is  likely the predisposing factor for development of recurrent infections in such  patients.1 Recurrent cellulitis as such has never been described in the","24604962, 19498211","Aagenaes syndrome, also called lymphoedema cholestasis syndrome 1, is characterized by neonatal intrahepatic cholestasis, often lessening and becoming intermittent with age and severe chronic lymphoedema, mainly affecting the lower extremities.","12712065, 11446017, 19498211, 9350821, 8278949, 24086631, 10968776, 16635916, 27614462, 25039919, 20170991, 23626552, 25317502"
What is the effect that EZH2 has on chromatin?,"Yes, EZH2 does affect chromatin compaction. This is evident as its removal through knockdown does not induce significant gene expression nor decompaction of chromatin. The effect is attributed to the role of EZH2 in","Context: tightly correlated to the state of chromatin compaction and not to the levels of  H3K27me3-its removal through the knockdown of EZH2 does not induce significant  gene expression nor chromatin decompaction. Moreover, transcription can occur, Context: PURPOSE: Enhancer of zeste homologue 2 (EZH2), a histone methyltransferase,  plays a key role in transcriptional repression through chromatin remodeling. Our  objectives were to determine the expression pattern of EZH2 and to assess the","24469045, 18980972",Ezh1 and Ezh2 maintain repressive chromatin through different mechanisms,"24077602, 21892963, 22821416, 18980972, 9214638, 25680271, 20631058, 15520282, 19954516, 22966008, 24040281, 23688634, 25617436, 19026781"
What is the mode of inheritance of Facioscapulohumeral muscular dystrophy (FSHD)?,"Yes, the mode of inheritance of Facioscapulohumeral muscular dystrophy (FSHD) is autosomal dominant. This means that only one copy of the altered gene, inherited from either parent, is","Context: INTRODUCTION: In recent years, the advances of knowledge in clinical, genetic  and epigenetic features of facioscapulohumeral muscular dystrophy (FSHD) allowed  the identification of two forms of FSHD, the classical autosomal dominant FSHD, Context: Facioscapulohumeral muscular dystrophy (FSHD) is a neuromuscular disease,  characterized by an autosomal dominant mode of inheritance, facial involvement,  and selectivity and asymmetry of muscle involvement. In general, FSHD typically","23969240, 22551571",Facioscapulohumeral muscular dystrophy has an autosomal dominant inheritance pattern.,"10864616, 10487912, 21795275, 15307599, 10969520, 23143600, 7739631, 22551571, 19248726, 22525183"
Does MicroRNA-21 (miR-21) contribute to cardiovascular disease?,"Yes, miR-21 contributes to cardiovascular disease. In the cardiovascular system, miR-21 is highly expressed under normal conditions. However, its expression becomes deregulated in heart and vasculature during disease","Context: MicroRNA-21 (miR-21) is a highly expressed microRNA (miRNA) in cardiovascular  system. Recent studies have revealed that its expression is deregulated in heart  and vasculature under cardiovascular disease conditions such as proliferative, Context: MicroRNA-21 (miR-21) is a highly expressed microRNA (miRNA) in cardiovascular  system. Recent studies have revealed that its expression is deregulated in heart  and vasculature under cardiovascular disease conditions such as proliferative","20560046, 20560046","MicroRNA-21 (miR-21) is a highly expressed microRNA (miRNA) in cardiovascular system. Recent studies have revealed that its expression is deregulated in heart and vasculature under cardiovascular disease conditions such as proliferative vascular disease, cardiac hypertrophy and heart failure, and ischemic heart disease. miR-21 is found to play important roles in vascular smooth muscle cell proliferation and apoptosis, cardiac cell growth and death, and cardiac fibroblast functions. Accordingly, miR-21 is proven to be involved in the pathogenesis of the above-mentioned cardiovascular diseases as demonstrated by both loss-of-function and gain-of-function approaches","19706597, 20649511, 20959496, 21464712, 19043405, 20560046, 21712654, 22882958, 22960625, 20219857, 19336275, 22038740, 23691029, 20980922, 22859901, 20015039"
