question,answer,contexts,contexts_ids,ground_truth,goldPassages
What are the targets of pemigatinib?,"Yes, the targets of pemigatinib are fibroblast growth factor receptor (FGFR) 1, FGFR2, and FGFR3. This information is explicitly stated in the context as pemig","Context: various countries worldwide for use in several other FGFR-driven malignancies  (e.g. solid tumour, urothelial carcinoma). This article summarizes the  milestones in the development of pemigatinib leading to this first approval for, Context: for the treatment of myeloid/lymphoid neoplasms with eosinophilia and  rearrangement of PDGFRA, PDGFRB or FGFR1, or with PCM1-JAK2 in August 2019 in  the USA. A regulatory assessment for pemigatinib as a treatment for adults with, Context: Pemigatinib (PEMAZYRE™), a small molecule inhibitor of fibroblast growth factor  receptor (FGFR) 1, FGFR2 and FGFR3, received accelerated approval in April 2020  in the USA for the treatment of adults with previously treated, unresectable,","32472305, 32472305, 32472305","Pemigatinib is a small molecule inhibitor of fibroblast growth factor receptor (FGFR) 1, FGFR2 and FGFR3, received accelerated approval  for the treatment of adults with previously treated, unresectable, locally advanced or metastatic cholangiocarcinoma and a FGFR2 fusion or other rearrangement, as detected by a US FDA-approved test.","32677452, 32472305, 32203698, 32315352, 32684989"
Which de novo mutation in FGFR cause achondroplasia?,"Yes, de novo mutations in FGFR3 cause achondroplasia. This is suggested in the context as all cases (23/2","Context: FGFR3 protein account for all cases (23/23) of achondroplasia in our series., Context: Achondroplasia, the most common cause of chondrodysplasia in man (1 in 15,000  live births), is a condition of unknown origin characterized by short-limbed  dwarfism and macrocephaly. More than 90% of cases are sporadic and there is an, Context: OBJECTIVE: To evaluate whether mutation in the exon 10 of the fibroblast growth  factor receptor 3(FGFR3) gene in common in Chinese patients with achondroplasia. METHODS: Genomic DNA from seven sporadic cases of achondroplasia was studied by","8078586, 8078586, 9949234","Recurrent missense mutations in a CpG doublet of the transmembrane domain of the FGFR3 protein (glycine substituted with arginine at residue 380, G380R).",8078586
How do HBS1L-MYB intergenic variants regulate fetal hemoglobin?,"No, the context does not provide enough information to explain how HBS1L-MYB intergenic variants regulate fetal hemoglobin. The context mentions that these variants are associated with elevated fetal hem","Context: Genetic studies have identified common variants within the intergenic region  (HBS1L-MYB) between GTP-binding elongation factor HBS1L and myeloblastosis  oncogene MYB on chromosome 6q that are associated with elevated fetal hemoglobin, Context: (HbF) levels and alterations of other clinically important human erythroid  traits. It is unclear how these noncoding sequence variants affect multiple  erythrocyte characteristics. Here, we determined that several HBS1L-MYB, Context: Unexpectedly, an average of 95% of the cord blood erythrocytes and reticulocytes  expressed HbA and the adult beta-globin gene, as well as HbF and the  gamma-globin genes. The distribution of hemoglobin and globin gene expression","24614105, 24614105, 16735596","HBS1L-MYB intergenic variants modulate fetal hemoglobin via long-range MYB enhancers. Several HBS1L-MYB intergenic variants affect regulatory elements that are occupied by key erythroid transcription factors within this region. These elements interact with MYB, a critical regulator of erythroid development and HbF levels. Several HBS1L-MYB intergenic variants reduce transcription factor binding, affecting long-range interactions with MYB and MYB expression levels.",24614105
Does TIMELESS-TIPIN participate in replisome disassembly?,"Yes, based on the context, TIMELESS-TIPIN does participate in replisome disassembly. The text states that the TIMELESS-TIPIN complex is required for CUL-2LRR-1 recruitment and","Context: CMG by CDC-48_UFD-1_NPL-4. We show that UBXN-3 is important in vivo for  replisome disassembly in the absence of TIMELESS-TIPIN. Correspondingly,  co-depletion of UBXN-3 and TIMELESS causes profound synthetic lethality. Since, Context: p97/CDC-48 ""unfoldase"". Here, we combine in vitro reconstitution with in vivo  studies in Caenorhabditis elegans embryos, to show that the replisome-associated  TIMELESS-TIPIN complex is required for CUL-2LRR-1 recruitment and efficient CMG, Context: replication, thereby driving the disassembly reaction.","34269473, 34269473, 28355556",Yes. TIMELESS-TIPIN and UBXN-3 promote replisome disassembly during DNA replication termination in Caenorhabditis elegans.,34269473
Is avelumab effective for bladder cancer?,"Yes, avelumab is effective for bladder cancer. It was approved by the FDA for treatment of urothelial carcinoma based on the JAVELIN Bladder 100 clinical trial, which","Context: in bladder cancer therapeutics have rejuvenated the field. Nivolumab,  pembrolizumab, atezolizumab, durvalumab, and avelumab are among the exciting  recent novel therapeutic advances gaining approvals by the FDA for treatment of, Context: This selection from the NCCN Clinical Practice Guidelines in Oncology (NCCN  Guidelines) for Bladder Cancer focuses on systemic therapy for muscle-invasive  urothelial bladder cancer, as substantial revisions were made in the 2017, Context: the pharmacological characteristics of avelumab, the efficacy studies which led  to its approval, its safety profile, as well as its place within the management  of urothelial carcinoma with immunotherapy. For that matter, we undertook a","29784744, 28982750, 29540084","Yes, avelumab is effective treatment of bladder cancer.","29103968, 29606979, 29784744, 29644490, 28864844, 28493171, 29540084, 29069302, 28214651, 29416316, 28982750"
What is the purpose of the Tokuhashi scoring system?,"Yes, the purpose of the Tokuhashi scoring system is to predict the prognosis of spinal metastases after operation. It does so by assessing various factors such as the patient's general condition, number of extraske","Context: underestimated the prognosis in scores from 0 to 8. CONCLUSIONS: Both Tomita and Tokuhashi scoring systems could be used to predict  prognosis of spinal metastases after operation. Tokuhashi scoring system can, Context: metastatic spinal cord compression (MSCC) in comparison with the predicted  survival based on the revised Tokuhashi score. This would thereby allow us to  determine the overall predictive value of this scoring system., Context: underestimated the prognosis in scores from 0 to 8. CONCLUSIONS: Both Tomita and Tokuhashi scoring systems could be used to predict  prognosis of spinal metastases after operation. Tokuhashi scoring system can","17094910, 23328875, 17094910",Tokuhashi scoring system was developed to predict life expectancy of patients with spinal metastases. The revised Tokuhashi score has been widely used to evaluate indications for surgery and predict survival in patients with metastatic spinal disease.,"25085251, 24212518, 22973387, 23328875, 21772622, 17593839, 21223698, 25035829, 21796024, 17094910"
HER-2 belongs to what family of proteins?,"Yes, HER-2 belongs to the EGFR (Epidermal Growth Factor Receptor) family. This is stated in the second sentence of the context where it mentions that HER-2/neu is a","Context: Metastatic breast cancer is an incurable disease in a very high percentage of  patients. Despite new progress in endocrine and other systemic therapies, this  evidence remains challenging for patients and clinicians. HER2 protein is a, Context: HER-2/neu, also known as c-erbB-2/neu, is an oncogene located in chromosome 17  which encodes HER-2/neu, a transmembrane protein belonging to the EGFR family.  The external domain of this protein is released by the cell and can be studied, Context: protein. AAV clones, expressing peptides specifically reactive to trastuzumab,  were employed to immunize BALB/c mice. Antibody titers against human HER-2 were  determined, and the isotype composition and functional properties of these were","16800251, 22505536, 27622022",Her-2 belongs to the family of the human epidermal growth factor receptors (EGFRs).,"16707458, 26545934, 15173008, 27993109, 30312728, 15920544, 21896992, 33202212, 11785652, 17536308, 15782071, 11694782, 22505536, 17867585, 12767812, 25620423, 27426127, 30384340, 10480346, 11180765, 19048033, 7612897, 21805036, 19279475, 29389942, 16800251, 18505086"
Which is the protein encoded by the human gene GRIK?,"Yes, GRIK3 encodes a principal subunit of the kainate receptor, which is a type of ionotropic glutamate receptor. These receptors are involved in excitatory neurotransmission in the central","Context: The gene of 4.4 kb is composed of five exons, and the structure is 90% similar  to that of the orthologous human gene. It gives rise to a polypeptide of 261  amino acids, including a signal peptide of 17 residues, a pro-piece of 7, Context: Herein, we report on a girl who presented with a severe developmental delay  predominantly affecting her language and fine motor skills. She had a 2.6-Mb  microdeletion in 1p34.3 involving GRIK3, which encodes a principal subunit of, Context: BT474 human breast cancer cells (BT/Her(R)) that are highly resistant to  Herceptin. These cell lines exhibit sustained PI3K/Akt signaling as an essential  component of Herceptin-resistant proliferation. Several genes in the protein","11177570, 24449200, 19593441",Glutamate Receptor Ionotropic Kainate,"24449200, 22291662"
Which company developed eptinezumab?,"Yes, Pharmacyclics developed eptinezumab. The company was later acquired by AbbVie in 2015. Eptinezumab is a humanized monoclonal antibody that binds","Context: Biopharma, Pharmacyclics, Gilead, Genentech, TG Therapeutics, Bigene, Acerta,  Emergent, and Merck. A.K.G. reports grants and nonfinancial support from Teva,  Bristol-Myers Squibb, Merck, Takeda, TG Therapeutics, and Effector; grants,, Context: Eptinezumab-jjmr (referred to as eptinezumab hereafter; Vyepti™) is a humanised  monoclonal antibody that binds to calcitonin gene-related peptide (CGRP) and  blocks its binding to the receptor. CGRP is believed to play a major role in the, Context: Illumina, Guardant Health, BioMed Valley Discoveries, AstraZeneca, GRAIL, MORE  Health, Amgen, and Eli Lilly and Company. L.M.S. reports consulting fees from  EMD Serono, scientific advisory board roles for Loxo Oncology and Foghorn","29914976, 32266704, 33082208",Eptinezumab was developed by Lundbeck Seattle BioPharmaceuticals.,32266704
What is the route of administration of eptinezumab?,"Yes, the route of administration of eptinezumab is intravenous (IV). This information is provided in the context where it mentions that patients received up to two 30-min IV administrations of eptinez","Context: METHODS: Patients received up to two 30-min IV administrations of eptinezumab  100 mg, 300 mg, or placebo separated by 12 weeks. Patients recorded migraine and  headache endpoints in a daily eDiary. Additional assessments, including, Context: Eptinezumab-jjmr (referred to as eptinezumab hereafter; Vyepti™) is a humanised  monoclonal antibody that binds to calcitonin gene-related peptide (CGRP) and  blocks its binding to the receptor. CGRP is believed to play a major role in the, Context: regimen (5-fluorouracil (5-FU) 500 mg/m2, epidoxorubicin (EPI) 75 mg/m2 and  cyclophosphamide (CFA) 500 mg/m2, intravenously (i.v.). every 3 weeks) or the EM  regimen (EPI 75 mg/m2, i.v. every 3 weeks; mitomycin C (MMC) 10 mg/m2, i.v.","33023473, 32266704, 10885599",Eptinezumab is administered intravenously.,32266704
Can the apoptosis regulator BAX trigger the release of cytochrome c?,"Yes, BAX can trigger the release of cytochrome c. In the context provided, induced Bax translocation to the mitochondria causes cytochrome c release, which then activates caspase-9 and caspase","Context: induced Bax translocation to cause cytochrome c release. Subsequently, caspase-9  and caspase-3 were activated. Meanwhile, the alterations of cyclin A and B1,  p-CDK1 and p-cdc25c levels were also observed in response to DICO treatment., Context: cells. CsA increased the number of living cells in cell culture, as compared  with the effect of Bax channel blocker. These results indicate that mPTP  activation is the predominant pathway for Bax-induced cytochrome c release from, Context: c and consequently cancer cell death. A number of drugs in clinical use are  known to indirectly activate Bax. Intriguingly, recent efforts demonstrate that  Bax can serve as a promising direct target for small-molecule drug discovery.","23567243, 23536162, 26395559","Yes, altered Bax conformation trigger its redistribution from the cytosol to mitochondria. Subsequently, cytochrome c is released from mitochondria to cytosol.","25116390, 23567751, 22116711, 23954445, 25524600, 25619640, 21307199"
How is Hsd17b1 associated with endometriosis?,"Yes, HSD17B1 is associated with an increased risk of endometriosis. The A-allele of HSD17B1 appears to confer a higher risk for endometriosis in the Japanese population. Specifically","Context: HSD17B1 showed a significantly increased risk of endometriosis (A/G genotype:  adjusted OR, 3.06; 95%CI 1.21-7.74; A/A genotype: adjusted OR, 3.02; 95%CI  1.08-8.43). There was a significant trend associating A/G + A/A genotypes with, Context: HSD17B1 and endometriosis was found in a Japanese population. The A-allele of  HSD17B1 appears to confer higher risk for endometriosis., Context: HSD17B1 and endometriosis was found in a Japanese population. The A-allele of  HSD17B1 appears to confer higher risk for endometriosis.","15640252, 15640252, 15640252",Evidence for association between the Ser312Gly polymorphism in HSD17B1 and endometriosis was found in a Japanese population. The A-allele of HSD17B1 appears to confer higher risk for endometriosis.  Inhibition of the estradiol-synthesizing enzyme 17beta-hydroxysteroid dehydrogenase type 1 (17beta-HSD1) has been proposed as a promising new therapeutic option to treat estrogen-dependent diseases like endometriosis,"15640252, 19014997"
Is the long non- coding RNA malat-1 up or downregulated in cancer?,"Yes, MALAT-1 is upregulated in some cancers. This is suggested in the context as it displays a strong association with genes involved in cancer like cellular growth and its expression is upregulated in tumors.","Context: high MALAT-1 RNA expression in squamous cell carcinoma of the lung was  associated with a poor prognosis. On genetic level, MALAT-1 displays the  strongest association with genes involved in cancer like cellular growth,, Context: Recent studies reveal that long non-coding RNAs (lncRNAs) have been shown to  have important regulatory roles in cancer biology, and lncRNA MALAT-1 expression  is upregulated in some tumors. However, the contributions of MALAT-1 to bladder, Context: histology specific. The Kaplan-Meier analyses identified MALAT-1 and thymosin  beta4 as prognostic parameters for patient survival in stage I NSCLC. The novel  MALAT-1 transcript is a noncoding RNA of more than 8000 nt expressed from","22088988, 22722759, 12970751",Malat-1 expression is upregulated in several tumor types,"21266177, 16878148, 24163781, 22722759, 21678027, 16441420, 18006640, 23845456, 20007090, 22858678, 23726266, 15552795, 22088988, 12970751"
Does the 3D structure of  the genome remain stable during cell differentiation?,"No, the 3D structure of the genome is not stable during cell differentiation. The context suggests that chromatin structural states and their remodeling, including higher-order chromatin folding and three-dimensional (3D) gen","Context: the genome, determining changes in chromatin organization associated with  changes in cell identity, and describing chromatin organization within the  context of linear genomic features (such as chromatin modifications and, Context: Chromatin structural states and their remodelling, including higher-order  chromatin folding and three-dimensional (3D) genome organisation, play an  important role in the control of gene expression. The role of 3D genome, Context: structure during reprogramming and differentiation. In this review, we will  discuss the classical view and our renewed understanding of insulators as global  genome organizers. We will also discuss the plasticity of chromatin structure","24998386, 24346698, 26340639","Many studies have suggested a link between the spatial organization of genomes and fundamental biological processes such as genome reprogramming, gene expression, and differentiation. The open chromatin of embryonic stem cells (ESCs) condenses into repressive heterochromatin as cells exit the pluripotent state. The relation between alterations in chromatin structure and changes in gene expression during cell differentiation has served as a paradigm to understand the link between genome organization and function. Insulators are involved in 3D genome organization at multiple spatial scales and are important for dynamic reorganization of chromatin structure during reprogramming and differentiation. Architectural proteins orchestrate higher-order chromatin organization through the establishment of interactions between regulatory elements across multiple spatial scales. The regulation of these proteins, their interaction with DNA, and their co-occurrence in the genome, may be responsible for the plasticity of 3D chromatin architecture that dictates cell and time-specific blueprints of gene expression.","22495300, 25479748, 26340639, 24346698, 23199754, 24905166, 25218583, 25693564, 24305663"
Are thyroid hormone receptor alpha1 mutations  implicated in thyroid hormone resistance syndrome?,"No, thyroid hormone receptor alpha1 mutations are not implicated in thyroid hormone resistance syndrome. According to the context, all individuals with RTH have been found to harbor mutations in the thyroid hormone receptor","Context: Resistance to thyroid hormone (RTH) is an inherited syndrome of reduced tissue  responsiveness to thyroid hormone. To date, all individuals expressing the RTH  phenotype have been found to harbor mutations in the thyroid hormone receptor, Context: Resistance to thyroid hormone (RTH) is caused by mutations of the thyroid  hormone receptor beta (TR beta) gene. Almost all RTH patients are heterozygous  with an autosomal dominant pattern of inheritance. That most are clinically, Context: RTH, mutation of the thyroid hormone receptor beta gene results in generalized  tissue resistance to thyroid hormone. As the pituitary gland shares in this  tissue resistance, euthyroidism with a normal thyroid-stimulating hormone is","8954015, 12750454, 17040361",thyroid hormone receptor alpha1 mutations are implicated in thyroid hormone resistance syndrome,"23528896, 23633213, 12750454"
What is the drug target for Eliquis (Apixaban)?,"Yes, the drug target for Eliquis (Apixaban) is Factor Xa. It is an oral direct factor Xa inhibitor, meaning it directly targets and inhibits Factor Xa to prevent and treat thrombotic disorders","Context: apixaban (Eliquis®) and edoxaban (Lixiana®). Efficacy and safety have been  tested for rivaroxaban and apixaban in large study programmes with more than  60'000 patients each. For edoxaban large phase III studies are under way. Based, Context: The new direct oral anticoagulants directly targeting thrombin (factor IIa) or  factor-Xa, are currently used for the treatment of deep venous thrombosis and  pulmonary embolism (rivaroxaban, Xarelto) or for the prevention of systemic, Context: Apixaban (Eliquis™), an oral direct factor Xa inhibitor, is being developed by  Bristol-Myers Squibb and Pfizer as a therapy for the prevention and/or treatment  of thrombotic disorders. Apixaban has been approved in the EU for the prevention","23117666, 24624626, 21985171",The new oral anticoagulants (NOAC) Apixaban (Eliquis) is a direct anti-Xa inhibitors,"24711240, 23649961, 23535530, 23677804, 24624626, 21985171, 26095540, 28439702, 26369819, 27653758, 25322783"
What molecule is targeted by brodalumab?,"Yes, the molecule targeted by brodalumab is the IL-17 receptor A. Brodalumab is a human monoclonal antibody that binds to interleukin-17 receptor A (IL","Context: druggable targets including various related information such as protein, gene,  protein domain, protein structure, binding site, small molecule drug, mechanism  of action, protein tissue localization, disease association, and many other, Context: providing clinicians with an overview of the next era in immunotherapy for  psoriasis., Context: strategy are described. A target database, termed TargetDB, was firstly  constructed, which contains 1105 drug targets. Based on TargetDB, the molecular  docking-based target prediction and pharmacophore-based target prediction","29122012, 25713988, 23933279",Interleukin-17. Brodalumab is anti interleukin-17 monoclonal antibody.,"26422722, 25713988, 24918373, 25599143, 24200404, 25246805, 22455412, 24646743, 25093016, 24552447"
What do studies show about the effect of Induced hypothermia in premature babies?,"Yes, studies suggest that induced hypothermia can be effective in preterm fetuses, but its clinical application in newborn infants is currently limited to restricted cases due to severity. This is based on experiments conducted on animal models and not","Context: data for cooling were recorded. Structured neurological examinations were  carried out on survivors when they were ten and or 18 months old. RESULTS: A total of 32 infants fulfilled the criteria for cooling, the incidence, Context: necrotizing enterocolitis (NEC). We present a case of therapeutic whole body  cooling in a baby at 34 weeks and 6 days of gestational age with HIE., Context: treatment to preterm newborns. Studies in animal experimental models  demonstrated the efficacy of hypothermia in preterm fetuses but clinical  application to newborn infants are limited to restricted cases, as severe","20470651, 22320395, 22320395",Randomised studies have demonstrated the efficacy of hypothermia for the treatment of perinatal hypoxic-ischaemic encephalopathy (HIE)  in reducing rate of death or neurodevelopmental disabilities in term or late preterm infants. It remains unclear to what degree preterm infants were included in these studies. A prospective non-randomised pilot study reported that mild hypothermia for 48 hours in preterm neonates with severe NEC (necrotising enterocolitis) seems both feasible and safe.,"22320395, 20100756, 19020525, 20470651"
