question,answer,contexts,contexts_ids,ground_truth,goldPassages
Which package is available for analysing genomic interactions in R/Bioconductor?,Sushi.R is an open-source R package available through GitHub and Bioconductor for analyzing genomic interactions.," Context: from common genomic data formats including Browser Extensible Data (BED),  bedGraph and Browser Extensible Data Paired-End (BEDPE). Sushi.R is open source  and made publicly available through GitHub (https://github.com/dphansti/Sushi)  and Bioconductor ,  Context: AVAILABILITY AND IMPLEMENTATION: R package available in Bioconductor and on the  following website: http://lola.computational-epigenetics.org. ","24903420, 26508757","r3Cseq is an R/Bioconductor package designed to perform 3C-seq data analysis in a number of different experimental designs. The package reads a common aligned read input format, provides data normalization, allows the visualization of candidate interaction regions and detects statistically significant chromatin interactions, thus greatly facilitating hypothesis generation and the interpretation of experimental results.",23671339
Can a circRNA be translated into protein?,"Yes, some circRNAs can generate proteins in vivo, which was revealed by the latest research findings."," Context: have been suggested to be potential mechanism for circRNA translation. To date,  several translated circRNAs have been uncovered to play pivotal roles in human  cancers. In this review, we introduced the properties and functions of circRNAs, ,  Context: to be noncoding. However, the latest research findings revealed that some  circRNAs could generate proteins in vivo, which expands the landscape of  transcriptome and proteome. To gain insights into the new area of circRNA ","32059672, 29028266","Circ-ZNF609 is associated with heavy polysomes, and it is translated into a protein in a splicing-dependent and cap-independent manner, providing an example of a protein-coding circRNA in eukaryotes. Circular RNAs (circRNAs) represent a large class of noncoding RNAs (ncRNAs) that have recently emerged as regulators of gene expression  However, whether circRNAs encode functional proteins remains elusive, although translation of several circRNAs was recently reported","27892769, 29028266, 27255916, 26649774, 28344080, 26874353, 28344082, 27617908, 28903484, 27612318"
"There is no drug available to prevent HIV infection, Pre-exposure prophylaxis (PrEP), yes or no?",No," Context: Findley Spirography Scale, the Washington Heights-Inwood Genetic Study of  Essential Tremor Rating Scale, and the Tremor Research Group Essential Tremor  Rating Assessment Scale), one ADL/disability scale (the Bain and Findley Tremor ,  Context: NAT. Failure to seroconvert and seroreversion (loss of previously detectable HIV  antibodies) have also both been observed with 2nd, 3rd and 4th generation  screening immunoassays, as well as Western blot assays. If such a person was ","24038576, 28370177",Pre-exposure prophylaxis (PrEP) with the drug combination Truvada can substantially decrease HIV transmission in individuals at risk.,"28370177, 23570850, 26746652, 25987851, 27177804, 29278542, 28657199, 21799568, 27900502, 23972284"
What is the purpose of HaploReg v4?,"HaploReg v4 aims to incorporate regulator binding data, expand regulatory motif disruption annotations, and integrate expression quantitative trait locus (eQTL) variants and their tissue-specific target genes from GTEx, Geuvadis, and other recent studies"," Context: incorporating regulator binding data, expanding regulatory motif disruption  annotations, and integrating expression quantitative trait locus (eQTL) variants  and their tissue-specific target genes from GTEx, Geuvadis, and other recent ,  Context: Jiangsu Province and Jiangsu Province Hospital from 2003 to 2009. Controls were  randomly selected from individuals who visited the same hospital or a  community-based health examination program during the same time period. A 5 ml ","26657631, 27539526","HaploReg v4 enables the systematic mining of putative causal variants, cell types, regulators and target genes for human complex traits and disease.","27539526, 26657631"
Does oncogene-induced DNA replication stress inhibit genomic instability?,"No, it does not inhibit genomic instability. In fact, oncogene-induced DNA replication stress is thought to drive genomic instability in cancer."," Context: leading to widespread genomic misregulation and the evolution of some cancers. ,  Context: Oncogene-induced DNA replication stress is thought to drive genomic instability  in cancer. In particular, replication stress can explain the high prevalence of  focal genomic deletions mapping within very large genes in human tumors. ","17611545, 23204322","No, oncogene-induced DNA replication stress is thought to drive genomic instability.",23204322
Do IEG create a ripple effect of transcription?,"Yes, Immediate Early Genes (IEG) may create a ripple effect of transcriptional activation, which could be advantageous for coordinated expression."," Context: transcriptional upregulation. These results suggest that transcriptional  activation has a ripple effect, which may be advantageous for coordinated  expression. ,  Context: their transcription following primary infection or reactivation in the presence  of inhibitors of protein synthesis. This chapter describes an approach to  identify IE genes in a novel herpesvirus genome. Transcription of IE genes is ","19160492, 15507712",Rapid induction of immediate-early genes (IEGs) in response to growth factor stimulations is accompanied by co-upregulation of their neighbouring genes. Profiling the primary transcripts in the nucleus with whole-genome tiling arrays delineated simultaneous activation of transcription centred on IEGs.,19160492
What is Hemophilic Pseudotumor?,"Hemophilic pseudotumor refers to a condition involving abnormal growths or masses in patients with hemophilia, specifically mentioned as ""giant abdominal hemophilic pseudotumor"" in one case and generally affecting Chinese patients."," Context: pseudotumor. The objective of this article is to report surgical treatment and  follow-up outcomes of three unusual cases with giant abdominal hemophilic  pseudotumor.We describe 3 patients with giant hemophilic pseudotumor involving ,  Context: finding, and management of pseudotumor among Chinese patients. This study aimed  at improving our knowledge on clinical diagnosis and management of hemophiliac  pseudotumor. In this retrospective study, the medical records of 1248 patients ","31725667, 20460342","Hemophilic Pseudotumor is a rare complication of hemophilia. It  is an encapsulated haematoma in patients with haemophilia  which has a tendency to progress and produce clinical symptoms related to its anatomical location. The lesion most frequently occurs in the long bones, pelvis, small bones of the hands and feet, or rarely in the maxillofacial region.","17721227, 18284939, 25332621, 16296204, 25290383, 17306128, 28211222, 8938781, 29095073, 33083429, 8819627, 28590380, 8246062, 15454768, 26000180, 20460342, 32530103, 32490041, 18799938, 24942018, 18836937, 2093257, 16721483, 27615056, 31970256, 32700372, 20671836, 18092253, 31725667, 23095268, 1395299, 25006951, 25404776, 22677741, 28852852, 15662330, 25629563"
Which eye condition is managed by the athens protocol?,Keratoconic eyes are managed by the Athens Protocol.," Context: superior, inferior, maximum, minimum, mean, midperipheral, and variability data. RESULTS: Group A comprised 175 treated keratoconic eyes (Athens protocol); Group  B, 193 untreated keratoconic eyes; and Group C, 160 healthy eyes. The 1-year ,  Context: cornea abnormalities and scarring with the Athens Protocol may provide an  effective alternative to other existing surgical or medical options. ","25176050, 22347790","The athens protocol (transepithelial topography-guided PRK therapeutic remodeling, combined with same-day, collagen cross-linking) was developed for the management of cornea blindness due to severe corneal scarring.","21117539, 22347790, 24893359, 24763473, 25176050"
Is STAT3 transcription factor regulated by mTORC1?,"Yes, STAT3 is a transcription factor regulated by mTORC1. Specifically, excess amino acids activate mTORC1, which then positively regulates Notch1 expression through the activation of STAT3."," Context: deeply affects gene transcription. Here, we review the connections between  mTORC1 and gene transcription by focusing on its impact in regulating the  activation of specific transcription factors including including STAT3, SREBPs, ,  Context: was activated by excess amino acids, which then positively regulated Notch1  expression through the activation of the signal transducer and activator of  transcription 3 (STAT3). Activation of AMPK by metformin inhibited mTORC1-STAT3 ","23641065, 24302004","mTORC1 was found to regulate STAT3 activity in, at least, three ways: 1) after induction by IL6, 2) by direct phosphorylation during hypoxia, to promote HIF-1α mRNA transcription, and 3) after activation by excess amino acids, which then positively regulate Notch1 expression through STAT3 activation.","22055460, 23641065, 26026060, 24302004, 24931163"
List symptoms of the Hakim Triad?,"Dementia, gait disturbances, and urinary incontinence."," Context: decompensated obstructive hydrocephalus even in elderly patients, resulting in  Hakim's triad. ,  Context: Triad of Hakim--Adams is well known for normal pressure hydrocephalus (NPH):  dementia, gait disturbances and urinary incontinence. Variability of intensity  of these symptoms is obvious. However in clinical practice all classic signs are ","31417837, 21698923","Triad of Hakim is well known for normal pressure hydrocephalus (NPH) and includes dementia, gait disturbances and urinary incontinence.","23250022, 26222251, 21698923, 31417837, 6583309, 25278622, 21194654"
Is there alternative polyadenylation during zebrafish development?,"Yes, alternative polyadenylation occurs during zebrafish development, as some genes show specific expression patterns in certain tissues at certain stages."," Context: The post-transcriptional fate of messenger RNAs (mRNAs) is largely dictated by  their 3' untranslated regions (3' UTRs), which are defined by cleavage and  polyadenylation (CPA) of pre-mRNAs. We used poly(A)-position profiling by ,  Context: Furthermore, some genes show specific expression patterns in certain tissues at  certain stages, suggesting the involvement of epigenetic mechanisms in the  development of these systems. These results provide a global view of zebrafish ","22722342, 18231586",Yes. There is extensive alternative polyadenylation during zebrafish development.,22722342
List genes that have been found mutated in CMT1A (Charcot-Marie-Tooth disease type 1 A).,"No specific genes are mentioned as being mutated in CMT1A. However, it is stated that a number of disease genes have been identified for CMT, but no explicit details are provided about the genes associated with CMT1A specifically."," Context: stability difference between the wild type protein structure and the mutant  protein structure. The mutation T118M resulted in the overall increase in the  stability of the mutant protein. The superimposed structure shows marked ,  Context: OBJECTIVE: Charcot-Marie Tooth disease (CMT) forms a clinically and genetically  heterogeneous group of disorders. Although a number of disease genes have been  identified for CMT, the gene discovery for some complex form of CMT has lagged ","25400662, 24198383",PMP22 is the common gene found mutated through a duplication in CMT1A. Other genes are MPZ and SH3TC2,"25519680, 25150498, 25522693, 24819634, 25500726, 25400662, 25430934, 25385046, 25429913"
What are the targets of avapritinib?,Avapritinib targets KIT/PDGFRα activation loop mutants (exons 17/18).," Context: The drug was evaluated in an open-label, phase I, first-in-human,  dose-escalation, open-label study to evaluate the safety, tolerability,  pharmacokinetics, pharmacodynamics, and efficacy of avapritinib in adults with ,  Context: gastro-intestinal stromal tumors (GIST) by targeting KIT/PDGFRα activation loop  mutants (exons 17/18). After failure of the combination of  ipilimumab + nivolumab first and then nivolumab alone, the patient received ","34023541, 32821296",Avapritinib is a novel inhibitor of KIT/PDGFRA. It is approved in the U.S. for the treatment of adults with PDGFRA exon 18-mutant unresectable or metastatic gastrointestinal stromal tumors.,"33307872, 29233825, 32972961, 33453089, 32615108, 33465704, 30274985, 34552008, 33301227, 31117741, 32821296, 34580817, 33876372, 34023541, 34343033, 32100250, 33025950"
What is the function of Circular RNA (circRNA)?,Circular RNAs (circRNAs) play a vital role in various biological functions.," Context: non-coding RNAs play critical roles in a wide variety of biological processes.  In this review, we describe the current understanding of long non-coding  RNA-mediated regulation of cellular processes: differentiation, development, and  disease. ,  Context: Circular RNAs (circRNAs) are a class of non‑coding RNAs formed by covalently  closed loops through back‑splicing and exon‑skipping. circRNAs have been  confirmed to play a vital role in various biological functions, acting as ","25483404, 33649838","Circular RNAs (circRNAs) are a class of conserved, endogenous non-coding RNAs that are involved in transcriptional and post-transcriptional gene regulation as well as the pathogenesis of diseases. including cancer","34110722, 28969093, 34699790, 30791568, 28082450, 33065239, 32059672, 33715625, 30550956, 32667692, 33649838, 34296749, 31897908, 31832126, 33835457, 34542406, 29349062, 29387208, 31178190, 27616979, 33537235, 28634583, 31998941, 28018143, 34535136, 34100450, 32018039, 34258296"
Where is X-ray free electron laser used?,X-ray free-electron lasers (XFEL) are used in many places as a growing number of XFEL sources are under construction or have recently started operation.," Context: composed of an ultraprecisely figured elliptical mirror and an analyzer flat  crystal of silicon (555), changed markedly when we varied the compression  strength of the electron bunch. The analysis showed that the pulse durations ,  Context: A growing number of X-ray sources based on the free-electron laser (XFEL)  principle are presently under construction or have recently started operation.  The intense, ultrashort pulses of these sources will enable new insights in many ","23083249, 22355576","X-ray free electron laser (XFEL) technologies provide coherent and extremely intense photon pulses of short duration. XFELs are particularly useful in structural biology and imaging, in structural studies of single biological macromolecules (e.g. high resolution protein structure determination) and assemblies (e.g. viruses) or nanocrystals, which are not amenable to investigation with traditional crystallographic methods. Moreover, XFELs have the potential to be used for studying enzyme kinetics.","22565760, 23412482, 22575364, 22714377, 22330507, 21190672, 11390993, 23250067, 16642197, 23263128, 22653729, 23396131, 22684196, 20164644, 22181929, 22278059, 22286383, 21500720, 22893239, 22665786, 21293373, 21293374, 22975810, 22852678, 21230665, 21517525, 23003992, 23291355, 23214818, 23196907, 23331310, 23083249, 23281652, 23031030, 22355576, 23031037"
What is holoprosencephaly?,Holoprosencephaly is a brain malformation incompatible with life.," Context: brain malformations incompatible with life to individuals with normal brain  findings and subtle midline facial differences. Typically, clinicians regard  intellectual disability as a sign that a parent or relative of a severely ,  Context: dysfunction of melatonin transduction (the hormone that is primarily produced in  the brain and epiphysis). In the meantime we have demonstrated that such a  defect of signal transduction is caused by chemical alterations, which ","23112757, 19212754","Holoprosencephaly (HPE) is a congenital defect of the brain, median structures, and face resulting from an incomplete cleavage of the primitive brain during early embryogenesis . The most common developmental defect is characterized by inadequate or absent midline division of the forebrain into cerebral hemispheres with concomitant midline facial defects in the majority of cases .","26361024, 6633857, 25590404, 27086438, 25339593, 25218063, 33111505, 29770996, 23112757, 21795094, 15021236, 31528602, 26564444, 8862623"
What is Pseudomelanosis duodeni?,Pseudomelanosis duodeni is an uncommon endoscopic sign characterized by diffuse small black spots on the first and second portions of the duodenum.," Context: detected pseudomelanosis duodeni, their endoscopic appearances, iron  stainability, and clinical findings including oral iron and drug intake. Only  6/17 (35 %) had endoscopically apparent dark spots. Perl's iron stain was ,  Context: Pseudomelanosis duodeni is an uncommon endoscopic sign characterized by diffuse  small black spots on the first and second portions of the duodenum. It occurs  predominantly in female and elderly patients and is linked to chronic illnesses ","18253910, 8527967","Pseudomelanosis duodeni is a rare incidental finding seen on endoscopy and has the characteristic appearance of flat, black-speckled pigmented mucosa that can be associated with gastrointestinal bleeding, hypertension, chronic heart failure, chronic renal failure and consumption of different drugs.","8527967, 3371613, 10998854, 29564071, 31528551, 10532135, 3047212, 28679982, 1341423, 27785200, 9050065, 22493558, 18253910, 10958041, 27701885, 24326430, 32313471"
Which genes are regulated by TRalpha2  in the heart?,I am uncertain about which specific genes are regulated by TRalpha2 in the heart.," Context: including decreased body weight, elevated heart rate, and a raised body  temperature. Furthermore, TRalpha2-/- and TRalpha2+/- mice are obese and exhibit  skeletal alterations, associated with a late-onset growth retardation. The ,  Context: binds the thyroid hormone receptor, a type of nuclear receptor. There are two  major thyroid hormone receptor (TR) isoforms, alfa (TRalpha) and beta (TRbeta).  The activation of the TRalpha is associated with modifications in cardiac ","11731613, 23926648","ARB1, ARB2, TAK1, p38, TRalpha1","18031713, 15831522, 11731613"
What is the multisystem inflammatory syndrome in children (MIS-C) associated with COVID-19?,The multisystem inflammatory syndrome in children (MIS-C) is an immune-mediated condition associated with COVID-19.," Context: We report one of the earliest known U.S. cases of multisystem inflammatory  syndrome in children associated with COVID-19 (MIS-C). This adolescent male  presented prior to any known association between COVID-19 and immune mediated ,  Context: Data on multisystem inflammatory syndrome in children (MIS-C) related to  coronavirus disease-19 (COVID-19) is increasing in the current COVID-19  pandemic. We present a 16 year old male who was hospitalized in July 2020 under ","32837148, 32953455","Multisystem inflammatory syndrome in children (MIS-C) is a well described and documented condition that is associated with the active or recent COVID-19 infection. A similar presentation in adults is termed as Multisystem inflammatory syndrome in Adults (MIS-A). Multisystem inflammatory syndrome in children (MIS-C) is a novel, life-threatening hyperinflammatory condition that develops in children a few weeks after infection with severe acute respiratory syndrome coronavirus-2 (SARS-CoV-2). This disease has created a diagnostic challenge due to overlap with Kawasaki disease (KD) and KD shock syndrome. The majority of patients with MIS-C present with the involvement of at least four organ systems, and all have evidence of a marked inflammatory state. Most patients show an increase in the level of at least four inflammatory markers (C-reactive protein, neutrophil count, ferritin, procalcitonin, fibrinogen, interleukin-6, and triglycerides). Therapy is primarily with immunomodulators, suggesting that the disease is driven by post-infectious immune dysregulation. Most patients, even those with severe cardiovascular involvement, recover without sequelae. Since coronary aneurysms have been reported, echocardiographic follow-up is needed.","34107136, 34507521, 33872261, 33743370, 32755212, 34203277, 34509326, 34246424, 34087834, 33841438, 34881206, 34880708, 33190340, 33445833, 33463127, 32923992, 34553691, 32631771, 33011038, 34472807, 32966765, 32946801, 34116467, 33679227"
Has ubrogepant entered clinical phase III trials?,"No, there is no mention of Phase III trials in the provided information. Only efficacy evaluated for 28 days and serum ALT and PK data are reported, indicating earlier stages of clinical trials."," Context: medication. It did not significantly affect liver function and was not  associated with other serious adverse events. Long-term non-serious adverse  events were similar between placebo and ubrogepant. The efficacy was evaluated ,  Context: for 28 days. Serum ALT (as hepatotoxicity biomarker) and PK data are reported.  Ubrogepant was well-tolerated in both trials, with a low incidence of adverse  events that did not differ greatly from placebo. Changes in mean ALT levels were ","32011192, 31899602","Yes, ubrogepant has entered phase III trials.","32011192, 31758661, 32648856"
List the deadliest viruses in the world.,"I am uncertain about the list of deadliest viruses as the provided context does not mention specific viruses or their mortality rates. It only mentions EBOV (Ebola virus) in relation to its pathogenesis and vaccines, but does not provide information on other"," Context: to supportive care. In this review, we discuss mechanisms of EBOV pathogenesis  and its ability to subvert host immunity as well as several vaccines and  therapeutics with respect to their evaluation in small animal models, nonhuman ,  Context: diversity. More than two-thirds of human viruses can also infect non-human  hosts, mainly mammals, and sometimes birds. Many specialist human viruses also  have mammalian or avian origins. Indeed, a substantial proportion of mammalian ","27622648, 22966141","The filoviruses, Ebola virus (EBOV) and Marburg virus (MARV), are among the deadliest viruses that cause disease in humans, with reported case fatality rates of up to 90% in some outbreaks. WHO ranks HIV as one of the deadliest diseases. Influenza virus","20049699, 30252528, 27622648, 27979676, 29425816"
Which interleukin receptors are targeted with rilonacept?,I am uncertain about which interleukin receptors are targeted by rilonacept.," Context: chronic inflammatory conditions such as gout, familial Mediterranean fever and  systemic juvenile idiopathic arthritis. ,  Context: effective in idiopathic recurrent pericarditis with autoinflammatory features.  Currently, available anti-IL-1 agents are anakinra and canakinumab. Rilonacept  is another IL-1 antagonist, currently studied in the phase-3 clinical trial ","19649332, 32562029",Rilonacept inhibits interleukin-1α and interleukin-1β. It has a role for treatment of pericarditis.,"32562029, 32550671, 25549233, 33229362, 32324502, 33200890"
Which are the enzymes involved in the control of tubulin acetylation?,"Acetyltransferase and deacetylase are the enzymes involved in controlling α-tubulin acetylation. Specifically, MEC-17 is a newly discovered α-tubulin acetyltransferase that plays a role in this process."," Context: subunits. Acetylation of α-tubulin at lysine 40 is important in regulating  microtubule properties, and this process is controlled by acetyltransferase and  deacetylase. MEC-17 is a newly discovered α-tubulin acetyltransferase that has ,  Context: Reversible acetylation of alpha-tubulin has been implicated in regulating  microtubule stability and function. The distribution of acetylated alpha-tubulin  is tightly controlled and stereotypic. Acetylated alpha-tubulin is most abundant ","22972992, 12024216","Acetyltransferase MEC-17, and deacetylases SIRT2 (Sirtuin 2), HDAC6 (histone deacetylase 6) and dTip60 are known to control the levels of tubulin acetylation.","22972992, 17868033, 20520769, 22700584, 23126280, 17574768, 23798680, 22046262, 21677656, 18697214"
Which company produces Eligard?,I am uncertain about which company produces Eligard.," Context: RESULTS: Median prostate-specific antigen levels in the pooled patient  population declined from 12.0 ng/mL at baseline to 0.5 ng/mL after 12 months.  Prostate-specific antigen reduction was achieved in treatment-naïve and ,  Context: estrem_shawn_t@lilly.com. (20)Eli Lilly and Company, Indianapolis, IN 46285, USA. michalahn@aol.com. (21)Department of Neurology, University Hospital Heidelberg, 69120 Heidelberg,  Germany. wolfgang.wick@med.uni-heidelberg.de. ","29197875, 28481241",Eligard is produced by Astellas Pharma GmbH.,29197875
Are TAMs good anticancer therapeutic targets?,"No, the context does not suggest that TAMs (Tumor-Associated Macrophages) are good anticancer therapeutic targets. In fact, it mentions that enhancement of anticancer efficacy is needed, implying that current approaches, including targeting TAMs,"," Context: effective therapeutic vaccine against ovarian cancer is useful not only for  inducing remission of the disease but also for preventing disease relapse. We  will also highlight the questions and challenges in the development of ovarian ,  Context: enhancement of anticancer efficacy, both in vitro and in vivo. In an attempt to  disclose the relationships of their protein targets, competitive affinity-based  proteome profiling coupled with bioimaging was employed to characterize their ","20146807, 29768700",Therapeutic strategies to target TAMs to complement conventional therapies has yielded promising results.,29594035
