question,answer,contexts,contexts_ids,ground_truth,goldPassages
What are the targets of pemigatinib?,"Yes, the targets of pemigatinib are fibroblast growth factor receptor (FGFR) 1, FGFR2 and FGFR3. This information is provided in the context as pemigatinib","Context: for the treatment of myeloid/lymphoid neoplasms with eosinophilia and  rearrangement of PDGFRA, PDGFRB or FGFR1, or with PCM1-JAK2 in August 2019 in  the USA. A regulatory assessment for pemigatinib as a treatment for adults with, Context: various countries worldwide for use in several other FGFR-driven malignancies  (e.g. solid tumour, urothelial carcinoma). This article summarizes the  milestones in the development of pemigatinib leading to this first approval for, Context: Pemigatinib (PEMAZYRE™), a small molecule inhibitor of fibroblast growth factor  receptor (FGFR) 1, FGFR2 and FGFR3, received accelerated approval in April 2020  in the USA for the treatment of adults with previously treated, unresectable,, Context: frequently because of disease progression (61 [42%]); no deaths were deemed to  be treatment related. INTERPRETATION: These data support the therapeutic potential of pemigatinib in, Context: USA. The recommended dosage of pemigatinib is 13.5 mg once daily, administered  orally with or without food, on days 1-14 of a 21-day cycle until disease  progression or unacceptable toxicity. Pemigatinib received orphan designation","32472305, 32472305, 32472305, 32203698, 32472305","Pemigatinib is a small molecule inhibitor of fibroblast growth factor receptor (FGFR) 1, FGFR2 and FGFR3, received accelerated approval  for the treatment of adults with previously treated, unresectable, locally advanced or metastatic cholangiocarcinoma and a FGFR2 fusion or other rearrangement, as detected by a US FDA-approved test.","32677452, 32472305, 32203698, 32315352, 32684989"
Which de novo mutation in FGFR cause achondroplasia?,"Yes, a de novo mutation in FGFR3 causes achondroplasia. This is because all patients in the study carried the same Gly380Arg (G380R) mutation of the trans","Context: OBJECTIVE: To evaluate whether mutation in the exon 10 of the fibroblast growth  factor receptor 3(FGFR3) gene in common in Chinese patients with achondroplasia. METHODS: Genomic DNA from seven sporadic cases of achondroplasia was studied by, Context: squamosal sutures was found. Series of neurosurgical interventions were carried  out, principally for acrocephaly and posterior plagiocephaly. The most common  achondroplasia mutation, a p.Gly380Arg in the fibroblast growth factor receptor, Context: frequent mutation causing achondroplasia in Chinese. Detecting FGFR 3 gene  mutation with PCR-SSCP and restriction enzymes analysis is a convenient, rapid  and reliable molecular diagnostic assay for prenatal and early diagnosis of  achondroplasia, Context: affected individuals. More then 97% of persons with achondroplasia have a  Gly380Arg mutation in the transmembrane domain of the fibroblast growth factor  receptor (FGFR) 3 gene. Mutations in the FGFR3 gene also result in, Context: using PCR-SSCP and restriction enzymes. RESULTS: All patients carried the same glycine-to-arginine mutation at codon  380(G380R) of the transmembrane domain of FGFR3. CONCLUSION: The results suggest that the G380R mutation of FGFR3 is also a","9949234, 23949953, 9949234, 10696568, 9949234","Recurrent missense mutations in a CpG doublet of the transmembrane domain of the FGFR3 protein (glycine substituted with arginine at residue 380, G380R).",8078586
How do HBS1L-MYB intergenic variants regulate fetal hemoglobin?,"Yes, HBS1L-MYB intergenic variants regulate fetal hemoglobin by affecting regulatory elements that are occupied by key erythroid transcription factors within this region. These elements interact with MYB,","Context: (HbF) levels and alterations of other clinically important human erythroid  traits. It is unclear how these noncoding sequence variants affect multiple  erythrocyte characteristics. Here, we determined that several HBS1L-MYB, Context: Genetic studies have identified common variants within the intergenic region  (HBS1L-MYB) between GTP-binding elongation factor HBS1L and myeloblastosis  oncogene MYB on chromosome 6q that are associated with elevated fetal hemoglobin, Context: intergenic variants affect regulatory elements that are occupied by key  erythroid transcription factors within this region. These elements interact with  MYB, a critical regulator of erythroid development and HbF levels. We found that, Context: Unexpectedly, an average of 95% of the cord blood erythrocytes and reticulocytes  expressed HbA and the adult beta-globin gene, as well as HbF and the  gamma-globin genes. The distribution of hemoglobin and globin gene expression, Context: Genetic studies have identified common variants within the intergenic region  (HBS1L-MYB) between GTP-binding elongation factor HBS1L and myeloblastosis  oncogene MYB on chromosome 6q that are associated with elevated fetal hemoglobin","24614105, 24614105, 24614105, 16735596, 24614105","HBS1L-MYB intergenic variants modulate fetal hemoglobin via long-range MYB enhancers. Several HBS1L-MYB intergenic variants affect regulatory elements that are occupied by key erythroid transcription factors within this region. These elements interact with MYB, a critical regulator of erythroid development and HbF levels. Several HBS1L-MYB intergenic variants reduce transcription factor binding, affecting long-range interactions with MYB and MYB expression levels.",24614105
Does TIMELESS-TIPIN participate in replisome disassembly?,"Yes, based on the context, TIMELESS-TIPIN is involved in replisome disassembly. In its absence, CUL-2LRR-1 recruitment is affected and UBXN-3 becomes important for this","Context: p97/CDC-48 ""unfoldase"". Here, we combine in vitro reconstitution with in vivo  studies in Caenorhabditis elegans embryos, to show that the replisome-associated  TIMELESS-TIPIN complex is required for CUL-2LRR-1 recruitment and efficient CMG, Context: CMG by CDC-48_UFD-1_NPL-4. We show that UBXN-3 is important in vivo for  replisome disassembly in the absence of TIMELESS-TIPIN. Correspondingly,  co-depletion of UBXN-3 and TIMELESS causes profound synthetic lethality. Since, Context: The eukaryotic replisome is rapidly disassembled during DNA replication  termination. In metazoa, the cullin-RING ubiquitin ligase CUL-2LRR-1 drives  ubiquitylation of the CMG helicase, leading to replisome disassembly by the, Context: Blocks in replication result from impediments to the advancing replication  machinery and are lethal if not resolved. The replication fork must be  reassembled for DNA synthesis to proceed. Fork assembly outside the chromosomal, Context: helicase ubiquitylation. Aided by TIMELESS-TIPIN, CUL-2LRR-1 directs a suite of  ubiquitylation enzymes to ubiquitylate the MCM-7 subunit of CMG. Subsequently,  the UBXN-3 adaptor protein directly stimulates the disassembly of ubiquitylated","34269473, 34269473, 34269473, 15569610, 34269473",Yes. TIMELESS-TIPIN and UBXN-3 promote replisome disassembly during DNA replication termination in Caenorhabditis elegans.,34269473
Is avelumab effective for bladder cancer?,"Yes, according to the context, avelumab is effective for bladder cancer as it has gained approvals by the FDA for treatment of urothelial bladder cancer.","Context: This selection from the NCCN Clinical Practice Guidelines in Oncology (NCCN  Guidelines) for Bladder Cancer focuses on systemic therapy for muscle-invasive  urothelial bladder cancer, as substantial revisions were made in the 2017, Context: in bladder cancer therapeutics have rejuvenated the field. Nivolumab,  pembrolizumab, atezolizumab, durvalumab, and avelumab are among the exciting  recent novel therapeutic advances gaining approvals by the FDA for treatment of, Context: including non-muscle-invasive urothelial bladder cancer and nonurothelial  histologies, as well as staging, evaluation, and follow-up, Context: updates, such as new recommendations for nivolumab, pembrolizumab, atezolizumab,  durvalumab, and avelumab. The complete version of the NCCN Guidelines for  Bladder Cancer addresses additional aspects of the management of bladder cancer,, Context: updates, such as new recommendations for nivolumab, pembrolizumab, atezolizumab,  durvalumab, and avelumab. The complete version of the NCCN Guidelines for  Bladder Cancer addresses additional aspects of the management of bladder cancer,","28982750, 29784744, 28982750, 28982750, 28982750","Yes, avelumab is effective treatment of bladder cancer.","29103968, 29606979, 29784744, 29644490, 28864844, 28493171, 29540084, 29069302, 28214651, 29416316, 28982750"
What is the purpose of the Tokuhashi scoring system?,"Yes, the purpose of the Tokuhashi scoring system is to predict the survival in patients with metastatic spinal cord compression (MSCC) more accurately, which can be used to avoid major operations for those predicted to have a short","Context: metastatic spinal cord compression (MSCC) in comparison with the predicted  survival based on the revised Tokuhashi score. This would thereby allow us to  determine the overall predictive value of this scoring system, Context: underestimated the prognosis in scores from 0 to 8. CONCLUSIONS: Both Tomita and Tokuhashi scoring systems could be used to predict  prognosis of spinal metastases after operation. Tokuhashi scoring system can, Context: predict early death more accurately, which can be used to avoid major operation  for these patients, Context: CONCLUSION: Les 2 scores sont utiles dans un contexte clinique et peuvent servir  d’outils pour aider à faire le choix du traitement. Le score modifié de  Tokuhashi a permis de déterminer la survie réelle avec plus de précision, Context: METHODS: This study was a semi-prospective clinical study of all patients with  MSCC presenting to our unit over 8 years-data from October 2003 to December 2009  were collected retrospectively and from December 2009, all data collected","23328875, 17094910, 17094910, 24869611, 23328875",Tokuhashi scoring system was developed to predict life expectancy of patients with spinal metastases. The revised Tokuhashi score has been widely used to evaluate indications for surgery and predict survival in patients with metastatic spinal disease.,"25085251, 24212518, 22973387, 23328875, 21772622, 17593839, 21223698, 25035829, 21796024, 17094910"
HER-2 belongs to what family of proteins?,"Yes, HER-2 belongs to the EGFR (epidermal growth factor receptor) family of proteins. This is stated in the first sentence of the context where it mentions that HER-2/neu,","Context: HER-2/neu, also known as c-erbB-2/neu, is an oncogene located in chromosome 17  which encodes HER-2/neu, a transmembrane protein belonging to the EGFR family.  The external domain of this protein is released by the cell and can be studied, Context: Metastatic breast cancer is an incurable disease in a very high percentage of  patients. Despite new progress in endocrine and other systemic therapies, this  evidence remains challenging for patients and clinicians. HER2 protein is a, Context: The human epidermal growth factor receptor (Her) family of receptor tyrosine  kinases includes Her-1, Her-2, and Her-3. The overexpression of Her-1 and Her-2  have been reported previously in surface epithelial ovarian cancer. Although up, Context: AD prostate biopsy was HER-2 negative, and the AI metastatic sample was HER-2  positive. CONCLUSIONS: Trastuzumab is not effective as a single agent for the treatment of  patients with AI HER-2 negative tumors. HER-2 expression varies by clinical, Context: in serum by immunoassay. HER-2/neu in serum is a specific tumor marker and only  slight elevations may be found in the absence of malignancy, mainly in  association with liver diseases. Likewise, the highest concentrations of this","22505536, 16800251, 15782071, 11920466, 22505536",Her-2 belongs to the family of the human epidermal growth factor receptors (EGFRs).,"16707458, 26545934, 15173008, 27993109, 30312728, 15920544, 21896992, 33202212, 11785652, 17536308, 15782071, 11694782, 22505536, 17867585, 12767812, 25620423, 27426127, 30384340, 10480346, 11180765, 19048033, 7612897, 21805036, 19279475, 29389942, 16800251, 18505086"
Which is the protein encoded by the human gene GRIK?,"Yes, the protein encoded by the human gene GRIK is a principal subunit of the kainate-type ionotropic glutamate receptor. Specifically, GRIK3 encodes for a polypeptide of","Context: Herein, we report on a girl who presented with a severe developmental delay  predominantly affecting her language and fine motor skills. She had a 2.6-Mb  microdeletion in 1p34.3 involving GRIK3, which encodes a principal subunit of, Context: The gene of 4.4 kb is composed of five exons, and the structure is 90% similar  to that of the orthologous human gene. It gives rise to a polypeptide of 261  amino acids, including a signal peptide of 17 residues, a pro-piece of 7, Context: pathogenesis of these neuropsychiatric and neurodevelopmental disorders. The  kainate/AMPA-type ionotropic glutamate receptor (GRIK = glutamate receptor,  ionotropic, kainate) plays a critical role in synaptic potentiation, which is an, Context: spans approximately 7 kb on chromosome 10 and consists of seven exons. The 3'  region of the Grg gene contains two functional polyadenylation sites that give  rise to two transcripts that are differentially expressed among adult mouse, Context: the kainate-type ionotropic glutamate receptor. Given its strong expression  pattern in the central nervous system and the biological function of GRIK3 in  presynaptic neurotransmission, the haploinsufficiency of GRIK3 is likely to be","24449200, 11177570, 24449200, 7916324, 24449200",Glutamate Receptor Ionotropic Kainate,"24449200, 22291662"
Which company developed eptinezumab?,"Yes, Lundbeck Seattle BioPharmaceuticals developed eptinezumab. This information is provided in the context when mentioning that eptinezumab was approved for the preventive treatment of migraine in adults in February","Context: pathophysiology of migraine. Eptinezumab, delivered by intravenous (IV)  administration, is being developed by Lundbeck Seattle BioPharmaceuticals for  the prevention of migraine. In February 2020, eptinezumab was approved in the, Context: Del Mar Pharmaceuticals, personal fees from Tocagen, personal fees from  Kayopharm, personal fees from GW Pharma, personal fees from Kiyatec, personal  fees from AbbVie, personal fees from Boehringer Ingelheim, personal fees from, Context: USA for the preventive treatment of migraine in adults. This article summarizes  the milestones in the development of eptinezumab leading to this first approval, Context: efficacy and safety of cariprazine. METHODS: We performed a literature search of the PubMed, MEDLINE, PsycINFO,  EMBASE, and Cochrane collaboration databases through August 31, 2016. The search, Context: Eptinezumab-jjmr (referred to as eptinezumab hereafter; Vyepti™) is a humanised  monoclonal antibody that binds to calcitonin gene-related peptide (CGRP) and  blocks its binding to the receptor. CGRP is believed to play a major role in the","32266704, 33119048, 32266704, 30372510, 32266704",Eptinezumab was developed by Lundbeck Seattle BioPharmaceuticals.,32266704
What is the route of administration of eptinezumab?,The route of administration of eptinezumab is intravenous. This is stated explicitly in the context as eptinezumab is delivered by intravenous (IV) administration.,"Context: Eptinezumab-jjmr (referred to as eptinezumab hereafter; Vyepti™) is a humanised  monoclonal antibody that binds to calcitonin gene-related peptide (CGRP) and  blocks its binding to the receptor. CGRP is believed to play a major role in the, Context: pathophysiology of migraine. Eptinezumab, delivered by intravenous (IV)  administration, is being developed by Lundbeck Seattle BioPharmaceuticals for  the prevention of migraine. In February 2020, eptinezumab was approved in the, Context: pathophysiology of migraine. Eptinezumab, delivered by intravenous (IV)  administration, is being developed by Lundbeck Seattle BioPharmaceuticals for  the prevention of migraine. In February 2020, eptinezumab was approved in the, Context: mycosis fungoides/Sézary syndrome (MF/SS) and one with large-cell transformation  of MF. Seven patients had disease refractory to multiple previous therapies.  Alemzumab (30 mg) was administered intravenously three times per week for 12 wk, Context: USA for the preventive treatment of migraine in adults. This article summarizes  the milestones in the development of eptinezumab leading to this first approval","32266704, 32266704, 32266704, 12950233, 32266704",Eptinezumab is administered intravenously.,32266704
