question,answer,contexts,contexts_ids,ground_truth,goldPassages
Which package is available for analysing genomic interactions in R/Bioconductor?,The CNVRanger R/Bioconductor package is available for structured downstream analysis of coverage vectors.," Context: detection and computational inference of CNVs from SNP array and next-generation  sequencing data are available. We present the CNVRanger R/Bioconductor package  which implements a comprehensive toolbox for structured downstream analysis of ,  Context: coverage vectors. Computational facilities include efficient algorithms for  overlap and nearest neighbor detection, coverage calculation and other range  operations. This infrastructure directly supports more than 80 other ","31392308, 23950696","r3Cseq is an R/Bioconductor package designed to perform 3C-seq data analysis in a number of different experimental designs. The package reads a common aligned read input format, provides data normalization, allows the visualization of candidate interaction regions and detects statistically significant chromatin interactions, thus greatly facilitating hypothesis generation and the interpretation of experimental results.",23671339
Can a circRNA be translated into protein?,"Yes, several translated circRNAs have been uncovered, suggesting that circRNAs can indeed be translated into proteins."," Context: have been suggested to be potential mechanism for circRNA translation. To date,  several translated circRNAs have been uncovered to play pivotal roles in human  cancers. In this review, we introduced the properties and functions of circRNAs, ,  Context: Circular RNAs are new players in regulation of post transcriptional gene  expression. Animal genomes express many circular RNAs from diverse genomic  locations. A recent study has validated a fairly large number of circular RNAs ","32059672, 24339831","Circ-ZNF609 is associated with heavy polysomes, and it is translated into a protein in a splicing-dependent and cap-independent manner, providing an example of a protein-coding circRNA in eukaryotes. Circular RNAs (circRNAs) represent a large class of noncoding RNAs (ncRNAs) that have recently emerged as regulators of gene expression  However, whether circRNAs encode functional proteins remains elusive, although translation of several circRNAs was recently reported","27892769, 29028266, 27255916, 26649774, 28344080, 26874353, 28344082, 27617908, 28903484, 27612318"
"There is no drug available to prevent HIV infection, Pre-exposure prophylaxis (PrEP), yes or no?",No. PrEP is a new approach that involves the ongoing use of antiretroviral drugs to prevent HIV infection in individuals who are at high risk of acquiring the virus.," Context: Despite significant efforts, the rate of new HIV infections worldwide remains  unacceptably high, highlighting the need for new HIV prevention strategies. HIV  pre-exposure prophylaxis (PrEP) is a new approach that involves the ongoing use ,  Context: Findley Spirography Scale, the Washington Heights-Inwood Genetic Study of  Essential Tremor Rating Scale, and the Tremor Research Group Essential Tremor  Rating Assessment Scale), one ADL/disability scale (the Bain and Findley Tremor ","25987851, 24038576",Pre-exposure prophylaxis (PrEP) with the drug combination Truvada can substantially decrease HIV transmission in individuals at risk.,"28370177, 23570850, 26746652, 25987851, 27177804, 29278542, 28657199, 21799568, 27900502, 23972284"
What is the purpose of HaploReg v4?,"HaploReg v4 aims to incorporate regulator binding data, expand regulatory motif disruption annotations, and integrate expression quantitative trait locus (eQTL) variants and their tissue-specific target genes from GTEx, Geuvadis, and other recent studies"," Context: incorporating regulator binding data, expanding regulatory motif disruption  annotations, and integrating expression quantitative trait locus (eQTL) variants  and their tissue-specific target genes from GTEx, Geuvadis, and other recent ,  Context: Jiangsu Province and Jiangsu Province Hospital from 2003 to 2009. Controls were  randomly selected from individuals who visited the same hospital or a  community-based health examination program during the same time period. A 5 ml ","26657631, 27539526","HaploReg v4 enables the systematic mining of putative causal variants, cell types, regulators and target genes for human complex traits and disease.","27539526, 26657631"
Does oncogene-induced DNA replication stress inhibit genomic instability?,No information is provided about oncogene-induced DNA replication stress or its effect on genomic instability.," Context: However, the origin of single-nucleotide substitutions (SNS) in nonfamilial  cancers is strongly debated. Some argue that cancers have a mutator phenotype,  whereas others argue that the normal DNA replication error rates are sufficient ,  Context: dephosphorylation is not well understood. Here we describe how diverse cellular  stresses affect differently the stability and activity of a JNK-inactivating  dual-specificity threonine-tyrosine phosphatase M3/6. Both anisomycin and ","23204322, 11948422","No, oncogene-induced DNA replication stress is thought to drive genomic instability.",23204322
Do IEG create a ripple effect of transcription?,"Yes, IEGs can create a ripple effect of transcription as their rapid induction in response to growth factor stimulations is accompanied by co-upregulation of their neighbouring genes."," Context: frequently spills over into its physical neighbouring loci. Rapid induction of  immediate-early genes (IEGs) in response to growth factor stimulations is  accompanied by co-upregulation of their neighbouring genes. Profiling the ,  Context: their transcription following primary infection or reactivation in the presence  of inhibitors of protein synthesis. This chapter describes an approach to  identify IE genes in a novel herpesvirus genome. Transcription of IE genes is ","19160492, 15507712",Rapid induction of immediate-early genes (IEGs) in response to growth factor stimulations is accompanied by co-upregulation of their neighbouring genes. Profiling the primary transcripts in the nucleus with whole-genome tiling arrays delineated simultaneous activation of transcription centred on IEGs.,19160492
What is Hemophilic Pseudotumor?,Hemophilic pseudotumor is a condition involving giant abdominal tumors in patients with hemophilia.," Context: pseudotumor. The objective of this article is to report surgical treatment and  follow-up outcomes of three unusual cases with giant abdominal hemophilic  pseudotumor.We describe 3 patients with giant hemophilic pseudotumor involving ,  Context: diagnosis of pseudotumor. Surgical therapy together with sufficient replacement  therapy is safe and effective. ","31725667, 20460342","Hemophilic Pseudotumor is a rare complication of hemophilia. It  is an encapsulated haematoma in patients with haemophilia  which has a tendency to progress and produce clinical symptoms related to its anatomical location. The lesion most frequently occurs in the long bones, pelvis, small bones of the hands and feet, or rarely in the maxillofacial region.","17721227, 18284939, 25332621, 16296204, 25290383, 17306128, 28211222, 8938781, 29095073, 33083429, 8819627, 28590380, 8246062, 15454768, 26000180, 20460342, 32530103, 32490041, 18799938, 24942018, 18836937, 2093257, 16721483, 27615056, 31970256, 32700372, 20671836, 18092253, 31725667, 23095268, 1395299, 25006951, 25404776, 22677741, 28852852, 15662330, 25629563"
Which eye condition is managed by the athens protocol?,Keratoconus.," Context: remodeled epithelium in the keratoconic eyes treated using the Athens protocol. FINANCIAL DISCLOSURE: Dr. Kanellopoulos is a consultant to Alcon Surgical, Inc.;  Wavelight Laser Technologie AG; Avedro, Inc.; and i-Optics Optikgeräte GmbH. Dr. ,  Context: cornea abnormalities and scarring with the Athens Protocol may provide an  effective alternative to other existing surgical or medical options. ","25176050, 22347790","The athens protocol (transepithelial topography-guided PRK therapeutic remodeling, combined with same-day, collagen cross-linking) was developed for the management of cornea blindness due to severe corneal scarring.","21117539, 22347790, 24893359, 24763473, 25176050"
Is STAT3 transcription factor regulated by mTORC1?,"Yes, STAT3 is directly phosphorylated by mTORC1 on Ser727 during hypoxia."," Context: process that is blocked by either inhibition or knockdown of signal transducer  and activation of transcription 3 (STAT3). Furthermore, we demonstrated that  STAT3 is directly phosphorylated by mTORC1 on Ser727 during hypoxia, promoting ,  Context: critically protects against inflammatory bowel disease through modulation of  inflammation-induced Stat3 activity. As mTORC1 is an important therapeutic  target for multiple diseases, our findings will have important implications for ","24931163, 26026060","mTORC1 was found to regulate STAT3 activity in, at least, three ways: 1) after induction by IL6, 2) by direct phosphorylation during hypoxia, to promote HIF-1α mRNA transcription, and 3) after activation by excess amino acids, which then positively regulate Notch1 expression through STAT3 activation.","22055460, 23641065, 26026060, 24302004, 24931163"
List symptoms of the Hakim Triad?,"Dementia, gait disturbances, and urinary incontinence."," Context: METHODS: In this historical review, we explore the discovery of NPH through a  series of personal interviews with Professor Hakim and his family, discussions  with former colleagues, and review of the relevant medical literature. ,  Context: Triad of Hakim--Adams is well known for normal pressure hydrocephalus (NPH):  dementia, gait disturbances and urinary incontinence. Variability of intensity  of these symptoms is obvious. However in clinical practice all classic signs are ","20568668, 21698923","Triad of Hakim is well known for normal pressure hydrocephalus (NPH) and includes dementia, gait disturbances and urinary incontinence.","23250022, 26222251, 21698923, 31417837, 6583309, 25278622, 21194654"
Is there alternative polyadenylation during zebrafish development?,"No, there is no indication of alternative polyadenylation during zebrafish development in the given context."," Context: the identities, formation, and evolution of zebrafish 3' UTRs provide a resource  for studying gene regulation during vertebrate development. ,  Context: was initially localised exclusively to the somites, but was subsequently also  detected in other musculature in the developing heart and fins. The onset of  expression and the spatial localization of desmin mRNA in the zebrafish ","22722342, 10929203",Yes. There is extensive alternative polyadenylation during zebrafish development.,22722342
List genes that have been found mutated in CMT1A (Charcot-Marie-Tooth disease type 1 A).,"I am uncertain about the specific genes mutated in CMT1A as the provided context only mentions LITAF/SIMPLE being associated with CMT1C, but does not provide information on CMT1A."," Context: stability difference between the wild type protein structure and the mutant  protein structure. The mutation T118M resulted in the overall increase in the  stability of the mutant protein. The superimposed structure shows marked ,  Context: three CMT1C pedigrees. LITAF, which is also referred to as SIMPLE, is a widely  expressed gene encoding a 161-amino acid protein that may play a role in protein  degradation pathways. The mutations associated with CMT1C were found to cluster, ","25400662, 12525712",PMP22 is the common gene found mutated through a duplication in CMT1A. Other genes are MPZ and SH3TC2,"25519680, 25150498, 25522693, 24819634, 25500726, 25400662, 25430934, 25385046, 25429913"
What are the targets of avapritinib?,Avapritinib targets mutant forms of KIT and platelet-derived growth factor receptor alpha (PDGFRA).," Context: The drug was evaluated in an open-label, phase I, first-in-human,  dose-escalation, open-label study to evaluate the safety, tolerability,  pharmacokinetics, pharmacodynamics, and efficacy of avapritinib in adults with ,  Context: kinase inhibitor against mutant forms of KIT and platelet-derived growth factor  receptor alpha (PDGFRA), attenuates the transport function of both ABCB1 and  ABCG2. Moreover, avapritinib restores the chemosensitivity of ABCB1- and ","34023541, 31117741",Avapritinib is a novel inhibitor of KIT/PDGFRA. It is approved in the U.S. for the treatment of adults with PDGFRA exon 18-mutant unresectable or metastatic gastrointestinal stromal tumors.,"33307872, 29233825, 32972961, 33453089, 32615108, 33465704, 30274985, 34552008, 33301227, 31117741, 32821296, 34580817, 33876372, 34023541, 34343033, 32100250, 33025950"
What is the function of Circular RNA (circRNA)?,Circular RNA (circRNA) plays important roles in diverse biological pathways.," Context: Circular RNA (circRNA) is a long non‑coding RNA molecule with a closed loop  structure lacking a 5'cap and 3'tail. circRNA is stable, difficult to cleave and  resistant to RNA exonuclease or RNase R degradation. circRNA molecules have ,  Context: Circular RNA (or circRNA) is a type of single-stranded covalently closed  circular RNA molecule and play important roles in diverse biological pathways. A  comprehensive functionally annotated circRNA database will help to understand ","33650643, 33835457","Circular RNAs (circRNAs) are a class of conserved, endogenous non-coding RNAs that are involved in transcriptional and post-transcriptional gene regulation as well as the pathogenesis of diseases. including cancer","34110722, 28969093, 34699790, 30791568, 28082450, 33065239, 32059672, 33715625, 30550956, 32667692, 33649838, 34296749, 31897908, 31832126, 33835457, 34542406, 29349062, 29387208, 31178190, 27616979, 33537235, 28634583, 31998941, 28018143, 34535136, 34100450, 32018039, 34258296"
Where is X-ray free electron laser used?,LCLS (Linac Coherent Light Source) X-ray laser.," Context: composed of an ultraprecisely figured elliptical mirror and an analyzer flat  crystal of silicon (555), changed markedly when we varied the compression  strength of the electron bunch. The analysis showed that the pulse durations ,  Context: (LCLS) X-ray laser, high-intensity radiation (>10(17) watts per cm(2),  previously the domain of optical lasers) can be produced at X-ray wavelengths.  The interaction of single atoms with such intense X-rays has recently been ","23083249, 22278059","X-ray free electron laser (XFEL) technologies provide coherent and extremely intense photon pulses of short duration. XFELs are particularly useful in structural biology and imaging, in structural studies of single biological macromolecules (e.g. high resolution protein structure determination) and assemblies (e.g. viruses) or nanocrystals, which are not amenable to investigation with traditional crystallographic methods. Moreover, XFELs have the potential to be used for studying enzyme kinetics.","22565760, 23412482, 22575364, 22714377, 22330507, 21190672, 11390993, 23250067, 16642197, 23263128, 22653729, 23396131, 22684196, 20164644, 22181929, 22278059, 22286383, 21500720, 22893239, 22665786, 21293373, 21293374, 22975810, 22852678, 21230665, 21517525, 23003992, 23291355, 23214818, 23196907, 23331310, 23083249, 23281652, 23031030, 22355576, 23031037"
What is holoprosencephaly?,Holoprosencephaly is a brain malformation incompatible with life.," Context: brain malformations incompatible with life to individuals with normal brain  findings and subtle midline facial differences. Typically, clinicians regard  intellectual disability as a sign that a parent or relative of a severely ,  Context: diagnosis of SOD is made when there are two or more characteristics of the  classic triad. The triad consists of optic nerve hypoplasia, pituitary hormone  abnormalities, and midline brain defects, although it can vary in the severity ","23112757, 26842535","Holoprosencephaly (HPE) is a congenital defect of the brain, median structures, and face resulting from an incomplete cleavage of the primitive brain during early embryogenesis . The most common developmental defect is characterized by inadequate or absent midline division of the forebrain into cerebral hemispheres with concomitant midline facial defects in the majority of cases .","26361024, 6633857, 25590404, 27086438, 25339593, 25218063, 33111505, 29770996, 23112757, 21795094, 15021236, 31528602, 26564444, 8862623"
What is Pseudomelanosis duodeni?,Pseudomelanosis duodeni is an uncommon endoscopic sign characterized by diffuse small black spots on the first and second portions of the duodenum.," Context: Pseudomelanosis duodeni is an uncommon endoscopic sign characterized by diffuse  small black spots on the first and second portions of the duodenum. It occurs  predominantly in female and elderly patients and is linked to chronic illnesses ,  Context: persisted. Duodenal mucosal stimulation also elicited nicotinic fast EPSPs in SO  neurons. There was no association between the SO neurons that received duodenal  input and their chemical coding. A reciprocal projection also exists from the SO ","8527967, 10409171","Pseudomelanosis duodeni is a rare incidental finding seen on endoscopy and has the characteristic appearance of flat, black-speckled pigmented mucosa that can be associated with gastrointestinal bleeding, hypertension, chronic heart failure, chronic renal failure and consumption of different drugs.","8527967, 3371613, 10998854, 29564071, 31528551, 10532135, 3047212, 28679982, 1341423, 27785200, 9050065, 22493558, 18253910, 10958041, 27701885, 24326430, 32313471"
Which genes are regulated by TRalpha2  in the heart?,I am uncertain about which specific genes are regulated by TRalpha2 in the heart.," Context: including decreased body weight, elevated heart rate, and a raised body  temperature. Furthermore, TRalpha2-/- and TRalpha2+/- mice are obese and exhibit  skeletal alterations, associated with a late-onset growth retardation. The ,  Context: binds the thyroid hormone receptor, a type of nuclear receptor. There are two  major thyroid hormone receptor (TR) isoforms, alfa (TRalpha) and beta (TRbeta).  The activation of the TRalpha is associated with modifications in cardiac ","11731613, 23926648","ARB1, ARB2, TAK1, p38, TRalpha1","18031713, 15831522, 11731613"
What is the multisystem inflammatory syndrome in children (MIS-C) associated with COVID-19?,MIS-C is a rare but serious complication associated with COVID-19.," Context: However, in rare cases, children could severely be affected, and clinical  manifestations may differ from adults. A multisystem inflammatory syndrome in  children (MIS-C) is a rare but serious complication associated with COVID-19, ,  Context: Most of the reports about severe acute respiratory syndrome coronavirus 2  (SARS-CoV-2) in children reported mild-to-moderate disease manifestations.  However, recent reports explored a rare pediatric multisystem syndrome possibly ","33679227, 34087834","Multisystem inflammatory syndrome in children (MIS-C) is a well described and documented condition that is associated with the active or recent COVID-19 infection. A similar presentation in adults is termed as Multisystem inflammatory syndrome in Adults (MIS-A). Multisystem inflammatory syndrome in children (MIS-C) is a novel, life-threatening hyperinflammatory condition that develops in children a few weeks after infection with severe acute respiratory syndrome coronavirus-2 (SARS-CoV-2). This disease has created a diagnostic challenge due to overlap with Kawasaki disease (KD) and KD shock syndrome. The majority of patients with MIS-C present with the involvement of at least four organ systems, and all have evidence of a marked inflammatory state. Most patients show an increase in the level of at least four inflammatory markers (C-reactive protein, neutrophil count, ferritin, procalcitonin, fibrinogen, interleukin-6, and triglycerides). Therapy is primarily with immunomodulators, suggesting that the disease is driven by post-infectious immune dysregulation. Most patients, even those with severe cardiovascular involvement, recover without sequelae. Since coronary aneurysms have been reported, echocardiographic follow-up is needed.","34107136, 34507521, 33872261, 33743370, 32755212, 34203277, 34509326, 34246424, 34087834, 33841438, 34881206, 34880708, 33190340, 33445833, 33463127, 32923992, 34553691, 32631771, 33011038, 34472807, 32966765, 32946801, 34116467, 33679227"
Has ubrogepant entered clinical phase III trials?,"No, there is no mention of Phase III trials in the provided information. Only efficacy evaluated for 28 days and serum ALT and PK data are reported, indicating earlier stages of clinical trials."," Context: medication. It did not significantly affect liver function and was not  associated with other serious adverse events. Long-term non-serious adverse  events were similar between placebo and ubrogepant. The efficacy was evaluated ,  Context: for 28 days. Serum ALT (as hepatotoxicity biomarker) and PK data are reported.  Ubrogepant was well-tolerated in both trials, with a low incidence of adverse  events that did not differ greatly from placebo. Changes in mean ALT levels were ","32011192, 31899602","Yes, ubrogepant has entered phase III trials.","32011192, 31758661, 32648856"
List the deadliest viruses in the world.,"Based on the provided context, I am uncertain about listing the deadliest viruses in the world as the given text only mentions a few specific viruses (yellow fever virus, dengue virus types 1, 2, 3 and 4, and"," Context: not usually involve humans. However, a few viruses (yellow fever virus, dengue  virus types 1, 2, 3 and 4 and chikungunya virus) can be transmitted in a  human-mosquito-human cycle. As a result of being pathogenic for humans and ,  Context: the unique profile of the induced CD (ICD) signal in the visible region caused  by interactions between the ligand and G-quadruplexes. This ligand was found to  stabilize the G-quadruplex structure and can also induce topological changes and ","21413253, 27979676","The filoviruses, Ebola virus (EBOV) and Marburg virus (MARV), are among the deadliest viruses that cause disease in humans, with reported case fatality rates of up to 90% in some outbreaks. WHO ranks HIV as one of the deadliest diseases. Influenza virus","20049699, 30252528, 27622648, 27979676, 29425816"
Which interleukin receptors are targeted with rilonacept?,Rilonacept targets interleukin-1α and interleukin-1β cytokine.," Context: Rilonacept (IL-1 Trap/Arcalyst) is a long-acting interleukin-1 (IL-1) blocker  developed by Regeneron Pharmaceuticals. Initially, Regeneron entered into a  joint development effort with Novartis to develop rilonacept for the treatment ,  Context: BACKGROUND: Interleukin-1 has been implicated as a mediator of recurrent  pericarditis. The efficacy and safety of rilonacept, an interleukin-1α and  interleukin-1β cytokine trap, were studied previously in a phase 2 trial ","19649332, 33200890",Rilonacept inhibits interleukin-1α and interleukin-1β. It has a role for treatment of pericarditis.,"32562029, 32550671, 25549233, 33229362, 32324502, 33200890"
Which are the enzymes involved in the control of tubulin acetylation?,HDAC6 is an enzyme involved in the control of tubulin acetylation.," Context: modifications recently gained a new interest as their role was increasingly  highlighted in neuron differentiation and neurodegenerative disorders. Here, we  specifically focus on tubulin acetylation from its discovery to recent studies ,  Context: using tubastatin A, an HDAC6-specific inhibitor, and siRNA-mediated depletion of  HDAC6, we have explored whether tubulin acetylation has a role in regulating  microtubule stability. We found that whereas both pharmacological inhibition of ","20940043, 23798680","Acetyltransferase MEC-17, and deacetylases SIRT2 (Sirtuin 2), HDAC6 (histone deacetylase 6) and dTip60 are known to control the levels of tubulin acetylation.","22972992, 17868033, 20520769, 22700584, 23126280, 17574768, 23798680, 22046262, 21677656, 18697214"
Which company produces Eligard?,Astellas Pharma GmbH produces Eligard.," Context: INTRODUCTION: We evaluated the efficacy and tolerability of 3- and 6-month  leuprorelin acetate (LA) depot formulations (Eligard®, Astellas Pharma GmbH) in  patients with advanced prostate cancer treated in routine clinical practice in  Germany. ,  Context: (12)Medical Oncology, Vall d'Hebron University Hospital, Calle Natzaret,  115-117, 08035 Barcelona, Spain. jrodon@vhebron.net. (13)Eli Lilly and Company, Erl Wood Manor, Windlesham GU20 6PH, UK.  cleverly_ann_louise@lilly.com. ","29197875, 28481241",Eligard is produced by Astellas Pharma GmbH.,29197875
Are TAMs good anticancer therapeutic targets?,"Integrating therapeutic strategies to target TAMs has yielded promising results in preclinical trials, suggesting that TAMs may be a viable anticancer therapeutic target."," Context: Integrating therapeutic strategies to target TAMs to complement conventional  therapies has yielded promising results in preclinical trials and warrants  further investigation to determine its translational benefit in human cancer ,  Context: TAMs with conventional therapy. Clin Cancer Res; 23(13); 3241-50. ©2017 AACR. ","29594035, 28341752",Therapeutic strategies to target TAMs to complement conventional therapies has yielded promising results.,29594035
Is Growth factor independence 1b (GFI1B) important for hematopoiesis?,"Yes, Gfi-1B is important for hematopoiesis as its expression is highly restricted to hematopoietic stem cells, erythroblasts, and megakaryocytes."," Context: Growth Factor Independence (Gfi) transcription factors play essential roles in  hematopoiesis, differentially activating and repressing transcriptional programs  required for hematopoietic stem/progenitor cell (HSPC) development and lineage ,  Context: In the search for genes expressed in hematopoietic stem cells, we identified  that the expression of Gfi-1B (growth factor independence-1B) is highly  restricted to hematopoietic stem cells, erythroblasts, and megakaryocytes. Gfi-1 ","22960038, 12351384",Yes. Gfi-1B is a transcriptional repressor essential for the regulation of erythropoiesis and megakaryopoiesis.  Gfi-1b(-/-) embryonic stem cells fail to contribute to red cells of adult chimeras. Gfi-1b(-/-) embryos exhibit delayed maturation of primitive erythrocytes and subsequently die with failure to produce definitive enucleated erythrocytes.,"14530176, 20143233, 22885124, 21732494, 21606163, 12351384, 18224412, 16177182, 22960038, 24800817, 22668850, 22399799, 16397623, 22699452, 15507521, 17095621, 19773260, 11825872, 17707228, 20861919, 19958752, 20826720, 20124515, 23308270, 21170035"
