question,answer,contexts,contexts_ids,ground_truth,goldPassages
Did Lincoln start his political career in 1832?,Yes.," Context: Lincoln began his political career in 1832, at age 23, with an unsuccessful campaign for the Illinois General Assembly, as a member of the Whig Party.  He ran eighth in a field of 13 candidates ,  Context: . He was a prominent supporter of Abraham Lincoln and the Union effort during the American Civil War. His mother Mittie Bulloch was a Southern belle from a slave-owning family in Savannah, Georgia and had quiet Confederate sympathies ,  Context: . During this time, he made many trips on horseback between various counties' courthouses. Beveridge, (1928) 1: 428-33; Donald (1995) p. 140-43. ,  Context: A Whig and an admirer of party leader Henry Clay,  Lincoln was elected to a term in the U.S. House of Representatives in 1846. As a freshman House member, he was not a particularly powerful or influential figure ,  Context: . William Wallace Lincoln was born on December 21, 1850, and died on February 20, 1862 in Washington, D.C., during Pres. Lincoln's first term. Thomas ""Tad"" Lincoln was born on 4 April, 1853, and died on July 16, 1871 in Chicago. ","289, 2885, 302, 300, 297",Yes,
Did Lincoln ever represent Alton & Sangamon Railroad?,"Yes, in a dispute with a shareholder, James A. Barret in 1851."," Context: By the mid-1850s, Lincoln's caseload focused largely on the competing transportation interests of river barges and railroads. In one prominent 1851 case, he represented the Alton & Sangamon Railroad in a dispute with a shareholder, James A. Barret ,  Context: . He was a prominent supporter of Abraham Lincoln and the Union effort during the American Civil War. His mother Mittie Bulloch was a Southern belle from a slave-owning family in Savannah, Georgia and had quiet Confederate sympathies ,  Context: . The Lincoln automobile is also named after him. The ballistic missile submarine Abraham Lincoln (SSBN-602) and the aircraft carrier Abraham Lincoln (CVN-72) were named in his honor. Also, the Liberty ship, SS Nancy Hanks was named to honor his mother ,  Context: Lincoln's body was carried by train in a grand funeral procession through several states on its way back to Illinois ","304, 2885, 384, 370",Yes,
Which county was Lincoln born in?,"Hardin County, Kentucky (now part of LaRue County)"," Context: Abraham Lincoln was born on February 12, 1809, to Thomas Lincoln and Nancy Hanks, two uneducated farmers. Lincoln was born in a one-room log cabin on the   Sinking Spring Farm, in southeast Hardin County, Kentucky (now part of LaRue County) ,  Context: On November 4 1842 Lincoln married Mary Todd, daughter of a prominent slave-owning family from Kentucky. The couple had four sons. Robert Todd Lincoln was born in Springfield, Illinois on 1 August, 1843 ,  Context: . The following year, when his father relocated the family to a new homestead in Coles County, Illinois, twenty-two-year-old Lincoln struck out on his own, canoeing down the Sangamon River to the village of New Salem in Sangamon County ,  Context: The other Lincoln children were born in Springfield, Illinois, and died either during childhood or their teen years. Edward Baker Lincoln was born on March 10, 1846, and died on 1 February, 1850, also in Springfield ,  Context: Counties in 19 U.S. states (Arkansas, Colorado, Idaho, Kansas, Maine, Minnesota, Mississippi, Montana, Nebraska, Nevada, New Mexico, Oklahoma, Oregon, South Dakota, Tennessee, West Virginia, Washington, Wisconsin, and Wyoming) are named after Lincoln. ","282, 296, 286, 297, 386",Hardin County,
When did Lincoln first serve as President?,"March 4, 1861"," Context: . Among contemporary admirers, Lincoln is usually seen as personifying classical values of honesty and integrity, as well as respect for individual and minority rights, and human freedom in general. ,  Context: Abraham Lincoln (February 12, 1809 â April 15, 1865) was the sixteenth President of the United States, serving from March 4, 1861 until his assassination ,  Context: . William Wallace Lincoln was born on December 21, 1850, and died on February 20, 1862 in Washington, D.C., during Pres. Lincoln's first term. Thomas ""Tad"" Lincoln was born on 4 April, 1853, and died on July 16, 1871 in Chicago. ,  Context: When Tesla was 36 years old, the first patents concerning the polyphase power system were granted. He continued research of the system and rotating magnetic field principles ,  Context: Lincoln began his political career in 1832, at age 23, with an unsuccessful campaign for the Illinois General Assembly, as a member of the Whig Party.  He ran eighth in a field of 13 candidates ,  Context: .  and the Union Party, which combined both Republicans and War Democrats. He refused to announce his political affiliation until 1868, when he finally declared himself a Republican. Hesseltine, chapter 6. . ","383, 278, 297, 1417, 289, 1780","March 4, 1861",
Who assassinated Lincoln?,John Wilkes Booth," Context: The assassination of Abraham Lincoln. From left to right: Henry Rathbone, Clara Harris, Mary Todd Lincoln, Abraham Lincoln and John Wilkes Booth ,  Context: *  (2007) is a fictional film which concerns the assassination of Lincoln. ,  Context: Lincoln's second inauguration on March 4, 1865. In the photo, Lincoln's assassin, John Wilkes Booth, can be seen in the crowd at the top and accomplices David Herold, Lewis Powell, George Atzerodt, John Surratt and Edmund Spangler in the bottom crowd ,  Context: . history and made him a martyr for the ideal of national unity. ,  Context: Abraham Lincoln (February 12, 1809 â April 15, 1865) was the sixteenth President of the United States, serving from March 4, 1861 until his assassination ,  Context: With over 120 photographs taken of him, Lincoln was the most photographed man in the United States up to the time he was assassinated. ","364, 398, 357, 280, 278, 371",John Wilkes Booth,
Did Lincoln win the election of 1860?,Yes.," Context: Entering the presidential nomination process as a distinct underdog, Lincoln was eventually chosen as the Republican candidate for the 1860 election for several reasons ,  Context: On November 6, 1860, Lincoln was elected as the 16th President of the United States, beating Democrat Stephen A. Douglas, John C. Breckinridge of the Southern Democrats, and John Bell of the new Constitutional Union Party ,  Context: United States presidential election, 1856 ,  Context: ... .'""  Lincoln won the Republican Party nomination in 1860 and was elected president later that year. During his term, he helped preserve the United States by leading the defeat of the secessionist Confederate States of America in the American Civil War ,  Context: . Though he was unusually tall at  , 4 inches and strong, Lincoln spent so much time reading that some neighbors suspected he must be doing it to avoid strenuous manual labor. ","317, 319, 202, 278, 287",Yes,
Who was the general in charge at the Battle of Antietam?,I don't know the answer.," Context: . For his actions, Roosevelt was nominated for the Medal of Honor which was subsequently disapproved.  It has been widely speculated this disapproval was because of Roosevelt's outspoken comments of the handling of the War ,  Context: Lincoln, in top hat, with Allan Pinkerton and Gen. John Alexander McClernand at Antietam. ,  Context: . Burnside had promised to follow through on Lincoln's strategic vision for a strong offensive against Lee and Richmond ,  Context: . Meade, and Benjamin Franklin Butler against Lee near Richmond; Franz Sigel in the Shenandoah Valley; Sherman to invade Georgia, defeat Joseph E. Johnston, and capture Atlanta; George Crook and William W ,  Context: The war was a source of constant frustration for the president, and occupied nearly all of his time ,  Context: . He commanded the army for the battles of Corinth and Iuka that fall. ","2922, 336, 347, 1798, 344, 1789",General McClellan,
Why did Lincoln issue the Emancipation Proclamation?,"Lincoln issued the Emancipation Proclamation in 1863 as a measure to abolish slavery, and it was implemented as part of his efforts to promote the passage of the Thirteenth Amendment to the Constitution."," Context: . This new law was implemented with Lincoln's ""Emancipation Proclamation."" ,  Context: . He introduced measures that resulted in the abolition of slavery, issuing his Emancipation Proclamation in 1863 and promoting the passage of the Thirteenth Amendment to the Constitution in 1865. ,  Context: The Emancipation Proclamation, announced on September 22 and put into effect on January 1, 1863, freed slaves in territories not under Union control ,  Context: Lincoln met with his cabinet for the first reading of the Emancipation Proclamation draft on July 22, 1862. L-R: Edwin M. Stanton, Salmon P. Chase, Abraham Lincoln, Gideon Welles, Caleb B. Smith, William H. Seward, Montgomery Blair and Edward Bates ,  Context: .â  In April 1864, in justifying his actions in regard to Emancipation, Lincoln wrote, ""I claim not to have controlled events, but confess plainly that events have controlled me ","330, 278, 332, 329, 377",To free slaves ,
Do scholars rank lincoln among the top three presidents?,"Yes, scholars now rank Lincoln among the top three U.S. Presidents, with the majority of those surveyed placing him first."," Context: Scholars now rank Lincoln among the top three U.S. Presidents, with the majority of those surveyed placing him first. He is noted for his lasting influence on U.S. politics, including a redefinition of republicanism ,  Context: ."" Historians typically rank Roosevelt among the top five presidents. The Rector and Visitors of the University of Virginia (2005).  ""Biography: Impact and Legacy"". Retrieved March 7 2006.   ""Legacy"". Retrieved March 7 2006. ,  Context: .  Surveys of scholars have consistently ranked him from #3 to #7 on the list of greatest American presidents. ,  Context: . Among contemporary admirers, Lincoln is usually seen as personifying classical values of honesty and integrity, as well as respect for individual and minority rights, and human freedom in general. ","281, 3015, 2882, 383",Yes,
Did lincoln have 18 months of schooling?,Yes," Context: .  just to borrow one  While his favorite book was The Life of George Washington, Lincoln mastered the Bible, Shakespeare, and English and American history, and developed a plain writing style that puzzled audiences more used to grandiose rhetoric ,  Context: * American School, Lincoln's economic views. ,  Context: . Lacking a formal education, Lincolnâs personal philosophy was shaped by ""an amazingly retentive memory and a passion for reading and learning ,  Context: . After the fighting started, he had rebel leaders arrested in all the border areas (especially in Maryland) and held in military prisons without trial. Over 18,000 were arrested, though none were executed ,  Context: . However after his father died he left the university, having completed only one term. ","287, 390, 376, 328, 1390",Yes,
Was Lincoln chosen as a presidential candidate in 1860?,"Yes, Lincoln was eventually chosen as the Republican candidate for the 1860 election."," Context: Entering the presidential nomination process as a distinct underdog, Lincoln was eventually chosen as the Republican candidate for the 1860 election for several reasons ,  Context: On November 6, 1860, Lincoln was elected as the 16th President of the United States, beating Democrat Stephen A. Douglas, John C. Breckinridge of the Southern Democrats, and John Bell of the new Constitutional Union Party ,  Context: ... .'""  Lincoln won the Republican Party nomination in 1860 and was elected president later that year. During his term, he helped preserve the United States by leading the defeat of the secessionist Confederate States of America in the American Civil War ,  Context: The Rail Candidate, Lincoln's 1860 candidacy is held up by slavery issue (slave on left) and party organization (New York Tribune editor Horace Greeley on right) ,  Context: On May 9-10, 1860, the Illinois Republican State Convention was held in Decatur. At this convention, Lincoln received his first endorsement to run for the presidency. ","317, 319, 278, 315, 314",Yes,
How old was Lincoln in 1816?,Lincoln was seven years old in 1816.," Context: Lincoln was just seven years old when, in 1816, the family was forced to make a new start in Perry County (now in Spencer County), Indiana ,  Context: Young Abraham Lincoln ,  Context: . William Wallace Lincoln was born on December 21, 1850, and died on February 20, 1862 in Washington, D.C., during Pres. Lincoln's first term. Thomas ""Tad"" Lincoln was born on 4 April, 1853, and died on July 16, 1871 in Chicago. ,  Context: .75, March 3, 1837  It was also in this same year that Lincoln met Joshua Fry Speed, who would become his most intimate friend. ,  Context: In Altaic mythology of the Central Asian   Turkic and Mongolian peoples, the wolf is a revered animal. The shamanic Turkic peoples even believed they were descendants of wolves in Turkic legends ,  Context: Lincoln began his political career in 1832, at age 23, with an unsuccessful campaign for the Illinois General Assembly, as a member of the Whig Party.  He ran eighth in a field of 13 candidates ","285, 288, 297, 293, 1112, 289",seven,
When was the first photgraph of lincoln taken?,The first photograph of Abraham Lincoln was taken in 1846 by Shepherd.," Context: The first photograph ever taken of Abraham Lincoln, a daguerreotype taken by Shepherd in 1846. ,  Context: The first photograph ever taken of Mary Lincoln, a daguerreotype by Shepherd in 1846. ,  Context: One of the last photographs of Lincoln, likely taken between February and April 1865 ,  Context: With over 120 photographs taken of him, Lincoln was the most photographed man in the United States up to the time he was assassinated. ,  Context: . Lincoln might have allowed the southern states to secede, and some Republicans recommended that. However, conservative Democratic nationalists, such as Jeremiah S. Black, Joseph Holt, and Edwin M ,  Context: Photo of Lincoln taken February 27, 1860 in New York City by Mathew Brady, the day of his famous Cooper Union speech. ","299, 295, 354, 371, 325, 316",1846,
How long was Lincoln's legal Career?,23 years," Context: . A dozen states have legal holidays celebrating the third Monday in February as 'Presidents' Day' as a combination Washington-Lincoln Day. ,  Context: Lincoln was involved in more than 5,100 cases in Illinois alone during his 23-year legal career. Though many of these cases involved little more than filing a writ, others were more substantial and quite involved ,  Context: .  Two years later, Lincoln entered law practice with William Herndon, a fellow Whig. In 1854, both men joined the fledgling Republican Party. Following Lincoln's death, Herndon began collecting stories about Lincoln and published them in Herndon's Lincoln ,  Context: . He was a prominent supporter of Abraham Lincoln and the Union effort during the American Civil War. His mother Mittie Bulloch was a Southern belle from a slave-owning family in Savannah, Georgia and had quiet Confederate sympathies ,  Context: . Acceptance of this offer would have ended his career in the rapidly growing state of Illinois, so Lincoln declined the position. Returning to Springfield, Lincoln gave up politics for several years and turned his energies to his law practice ","387, 306, 294, 2885, 302",23 years,
What trail did Lincoln use a Farmers' Almanac in? ,I don't know the answer.," Context: . Based almost entirely on this evidence, Armstrong was acquitted. Donald (1995), 150-51 ,  Context: .""  Abe Lincoln resource page ,  Context: For some time, Thomas Lincoln was a respected and relatively affluent citizen of the Kentucky back country. He had purchased the Sinking Spring Farm in December of 1808 for $200 cash and assumption of a debt ,  Context: For several months, Lincoln ran a small store in New Salem, selling tea, coffee, sugar, salt, blue calico, brown muslin, straw hats and whiskey.  Beveridge (1928) 1:127-8  Later, he found work as village postmaster and as a surveyor. ,  Context: . 551   Though he never saw combat, Lincoln did assist in burying the dead from the Battle of Stillman's Run the day after Major Isaiah Stillman's troops fled the field of battle.  Abraham Lincoln Online Retrieved on March 11, 2007 ","305, 301, 284, 291, 290","he defended William ""Duff"" Armstrong",
Did Abraham Lincoln live in the Frontier?,"Yes, Abraham Lincoln was born in a one-room log cabin on the Sinking Spring Farm, in southeast Hardin County, Kentucky (now part of LaRue County), indicating he lived in a rural or frontier area."," Context: Abraham Lincoln was born on February 12, 1809, to Thomas Lincoln and Nancy Hanks, two uneducated farmers. Lincoln was born in a one-room log cabin on the   Sinking Spring Farm, in southeast Hardin County, Kentucky (now part of LaRue County) ,  Context: Young Abraham Lincoln ,  Context: . He was a prominent supporter of Abraham Lincoln and the Union effort during the American Civil War. His mother Mittie Bulloch was a Southern belle from a slave-owning family in Savannah, Georgia and had quiet Confederate sympathies ,  Context: For some time, Thomas Lincoln was a respected and relatively affluent citizen of the Kentucky back country. He had purchased the Sinking Spring Farm in December of 1808 for $200 cash and assumption of a debt ,  Context: .""  Abe Lincoln resource page ","282, 288, 2885, 284, 301",Yes,
Did Lincoln's Wife's Family support slavery?,"Yes, Mary Todd's family from Kentucky were prominent slave-owners."," Context: In July 1862, Congress moved to free the slaves by passing the Second Confiscation Act. The goal was to weaken the rebellion, which was led and controlled by slave owners ,  Context: On November 4 1842 Lincoln married Mary Todd, daughter of a prominent slave-owning family from Kentucky. The couple had four sons. Robert Todd Lincoln was born in Springfield, Illinois on 1 August, 1843 ,  Context: . ISSN 0146-437X  Abigail Adams opposed slavery and employed free blacks in preference to her father's two domestic slaves ,  Context: . Freeing the slaves became, in late 1862, a war measure to weaken the rebellion by destroying the economic base of its leadership class. Abolitionists criticized Lincoln for his sluggishness over slavery per se, but on August 22, 1862, Lincoln explained: ,  Context: The Rail Candidate, Lincoln's 1860 candidacy is held up by slavery issue (slave on left) and party organization (New York Tribune editor Horace Greeley on right) ,  Context: . Sarah Lincoln raised young Lincoln like one of her own children. Years later she compared Lincoln to her own son, saying ""Both were good boys, but I must say â both now being dead that Abe was the best boy I ever saw or ever expect to see ","330, 296, 668, 331, 315, 285",Yes,
Who is most noted for his contributions to the theory of molarity and molecular weight?,"Lorenzo Romano Amedeo Carlo Avogadro, Count of Quaregna and Cerreto."," Context: Lorenzo Romano Amedeo Carlo Avogadro, Count of Quaregna and Cerreto (August 9, 1776 July 9, 1856) was an Italian savant.  He is most noted for his contributions to the theory of molarity and molecular weight ,  Context: In 1821 he published another memoria, Nouvelles considérations sur la théorie des proportions déterminées dans les combinaisons, et sur la détermination des masses des molécules des corps and little after Mémoire sur la manière de ramener les composès organiques aux lois ordinaires des proportions déterminées ,  Context: In honour of Avogadro's contributions to the theory of molarity and molecular weights, the number of molecules in one mole was renamed Avogadro's number, N A . It is approximately 6.0221415   10 23 . ,  Context: In 1811, he published an article with the title Essai d'une manière de déterminer les masses relatives des molécules élémentaires des corps, et les proportions selon lesquelles elles entrent dans ces combinaisons, which contains the famous Avogadro's hypothesis ,  Context: Pascal's development of probability theory was his most influential contribution to mathematics. Originally applied to gambling, today it is extremely important in economics, especially in actuarial science ,  Context: In 1814 he published Mémoire sur les masses relatives des molécules des corps simples, ou densités présumées de leur gaz, et sur la constitution de quelques-uns de leur composés, pour servir de suite à l'Essai sur le même sujet, publié dans le Journal de Physique, juillet 1811 (), about gas densities ","725, 743, 736, 729, 264, 742",Amedeo Avogadro,
Who graduated in ecclesiastical law at the early age of 20 and began to practice?,He graduated in ecclesiastical law at the early age of 20 and began to practice.," Context: He graduated in ecclesiastical law at  the early age of 20 and began to practice. ,  Context: . Field, both Amherst graduates themselves, introduced Coolidge to the law practice in the county seat of Hampshire County. In 1897, Coolidge was admitted to the bar ,  Context: . degree in 1941 (later amended to Juris Doctor), graduating in the top 25 percent of his class. His introduction to politics came in the summer of 1940 when he worked in Wendell Willkie's presidential campaign. ,  Context: He was elected Lucasian Professor of Mathematics in 1669. In that day, any fellow of Cambridge or Oxford had to be an ordained Anglican priest ,  Context: .  After much reflection, he decided to become a lawyer, and studied law in the office of James Putnam, a prominent lawyer in Worcester. In 1758, he was admitted to the bar ","727, 406, 2008, 550, 639",Amedeo Avogadro,
When did he publish another memoria?,I don't know the answer.," Context: During his stay in Vercelli he wrote a concise note (memoria) in which he declared the hypothesis of what we now call Avogadro's law: ,  Context: . The work was unpublished until over a century after his death. Here, Pascal looked into the issue of discovering truths, arguing that the ideal of such a method would be to found all propositions on already established truths ,  Context: . He could multitask in extraordinary fashion, dictating letters to one secretary and memoranda to another, while browsing through a new book. ,  Context: . He published his results in De Motu Corporum (1684). This contained the beginnings of the laws of motion that would inform the Principia. ,  Context: . John (1733) â were published after his death. He also devoted a great deal of time to alchemy (see above). ,  Context: He also lit vacuum tubes wirelessly at both of the New York locations, providing evidence for the potential of wireless power transmission. Krumme, Katherine,  Mark Twain and Nikola Tesla: Thunder and Lightning. December 4, 2000 (PDF) ","738, 226, 2889, 559, 563, 1414",1821,
When did he become a professor?,1890," Context: . Sobel, 41  At graduation, Coolidge was selected by his classmates to compose and read the Grove Oration, a humorous speech traditionally given during the graduation ceremony. ,  Context: . degree in 1941 (later amended to Juris Doctor), graduating in the top 25 percent of his class. His introduction to politics came in the summer of 1940 when he worked in Wendell Willkie's presidential campaign. ,  Context: . Although the school's endowment was barely $4 million, he sought $2 million for a preceptorial system of teaching, $1 million for a school of science, and nearly $3 million for new buildings and salary raises ,  Context: . However after his father died he left the university, having completed only one term. ,  Context: Coolidge's duties as lieutenant governor were few; in Massachusetts, the lieutenant governor does not preside over the state Senate, although Coolidge did become an ex officio member of the governor's cabinet ,  Context: . Woodrow Wilson debate team) before joining the Princeton faculty as professor of jurisprudence and political economy in 1890. While there, he was one of the faculty members of the short-lived coordinate college, Evelyn College for Women ","405, 2008, 2149, 1390, 417, 2146",1820,
Is it true that he became a professor in 1820?,Yes," Context: In 1820 he became a professor of physics at the University of Turin. (Note: After the downfall of Napoléon in 1815, northern Italy was under the rule of the Kingdom of Piedmont-Sardinia and Turin was the capital of this kingdom.) ,  Context: He was elected a member of the Royal Society in 1824, appointed director of the laboratory in 1825; and in 1833 he was appointed Fullerian professor of chemistry in the institution for life, without the obligation to deliver lectures. ,  Context: . It was established in 1758 and one of the professors, the physicist and chemist Joseph Black, became Watt's friend. ,  Context: . He did well in science, philosophy and rhetoric courses but fared poorly in Latin and Greek.  He studied biology with great interest and indeed was already an accomplished naturalist and published ornithologist ,  Context: . degree in 1941 (later amended to Juris Doctor), graduating in the top 25 percent of his class. His introduction to politics came in the summer of 1940 when he worked in Wendell Willkie's presidential campaign. ,  Context: In 1779 he became professor of experimental physics at the University of Pavia, a chair he occupied for almost 40 years. In 1794, Volta married the daughter of Count Ludovico Peregrini, Teresa, with whom he raised three sons. ","730, 86, 1951, 2889, 2008, 2254",yes,
Was Lorenzo Romano Amedeo Carlo Avogadro an Italian savant?,Yes.," Context: Lorenzo Romano Amedeo Carlo Avogadro, Count of Quaregna and Cerreto (August 9, 1776 July 9, 1856) was an Italian savant.  He is most noted for his contributions to the theory of molarity and molecular weight ,  Context: . Thus Avogadro's great contribution to chemistry was recognised and he is recognised as a great Italian chemist. (Note: In 1911, Victor Emmanuel III was the King of a unified Italy with Rome instead or Turin as its capital ,  Context: Amedeo Avogadro was born in Turin August 9th 1776 to a noble ancient family of Piedmont,  Italy. ,  Context: * Morselli, Mario. (1984). Amedeo Avogadro, a scientific biography. Kluwer. ISBN 9027716242. ,  Context: Caricature of Amedeo Avogadro ","725, 748, 726, 750, 724",yes,
"Was Amedeo Avogadro born in Turin August 9th 1776 to a noble ancient family of Piedmont, Italy?",Yes.," Context: Amedeo Avogadro was born in Turin August 9th 1776 to a noble ancient family of Piedmont,  Italy. ,  Context: Lorenzo Romano Amedeo Carlo Avogadro, Count of Quaregna and Cerreto (August 9, 1776 July 9, 1856) was an Italian savant.  He is most noted for his contributions to the theory of molarity and molecular weight ,  Context: * Morselli, Mario. (1984). Amedeo Avogadro, a scientific biography. Kluwer. ISBN 9027716242. ,  Context: In 1820 he became a professor of physics at the University of Turin. (Note: After the downfall of Napoléon in 1815, northern Italy was under the rule of the Kingdom of Piedmont-Sardinia and Turin was the capital of this kingdom.) ,  Context: In 1911, a historic meeting took place in Turin to commemorate the hundredth anniversary of the publication of Avogadro's classic 1811 memoir. King Victor Emmanuel III was there to pay homage to Avogadro ","726, 725, 750, 730, 748",yes,
