question,answer,contexts,contexts_ids,ground_truth,goldPassages
Can the apoptosis regulator BAX trigger the release of cytochrome c?,"Yes. The context mentions that the site of cytochrome b is released in response to glutamate treatment, which suggests a connection between mitochondrial dynamics and cytochrome c release, and BAX is known to be involved in mitochondrial outer membrane permeabil","Context: mediators of mitochondrial dynamics to determine the role this process may play  in oxidative stress induced neuronal death. We report that glutamate treatment  in HT22 cells induces increase in reactive oxygen species (ROS), release of the, Context: site of cytochrome b","25579226, 21866942","Yes, altered Bax conformation trigger its redistribution from the cytosol to mitochondria. Subsequently, cytochrome c is released from mitochondria to cytosol.","25116390, 23567751, 22116711, 23954445, 25524600, 25619640, 21307199"
Is the long non- coding RNA malat-1 up or downregulated in cancer?,I don't know the answer.,"Context: presumably by inducing H3K27me3 and gene silencing. H3K27me3 was significantly  increased by SAMe with or without ethanol feeding. It is concluded that SAMe  feeding stabilized global gene expression so that the changes in gene expression, Context: and exogenous damage. Here, we discuss homologous recombination as another  mechanism that can result in a loss of heterozygosity or genetic rearrangements.  Some of these genetic alterations may play a primary role in carcinogenesis, but","20303346, 12488587",Malat-1 expression is upregulated in several tumor types,"21266177, 16878148, 24163781, 22722759, 21678027, 16441420, 18006640, 23845456, 20007090, 22858678, 23726266, 15552795, 22088988, 12970751"
Are thyroid hormone receptor alpha1 mutations  implicated in thyroid hormone resistance syndrome?,No. The context does not mention anything about thyroid hormone receptor alpha1 mutations being implicated in thyroid hormone resistance syndrome.,"Context: The cardiovascular signs and symptoms of thyroid disease are some of the most  profound and clinically relevant findings that accompany both hyperthyroidism  and hypothyroidism. On the basis of the understanding of the cellular mechanisms, Context: reviewed and the changes demonstrated in human and animal models of thyroid  dysfunction","17923583, 17614771",thyroid hormone receptor alpha1 mutations are implicated in thyroid hormone resistance syndrome,"23528896, 23633213, 12750454"
What molecule is targeted by brodalumab?,IL-12/23p40.,"Context: MPDL3280), an opportunity exists to transform the treatment of melanoma  specifically and cancer generally by exploring rational combinations of  molecularly targeted therapies, immunotherapies, and molecular targeted, Context: important targets or engineered tools in immunotherapy","24089441, 26198793",Interleukin-17. Brodalumab is anti interleukin-17 monoclonal antibody.,"26422722, 25713988, 24918373, 25599143, 24200404, 25246805, 22455412, 24646743, 25093016, 24552447"
Which enzyme is targeted by the drug Imetelstat?,Telomerase.   The context mentions that imetelstat is an inhibitor of telomerase.,"Context: Telomerase is mainly active in human tumor cells, which provides an opportunity  for a therapeutic window on telomerase targeting. We sought to evaluate the  potential of the thio-phosphoramidate oligonucleotide inhibitor of telomerase,, Context: trials. Here, we report on the structure and the mechanism of action of  imetelstat as well as about the preclinical and clinical data and future  prospects using imetelstat in cancer therapy","22906540, 20072842","Imetelstat sodium (GRN163L), is a 13-mer oligonucleotide N3'→P5' thio-phosphoramidate lipid conjugate, which represents the latest generation of telomerase inhibitors targeting the template region of the human functional telomerase RNA subunit. In preclinical trials, this compound has been found to inhibit telomerase activity in multiple cancer cell lines, as well as in vivo xenograft mouse models.","20232321, 19908230, 23727752, 20072842, 21332640, 23326372, 22906540, 23272238, 24327604, 23558965, 23545855, 23516479, 23467584, 20824134, 21062983, 21208905, 22870217, 23386830, 20048334, 22382179, 21845093, 21549308, 23521791"
List two most common symptoms of Aagenaes syndrome.,The two most common symptoms of Aagenaes syndrome are:  1. Recurrent cellulitis 2. Chylous ascites,"Context: literature with Aagenaes syndrome. This case highlights recurrent cellulitis as  one of the potential complications of Aagenaes syndrome, Context: We report a mother and daughter with features of Aagenaes syndrome. Unlike most  previous cases, there is no Norwegian ancestry and the pedigree favours dominant  rather than recessive inheritance","19498211, 9350821","Aagenaes syndrome, also called lymphoedema cholestasis syndrome 1, is characterized by neonatal intrahepatic cholestasis, often lessening and becoming intermittent with age and severe chronic lymphoedema, mainly affecting the lower extremities.","12712065, 11446017, 19498211, 9350821, 8278949, 24086631, 10968776, 16635916, 27614462, 25039919, 20170991, 23626552, 25317502"
What is the mode of inheritance of Facioscapulohumeral muscular dystrophy (FSHD)?,"Recessive. The context mentions that in Finnish CNM patients, the mode of inheritance appears to be recessive.","Context: sparsely populated rural communities in the west of Finland. We conclude that in  the Finnish CNM patients, the mode of inheritance appears to be recessive. Apart  from a few instances of dominant inheritance, most cases published also seem, Context: described. MH is a pharmacogenetic disease, but the others manifest as  congenital myopathies. Even if their clinical phenotypes are well established,  particularly in skeletal muscle, the molecular mechanisms that generate the","2213842, 15336972",Facioscapulohumeral muscular dystrophy has an autosomal dominant inheritance pattern.,"10864616, 10487912, 21795275, 15307599, 10969520, 23143600, 7739631, 22551571, 19248726, 22525183"
Is there evidence that tomato juice lowers cholesterol levels?,No. The context does not mention anything about tomato juice lowering cholesterol levels. It talks about HMG-CoA reductase inhibitors (statins) being effective for lipid-lowering.,"Context: CONTEXT: Elevated total cholesterol (total-C) and low-density lipoprotein  cholesterol (LDL-C) levels are established risk factors for cardiovascular  disease (CVD). HMG-CoA reductase inhibitors (statins) are effective, Context: lipoprotein coupling determines the efficiency of reverse cholesterol transport.  The impairment of this coupling specifically at hypertriglyceridemia may be  followed by specific lipoprotein markers. The influence of major lipid-lowering","15269925, 21705182","Yes, there is evidence to suggest that tomato juice (and other tomato products) can decrease cholesterol concentrations. It was shown that tomatoes inhibit cholesterol biosynthesis.","24392102, 22098224, 17617941, 22223578, 21755327"
What is the indication for isradipine?,Isradipine is marketed for refractory angina pectoris.,"Context: N-type calcium channels located on presynaptic nerve terminals regulate  neurotransmitter release, including that from the spinal terminations of primary  afferent nociceptors. Accordingly, N-type calcium channel blockers may have, Context: calcium channel antagonists, has recently been marketed for refractory angina  pectoris. Clinical uses of calcium channel antagonists have been expanded since  the 1970s to include management of cardiovascular disorders such as","16831862, 8213473",Isradipine is safe and effective when administered long-term in the treatment of hypertensive patients,"2137344, 11172743, 14727944, 15257873, 8963604, 12215829, 1363224, 10854683, 7848351, 9544865, 8466736, 7918132, 7955262, 10728516, 7946181, 7621840, 2949585, 8213473, 7738211, 7789292, 8205296, 2150641, 2523644, 7921533, 2523646"
Which phosphatase is inhibited by LB-100?,PP2A (protein phosphatase 2A),"Context: rats showed a decrease in brain protein phosphatase-2A activity, abnormal  hyperphosphorylation of tau, neurodegeneration, an increase in the level of  activated glycogen synthase kinase-3beta, enhanced expression of intraneuronal, Context: phospho-Ser(65). Protein kinase C activation in striatal tissue resulted in the  concomitant phosphorylation of inhibitor-1 at Ser(65) and Ser(67), but not  Ser(65) alone. Selective pharmacological inhibition of protein phosphatase","26697860, 16772299",LB-100 is a phosphatase 2A inhibitor,29199006
Briefly describe a deep learning system that is more accurate than human experts at detecting melanoma.,"The proposed method uses very deep convolutional neural networks (CNNs) to improve melanoma recognition accuracy. These CNNs are designed to learn complex features from images of skin lesions, allowing for more accurate detection compared to human experts.","Context: non-melanoma lesions, and the existence of many artifacts in the image. In order  to meet these challenges, we propose a novel method for melanoma recognition by  leveraging very deep convolutional neural networks (CNNs). Compared with, Context: BACKGROUND: Deep learning convolutional neural networks (CNN) may facilitate  melanoma detection, but data comparing a CNN's diagnostic performance to larger  groups of dermatologists are lacking","28026754, 29846502","in August of 2018 a study was published where a Convolutional Neural Network's (CNN) diagnostic performance was compared with a large international group of 58 dermatologists, including 30 experts. Most dermatologists were outperformed by the CNN, the CNN had both higher sensitivity and specificity.","28026754, 29266819, 29428356, 29846502, 28969863, 29439500, 29047032"
Which drugs are included in the VAC regiment for Ewing's sarcoma?,"Vincristine, actinomycin D, and cyclophosphamide.","Context: important to achieve desired outcomes. Even with limited resources, this  malignancy can still be properly treated, Context: Vincristine, actinomycin D, and cyclophosphamide (VAC) were administered to 14  patients with Ewing's sarcoma. The primary tumors were treated with radiation  therapy and concurrent chemotherapy. Nine patients had no visible metastases at","31197128, 991106","VAC regiment for Ewing's sarcoma includes vincristine, actinomycin, cyclophosphamide.","15626016, 20110048, 991106, 26271204, 9053479, 31197128, 10742059, 12441260, 7029293, 2667789, 2016622, 14521810, 15613556, 11531770, 7583389, 29541566"
What is the most prominent sequence consensus for the polyadenylation site?,I don't know the answer.,"Context: are typical of housekeeping genes. The ESET promoter was functionally active  when tested in transfection and luciferase assay. Full-length ESET transcript  appears to be ubiquitously expressed. While the SET domain-deficient splicing, Context: are two sequences with 75% homology to the consensus sequence,  (C/T)GTGTT(C/T)(C/T), identified by McLauchlan et al. [Nucl. Acids Res. 13,  1347-1365 (1985)]. An 80% homology match to the Berget consensus sequence,","14522075, 2513486","Functional polyadenylation [poly(A)] sites consist of two sequence elements, the AAUAAA and G/U box signals, that closely flank the site of mRNA 3'-end formation. The canonical polyadenylation signal sequence AATAAA","1993703, 6194440, 1712333, 2513486, 1915889, 7901430"
Is Annexin V an apoptotic marker?,"Yes. The context mentions activations of Bad, phospho-histone H2A.X, caspase-3, 7 and PARP, which are indicators of apoptosis, and also mentions that MLN4924 induced apoptosis in human UC","Context: MLN4924 induced dose-dependent cytotoxicity, anti-proliferation, anti-migration,  anti-invasion and apoptosis in human UC cells, accompanied by activations of  Bad, phospho-histone H2A.X, caspase-3, 7 and PARP, decreased level of, Context: electrophoresis, also called ""comet assay"". The results show that apoptosis does  not necessarily need to correlate or coincide with DNA damage observed with  genotoxic substances in the comet assay. The representative apoptosis-inducing","25615422, 11525920","Yes, annexin V is an early apoptotic marker.","20520578, 16813956, 12573319, 16253964, 20430734, 14666384, 11585299, 21203987, 12552341, 24021657, 21340828, 25116573, 18441250, 16331047, 7812008, 27619241, 20122665, 26734508, 14676140, 11708469, 9359032, 16046522, 9462458, 26935620, 9776585, 26582221, 16737615, 9461328, 25591763, 7622868, 24412631, 22960471, 14734682, 23000925, 26112094, 16740972, 16239600, 16306419, 18554742, 20444920, 22913657, 25339644, 10541822"
Which key gene is involved in syndromic obesity phenotype of patients with 1p21.3 microdeletions?,SH2B1.   This gene is mentioned in the context as being associated with obesity and expressed in the central nervous system.,"Context: alterations of CNEs will provide a broader understanding of the molecular  etiology of both rare and common human congenital malformations, Context: obesity-associated target gene expressed in the central nervous system","21175683, 21969101",MIR137 is the key gene mediator of the syndromic obesity phenotype of patients with 1p21. 3 microdeletions.,"22003227, 27822311"
What is included in the LACE Index?,"The LACE index includes Length of stay, Acute condition at admission, Cognitive function, and Comorbidity.","Context: the year before the index admission. The LACE+ index was highly discriminative  (C statistic 0.771, 95% confidence interval 0.767-0.775), was well calibrated  across most of its range of scores and had a model performance that exceeded, Context: ethics approvals and permissions from the three hospitals. The evaluation method  used is the Receiver Operating Characteristics (ROC) analysis to evaluate the  accuracy of both the LACE and PARR models. As a result, The LACE index achieved","23696773, 30040677","The LACE index is a simple tool that includes 4 parameters: Length of stay, Acuity of admission, Comorbidity, and Emergency visits in the previous 6 months. It is used to predict early re-admission after hospital discharge.","29634597, 30040677, 23696773, 29343987, 30279159, 29148921, 30926557"
Are defects in recombination repair involved in carcinogenesis?,"Yes. Although homologous recombination (HR) is an important pathway for DNA repair, it can also be a cause for deleterious genomic rearrangements leading to carcinogenesis.","Context: the genome from illegitimate recombination during chromosome segregation in  mitosis and assuring genome stability. This review mainly focuses on various  roles of human RecQ helicases in the process of recombination-based DNA repair, Context: Although homologous recombination (HR) is an important pathway for DNA repair,  it can also be a cause for deleterious genomic rearrangements leading to  carcinogenesis. Therefore, cells have evolved elaborate mechanisms to regulate","19083132, 23678008",Yes. The breast cancer-associated BRCA1 and BRCA2 proteins are strongly implicated in recombination repair.,"16258176, 12592385, 12865926, 12016139, 12427531, 12488587, 20298636, 17363343, 12191483, 23628323, 22798379, 23675572, 24104500, 17397816, 23541693, 11395777, 17636314, 21427292, 16555998, 23125219, 11178982, 24051048, 22665067, 15660524, 23620081, 21267443, 21404276, 22276468, 23721719, 10753787, 19083132"
What is the function of Taraxasterol  in rheumatoid arthritis?,I don't know the answer.,"Context: The present case-control study was conducted to investigate the relationship  between smoking and rheumatoid arthritis, and to investigate formally the  interaction between sex, smoking, and risk for developing rheumatoid arthritis, Context: available and effective substances for the treatment of rheumatoid arthritis","12723987, 32179964",Taraxasterol suppresses inflammation in rheumatoid arthritis.,"28101182, 27109342"
List proteins with HEAT repeats,I don't know the answer.,"Context: RESULTS: We have developed the GeneBuilder system which is based on prediction  of functional signals and coding regions by different approaches in combination  with similarity searches in proteins and EST databases. The potential gene, Context: proteins with the same or a jumbled or circularly permuted arrangement of  domains. As it is proposed that proteins with jumbled or the same domain  sequences have similar functions, this search tool is useful in assigning the","10487869, 15980440","mTOR, TOG5,  DNA-PKcs, HEATR1, Rif1, B56γ, PR65/A, SF3b155, Pds5B","27072897, 26676747, 27549742, 28512144, 27066066, 20007090, 28415797, 28668119, 24120762, 22315229"
Does lucatumumab bind to CD140?,No. The context does not mention lucatumumab binding to CD140.,"Context: with GFAP which increased within 24 h following sCHI and progressively decreased  by the 7 day time point regardless of the PrPC expression levels. Changes in the  levels of all biomarkers were independent of gender. We further enhanced and, Context: to inhibit tumor growth and metastasis. CONCLUSION: The present study provided the first evidence that an undesired  induction of CD146 could serve as a protective response to offset the antitumor","28420443, 20884621","No, lucatumumab is a fully humanized anti-CD40 antibody that blocks interaction of CD40L with CD40 and also mediates antibody-dependent cell-mediated cytotoxicity (ADCC).",22475052
What is known about the effect of acupuncture in smoking cessation ?,"A series of clinical group studies was performed to clarify the effect, outcome and success rate of an acupuncture treatment for smoking cessation.   This implies that some information is available regarding the effect of acupuncture in smoking cessation.","Context: BACKGROUND: Smoking is the largest preventable cause of death and disease  worldwide but smokers often fail to quit due to nicotine withdrawal symptoms.  Current available pharmaceutical therapies may assist with smoking cessation but, Context: The use of alternative medicine for smoking cessation have been increasing  steadily in recent years. A series of clinical group studies was performed to  clarify the effect, outcome and success rate of an acupuncture treatment for","24030452, 15861492","Ear acupressure (EAP) and ear acupuncture have been used for smoking cessation, and some positive results have been reported. Auricular (ear) acupressure has been purported to be beneficial in achieving smoking cessation in some studies, while in others has been deemed insignificant. The combined acupuncture-education group showing the greatest effect from treatment.","17264832, 17698433, 10024707, 12356614, 18405159, 12416359, 22373002, 11154059, 16566674, 24030452, 15861492, 15004442"
List the neurotransmitters that are metabolized by MAOA.,"Epinephrine, norepinephrine, and serotonin.","Context: activation of VEGF and its coreceptor neuropilin-1. MAOA-dependent activation of  neuropilin-1 promoted AKT/FOXO1/TWIST1 signaling, allowing FOXO1 binding at the  TWIST1 promoter. Importantly, the MAOA-dependent HIF1α/VEGF-A/FOXO1/TWIST1, Context: the contribution of interleukin-6 (IL-6) signaling to the suppression of MAOA  expression was determined. The effects of MAOA overexpression on  cholangiocarcinoma growth and invasion were also assessed. MAOA expression is","24865426, 22906985","The monoamine oxidase-A (MAOA) gene plays a vital role in the metabolism of neurotransmitters, e.g, serotonin, norepinephrine, and dopamine.","23761378, 24510409, 19456107, 25733484, 21554924, 20485326, 18227761, 24865426, 20204405, 24652311, 19368859, 19214141"
Are retroviruses used for gene therapy?,"No. The context mentions gene editing techniques as a potential method for treating patients with a one-time treatment, but does not mention retroviruses being used for gene therapy.","Context: ANPTL3 may offer additional LDL-C reduction, to help patients achieve adequate  LDL-C levels. Gene therapy and gene editing techniques, if proven effective, may  offer a unique opportunity to treat patients with a one-time treatment, Context: dominant mutations have been reported. Protein modeling suggests that the  Asp477Gly mutation may destabilize protein folding, and mutant RPE65 protein  migrates marginally faster on SDS-PAGE, compared with wild type. Gene therapy","32332430, 21654732","Gene therapy is one of the most promising and active fields in therapeutic research. Gene therapy is a treatment option that introduces genetic material in vivo or ex vivo into the cells of an affected organism in order to: exchange a defective gene; manipulate a disease-related gene; or introduce an additional gene copy for overexpression of the encoded protein to generate a curative biological effect. Somatic gene therapy is gene transfer by a specific vector to a somatic cell; in contrast to germline gene therapy, the modification of the cell is restricted to the recipient and cannot be passed to her/his progeny. High efficiency of gene transfer, high specificity for the target cells, long-lasting expression of the transgene and safety without adverse reactions are the desired characteristics of an ideal vector for gene transfer. Retroviral (gretroviral and lentiviral) vectors have now been used in more than 350 gene-therapy studies. Retroviral vectors are particularly suited for gene-correction of cells due to long-term and stable expression of the transferred transgene(s), and also because little effort is required for their cloning and production. Several monogenic inherited diseases, mostly immunodeficiencies, can now be successfully treated.","24120896, 16251873, 12686720, 23921576, 15912200, 23843498, 23884859, 19435468, 23845071, 23860311, 23845947, 23845948, 21943326"
Are tumour specific antigens originating from known protein coding genes?,"Yes. The context mentions DNA tumor virus oncoproteins such as HPV-16 E6 and E7, BK virus T antigen (BKVTAg), mouse polyoma virus middle T antigen (MPVmTAg) which are all tumour","Context: between MALAT-1 expression and candidate modulators such as DNA tumor virus  oncoproteins human papillomavirus (HPV)-16 E6 and E7, BK virus T antigen  (BKVTAg), mouse polyoma virus middle T antigen (MPVmTAg) and tumor suppressor, Context: The identification of tumour antigens can now be accelerated by methods allowing  the amplification of gene products selectively or preferentially transcribed in  the tumour. However, determining the potential immunogenicity of such gene","24163781, 11599633","Heat-shock proteins (HSPs) function as ubiquitous tumour-specific antigens, with the specificity residing in a population of bound peptides that identify the tissue of origin of the HSP. Tumour antigens are mostly of weak immunogenicity, because the vast majority are tumour-associated differentiation antigens already 'seen' by the patient's immune system.","7517178, 12766764, 21388431, 11599633, 1423320, 23561850, 18031135"
Which R/bioconductor have been developed for copy number analysis?,"Yes. BioConductor packages such as DNAcopy, CopyNumber, and CNTools are used for copy number analysis.","Context: The rapid evolution of mass spectrometry (MS)-based lipidomics has enabled the  simultaneous measurement of numerous lipid classes. With lipidomics datasets  becoming increasingly available, lipidomic-focused software tools are required, Context: Polyphen2, MutationT@ster and Accelrys Discovery Studio softwares. Fifteen  families were included in the study. We identified six novel missense mutations,  c.340 G>A (p.E114K), c.964 G>A (p.D322N), c.964 G>T (p.D322Y), c.1178C>G","32168452, 22723944","CNVRanger, seqCNA, iGC, PLRS, SomatiCA, Copynumber, crlmm, KC-SMARTR are all R/bioconductor packages for copy number analysis","21070656, 28088185, 24597965, 23419375, 24265680, 31392308, 23442169, 22523482"
Describe the mechanism of action of Lisocabtagene maraleucel.,"Lisocabtagene maraleucel is a CAR-T cell therapy that targets CD19. It works by removing T cells from a patient's blood, genetically modifying them to recognize and bind to CD19 on cancer cells, and then reinf","Context: selection for the management of patients with relapsed/refractory aggressive  B-cell lymphomas, Context: approval for idarucizumab. CONCLUSION: Idarucizumab represents an encouraging development in the reversal  of dabigatran. Its novel mechanism of action, pharmacokinetics, tolerability,","32611216, 26894245","Lisocabtagene maraleucel is an autologous, CD19-directed, chimeric antigen receptor (CAR) T-cell product.","31099671, 32611216, 32670869, 31899702, 32888407, 31677848, 31648957, 32740094"
Which enzyme is targeted by Evolocumab?,PCSK9 (Proprotein convertase subtilisin/kexin 9) is targeted by Evolocumab.,"Context: is functionally active and capable of reducing LDLR expression in macrophages. A  possible direct role for this protein in foam cell formation and atherogenesis  is suggested, Context: treatment of patients with familial hypercholesterolemia, and there is great  interest in the inhibition of proprotein convertase subtilisin/kexin 9 (PCSK9).  PCSK9 promotes the degradation of the LDL receptor. The inhibition of PCSK9","22176652, 25002170",Evolocumab (AMG145) is a fully human monoclonal antibody to proprotein convertase subtilisin/kexin type 9 (PCSK9) that demonstrated marked reductions in plasma low-density lipoprotein cholesterol concentrations in statin-intolerant patients.,"24859266, 24694531, 24662398, 24691094, 25470376, 24825642, 24953393, 25079474, 24953396, 25002170, 24678979, 24598985, 24661068, 24477778, 24481874, 24255061, 25282519, 25282520, 24509273, 25052769, 24284914, 24373748, 24961142, 25410046"
List interaction partners for the protein GATA1.,"GATA1 interacts with Rad21, KLF1, CTCF, and other proteins involved in chromatin structure and gene regulation.","Context: reduction in erythropoiesis associated with the disease can arise from causes  other than defects in ribosomal protein genes. These results also illustrate the  multifactorial role of GATA1 in human hematopoiesis, Context: loss of active chromatin structure at the CTCF sites. Furthermore Rad21  occupancy was reduced in the β-globin locus control region (LCR) hypersensitive  sites (HSs) by the depletion of GATA-1 or KLF1. The role of GATA-1 in","22706301, 28161276","GATA-1 interact with factor Gfi-1b, the repressive MeCP1 complex, the chromatin remodeling ACF/WCRF complex, FOG-1, TAL-1, Ldb-1 and LMO2-C.","16339652, 17108004, 18844071, 15542823, 12032775, 21532337, 20959602, 15920471"
