question,answer,contexts,contexts_ids,ground_truth,goldPassages
Can the apoptosis regulator BAX trigger the release of cytochrome c?,Yes. Oligomerization of Bax is essential for mitochondrial outer membrane permeabilization and the ensuing release of cytochrome c.,"Context: mediators of mitochondrial dynamics to determine the role this process may play  in oxidative stress induced neuronal death. We report that glutamate treatment  in HT22 cells induces increase in reactive oxygen species (ROS), release of the, Context: confocal laser scanning microscopy. The level of cytochrome C in cytosol was  evaluated by western blotting. RESULTS: Our study showed that oral administration of 3,6-DHF effectively, Context: In response to many apoptotic stimuli, oligomerization of Bax is essential for  mitochondrial outer membrane permeabilization and the ensuing release of  cytochrome c. These events are accompanied by mitochondrial fission that appears, Context: mitochondria in RD cells. Subsequently, cytochrome c was released from  mitochondria to cytosol. We also found that c-Jun NH2-terminal kinase (JNK) was  activated during EV71 infection. The JNK specific inhibitor significantly","25579226, 22616882, 20850011, 25116390","Yes, altered Bax conformation trigger its redistribution from the cytosol to mitochondria. Subsequently, cytochrome c is released from mitochondria to cytosol.","25116390, 23567751, 22116711, 23954445, 25524600, 25619640, 21307199"
Is the long non- coding RNA malat-1 up or downregulated in cancer?,Yes. MALAT-1 expression levels were greater in high-grade carcinomas than in low-grade carcinoma (P=.001) and invasive carcinoma than in noninvasive carcinoma.,"Context: high MALAT-1 RNA expression in squamous cell carcinoma of the lung was  associated with a poor prognosis. On genetic level, MALAT-1 displays the  strongest association with genes involved in cancer like cellular growth,, Context: matched normal urothelium (P=.008). The MALAT1 expression levels were greater in  high-grade carcinomas than in low-grade carcinoma (P=.001). The MALAT1  expression levels were greater in invasive carcinoma than in noninvasive, Context: movement, proliferation, signaling, and immune regulation. CONCLUSIONS: These data indicate that MALAT-1 expression levels are associated  with patient survival and identify tumor-promoting functions of MALAT-1, Context: movement, proliferation, signaling, and immune regulation. CONCLUSIONS: These data indicate that MALAT-1 expression levels are associated  with patient survival and identify tumor-promoting functions of MALAT-1","22088988, 23153939, 22088988, 22088988",Malat-1 expression is upregulated in several tumor types,"21266177, 16878148, 24163781, 22722759, 21678027, 16441420, 18006640, 23845456, 20007090, 22858678, 23726266, 15552795, 22088988, 12970751"
Are thyroid hormone receptor alpha1 mutations  implicated in thyroid hormone resistance syndrome?,"No. The context only mentions generalized resistance to thyroid hormone (GRTH) and peripheral tissue resistance, but does not specify any involvement of thyroid hormone receptor alpha1 mutations.","Context: The thyroid hormone resistance syndromes are disorders in which the body's  tissues are resistant to the effects of thyroid hormone. Generalized resistance  to thyroid hormone (GRTH) is characterized by resistance in the pituitary gland, Context: Thyroid hormone resistance syndromes are a group of genetic conditions  characterized by decreased tissue sensitivity to thyroid hormones. Three  syndromes, in which resistance to hormone action is respectively due to, Context: and in most or all of the peripheral tissues. Affected individuals have elevated  serum thyroid hormone levels and inappropriately normal or elevated  thyroid-stimulating hormone (TSH) but are usually clinically euthyroid and, Context: The thyroid hormone resistance syndromes are disorders in which the body's  tissues are resistant to the effects of thyroid hormone. Generalized resistance  to thyroid hormone (GRTH) is characterized by resistance in the pituitary gland","8475937, 21459689, 8475937, 8475937",thyroid hormone receptor alpha1 mutations are implicated in thyroid hormone resistance syndrome,"23528896, 23633213, 12750454"
What molecule is targeted by brodalumab?,"IL-17 receptor A.   This is because in the provided context, it mentions that brodalumab targets other cytokine pathways in psoriasis, specifically mentioning IL-17 inhibitors secukinumab, ixekizumab, and","Context: providing clinicians with an overview of the next era in immunotherapy for  psoriasis, Context: responses were sustained through week 52. At week 12, serious adverse events had  occurred in 3% of patients in the brodalumab groups and in 2% of those in the  placebo group. CONCLUSIONS: Brodalumab significantly improved response rates among patients, Context: this agent, as well as for several emerging therapies that target other cytokine  pathways in psoriasis: the IL-17 inhibitors secukinumab, ixekizumab, and  brodalumab, the IL-23 blocker tildrakizumab, and the small-molecule kinase, Context: brodalumab), proprotein convertase subtilisin/kexin type 9 (alirocumab,  evolocumab, bococizumab), and programmed death 1 receptor (lambrolizumab,  nivolumab). Five antibodies with US Food and Drug Administration's Breakthrough","25713988, 24918373, 24979544, 24284914",Interleukin-17. Brodalumab is anti interleukin-17 monoclonal antibody.,"26422722, 25713988, 24918373, 25599143, 24200404, 25246805, 22455412, 24646743, 25093016, 24552447"
Which enzyme is targeted by the drug Imetelstat?,Telomerase.   Imetelstat is a telomerase inhibitor that targets the enzyme telomerase in cancer cells.,"Context: various sirtuin inhibitor scaffolds and their insights in drug design, Context: mechanisms and aiding cancer treatments, Context: the functionality of these enzymes may ultimately have significant impact in  cancer prevention or cancer treatment. This review gives an updated overview  regarding the regulation of sirtuin enzymes, their implications in cancer,, Context: factor-mediated activation of the Ras and PI3-kinase signalling pathways. In  malignant cells, oncogenic activation of growth factor signalling sustains  macropinocytosis cell autonomously. Recent studies of cancer metabolism,","26961318, 28049410, 26961318, 30967008","Imetelstat sodium (GRN163L), is a 13-mer oligonucleotide N3'→P5' thio-phosphoramidate lipid conjugate, which represents the latest generation of telomerase inhibitors targeting the template region of the human functional telomerase RNA subunit. In preclinical trials, this compound has been found to inhibit telomerase activity in multiple cancer cell lines, as well as in vivo xenograft mouse models.","20232321, 19908230, 23727752, 20072842, 21332640, 23326372, 22906540, 23272238, 24327604, 23558965, 23545855, 23516479, 23467584, 20824134, 21062983, 21208905, 22870217, 23386830, 20048334, 22382179, 21845093, 21549308, 23521791"
List two most common symptoms of Aagenaes syndrome.,Lymphedema and recurrent infections are two potential complications associated with Aagenaes syndrome.,"Context: Aagenaes, who described the syndrome in 1968. The presence of lymphedema is  likely the predisposing factor for development of recurrent infections in such  patients.1 Recurrent cellulitis as such has never been described in the, Context: literature with Aagenaes syndrome. This case highlights recurrent cellulitis as  one of the potential complications of Aagenaes syndrome, Context: Aagenaes syndrome, also called Lymphedema Cholestasis Syndrome (LSC 1), is a  form of idiopathic familial intrahepatic cholestasis associated with lymphedema  of the lower extremities. It is named after the Norwegian pediatrician Oyestein, Context: We report a mother and daughter with features of Aagenaes syndrome. Unlike most  previous cases, there is no Norwegian ancestry and the pedigree favours dominant  rather than recessive inheritance","19498211, 19498211, 19498211, 9350821","Aagenaes syndrome, also called lymphoedema cholestasis syndrome 1, is characterized by neonatal intrahepatic cholestasis, often lessening and becoming intermittent with age and severe chronic lymphoedema, mainly affecting the lower extremities.","12712065, 11446017, 19498211, 9350821, 8278949, 24086631, 10968776, 16635916, 27614462, 25039919, 20170991, 23626552, 25317502"
What is the mode of inheritance of Facioscapulohumeral muscular dystrophy (FSHD)?,I don't know the answer.,"Context: prevalence of symptoms suggestive of DSPS is higher in this family than reported  in the general population. Case reports such as this support the utility of  larger, more systematic studies. It is unclear whether this degree of, Context: Fanconi anemia (FA) is a recessively inherited syndrome with predisposition to  bone marrow failure and malignancies. Hypersensitivity to cross-linking agents  is a cellular feature used to confirm the diagnosis. The mode of inheritance is, Context: with DSPS. A total of 51 (86%) questionnaires were returned, and 6 adult  biological relatives of 27 (22%) showed a preference for eveningness, which is  much higher than reported in the general population. Both the paternal and, Context: erroneous diagnosis leading to treatment aimed to normalize the thyroid hormone  level. More than 400 subjects with this syndrome have been identified. The mode  of inheritance appears to be autosomal dominant in the majority of families. It","11763990, 17924555, 11763990, 7833674",Facioscapulohumeral muscular dystrophy has an autosomal dominant inheritance pattern.,"10864616, 10487912, 21795275, 15307599, 10969520, 23143600, 7739631, 22551571, 19248726, 22525183"
Is there evidence that tomato juice lowers cholesterol levels?,"Yes. Total, LDL and HDL cholesterol were significantly lower in the intervention group after the intake of tomato juice.","Context: liver and can inhibit the activity of the rate-limiting enzyme of cholesterol  biosynthesis, HMGCR, Context: with <1.5 servings/wk of tomato-based food products had significant but  clinically modest improvements in total cholesterol (TC) (5.38 vs. 5.51 mmol/L;  P = 0.029), the TC:HDL cholesterol ratio (4.08 vs. 4.22; P = 0.046), and, Context: (n = 8 Sprague-Dawley rats) were fed ad libitum for five weeks, with water or  tomato juice provided to the control and intervention groups, respectively.  Total, LDL and HDL cholesterol, and total triglycerides were analysed in plasma,, Context: chlorogenic acid and naringenin. Total, LDL and HDL cholesterol were  significantly lower in the intervention group after the intake of tomato juice.  In addition, a significant reduction in HMGCR activity was observed, although","24392102, 22223578, 24392102, 24392102","Yes, there is evidence to suggest that tomato juice (and other tomato products) can decrease cholesterol concentrations. It was shown that tomatoes inhibit cholesterol biosynthesis.","24392102, 22098224, 17617941, 22223578, 21755327"
What is the indication for isradipine?,"The objectives of this study were to model the plasma pharmacokinetics of isradipine in study participants from the phase 3 trial; and, to investigate associations between drug exposure and longitudinal clinical outcome measures of cardiovascular disease.   However, the specific","Context: clinical experience with these newer agents is required, however, before their  role in the management of cardiovascular disorders can be fully delineated. The  availability of sustained-release formulations of verapamil, diltiazem,, Context: trial. The objectives of this study were to model the plasma pharmacokinetics of  isradipine in study participants from the phase 3 trial; and, to investigate  associations between drug exposure and longitudinal clinical outcome measures of, Context: dialysis patients, and transplant recipients. Side effects with isradipine are  usually mild and transient, occurring in a dose-dependent manner, Context: antiparkinson medication use did not change the findings. Secondary outcomes  showed no effect of isradipine treatment. The most common adverse effects of  isradipine were edema and dizziness","8213473, 33460320, 7738211, 32227247",Isradipine is safe and effective when administered long-term in the treatment of hypertensive patients,"2137344, 11172743, 14727944, 15257873, 8963604, 12215829, 1363224, 10854683, 7848351, 9544865, 8466736, 7918132, 7955262, 10728516, 7946181, 7621840, 2949585, 8213473, 7738211, 7789292, 8205296, 2150641, 2523644, 7921533, 2523646"
Which phosphatase is inhibited by LB-100?,PP2A.,"Context: of PP2A against AAM as a novel treatment strategy. Three human-derived  immortalized meningioma cell lines, IOMM-LEE, GAR, and CH-157, were used to  investigate the radio-sensitizing potential of LB-100 in AAM. Survival fraction, Context: domains. Importantly, S100 proteins bound p63 and p73 with different affinities  in their different oligomeric states, similarly to the differential modes of  binding to p53. On the basis of our data, we hypothesize that S100 proteins, Context: by clonogenic assay, immunofluorescence, cell cycle analysis and protein  expression were evaluated in vitro. The antitumor effects of combining LB-100  with RT were verified in vivo by using intracranial orthotopic xenograft mouse, Context: Uveal melanoma is a rare neoplasm with poor prognosis in the metastatic setting.  Unlike cutaneous melanoma, treatment with kinase inhibitors or immune checkpoint  inhibitors is not effective. Glycoprotein 100 (Gp-100) is a protein highly","29199006, 20140014, 29199006, 34885078",LB-100 is a phosphatase 2A inhibitor,29199006
Briefly describe a deep learning system that is more accurate than human experts at detecting melanoma.,"The deep learning system uses convolutional neural networks (CNNs) to analyze dermoscopy images of skin lesions. It extracts features from the images, such as color and texture patterns, and trains on a large dataset of labeled images to learn the characteristics","Context: Skin lesions are a severe disease globally. Early detection of melanoma in  dermoscopy images significantly increases the survival rate. However, the  accurate recognition of melanoma is extremely challenging due to the following, Context: reasons: low contrast between lesions and skin, visual similarity between  melanoma and non-melanoma lesions, etc. Hence, reliable automatic detection of  skin tumors is very useful to increase the accuracy and efficiency of, Context: reasons: low contrast between lesions and skin, visual similarity between  melanoma and non-melanoma lesions, etc. Hence, reliable automatic detection of  skin tumors is very useful to increase the accuracy and efficiency of, Context: Cancer bears a poisoning threat to human society. Melanoma, the skin cancer,  originates from skin layers and penetrates deep into subcutaneous layers. There  exists an extensive research in melanoma diagnosis using dermatoscopic images","29439500, 29439500, 29439500, 29266819","in August of 2018 a study was published where a Convolutional Neural Network's (CNN) diagnostic performance was compared with a large international group of 58 dermatologists, including 30 experts. Most dermatologists were outperformed by the CNN, the CNN had both higher sensitivity and specificity.","28026754, 29266819, 29428356, 29846502, 28969863, 29439500, 29047032"
Which drugs are included in the VAC regiment for Ewing's sarcoma?,"Vincristine, dactinomycin, and cyclophosphamide.","Context: treatment with VAC alone. The addition of ADR or bilateral pulmonary RT to VAC  was highly advantageous to patients with nonpelvic primaries. Bone and lung were  the major sites of distant relapse, but the addition of bilateral pulmonary RT, Context: VAC cycles with CsA compared to VAC cycles without CsA. CONCLUSIONS: The chemosensitizer CsA increases the systemic toxicity of VAC  chemotherapy in patients with sarcomas. Future trials of chemotherapy with, Context: showed no advantage over that of ADR in reducing the occurrence of lung  metastases. These recent results should eliminate some of the pessimism that has  accompanied a diagnosis of Ewing's sarcoma, although distant metastases, Context: cycles, alternating with vincristine/dactinomycin/cyclophosphamide (VAC) cycles.  CsA was given at a median dose of 20 mg/kg with unaltered doses of the  antineoplastic drugs. The analysis of toxicity was performed by comparing","7029293, 10742059, 7029293, 10742059","VAC regiment for Ewing's sarcoma includes vincristine, actinomycin, cyclophosphamide.","15626016, 20110048, 991106, 26271204, 9053479, 31197128, 10742059, 12441260, 7029293, 2667789, 2016622, 14521810, 15613556, 11531770, 7583389, 29541566"
What is the most prominent sequence consensus for the polyadenylation site?,(T/A)NTTNNNNNTTTNAATAAA.,"Context: A compilation of the pre-mRNA ends of the genes of nuclear encoded mitochondrial  proteins resulted in a consensus sequence of the type (T/A)NTTNNNNNTTTNAATAAA.  Nucleotide positions +8, +13, +14, +16 and +17 downstream of the AATAAA sequence, Context: regulatory elements (13). The binding of transcription factors to specific  regulatory sequences brings about a network of transcription regulation and  coordination (1, 14). Chromatin Interaction Analysis by Paired-End Tag, Context: this specific group of pre-mRNAs, Context: regulation and that contains multiple transcription factor binding sites in  close proximity. Given a collection of known transcription factor binding  motifs, many bioinformatics methods have been proposed over the past 15 years","1915889, 22564980, 1915889, 26704599","Functional polyadenylation [poly(A)] sites consist of two sequence elements, the AAUAAA and G/U box signals, that closely flank the site of mRNA 3'-end formation. The canonical polyadenylation signal sequence AATAAA","1993703, 6194440, 1712333, 2513486, 1915889, 7901430"
Is Annexin V an apoptotic marker?,"Yes. The context mentions TUNEL-positive cells which are associated with apoptosis, but it also mentions that ultrastructurally, these apoptotic cells displayed a morphology similar to Annexin V positive cells.","Context: BACKGROUND: Programmed cell death is an essential event during mammalian  morphogenesis which eliminates unnecessary cells to accomplish histogenesis and  organogenesis. Cell death in interdigital spaces of the developing limb is a, Context: in these disorders. Programmed cell death is associated with a  well-choreographed series of events resulting in the cessation of normal cell  function, and the ultimate disappearance of the cell. One component of apoptosis, Context: the occurrence of programmed cell death and cell proliferation in the developing  limb of mouse fetuses to analyze their interrelation. METHODS: We examined the occurrence of apoptotic cell death in the developing, Context: microscopical examination for typical morphological features of programmed cell  death. TUNEL-positive cells were frequently detected in samples distracted at  higher strain magnitudes. Ultrastructurally, these apoptotic cells displayed a","7604973, 10541822, 7604973, 10623423","Yes, annexin V is an early apoptotic marker.","20520578, 16813956, 12573319, 16253964, 20430734, 14666384, 11585299, 21203987, 12552341, 24021657, 21340828, 25116573, 18441250, 16331047, 7812008, 27619241, 20122665, 26734508, 14676140, 11708469, 9359032, 16046522, 9462458, 26935620, 9776585, 26582221, 16737615, 9461328, 25591763, 7622868, 24412631, 22960471, 14734682, 23000925, 26112094, 16740972, 16239600, 16306419, 18554742, 20444920, 22913657, 25339644, 10541822"
Which key gene is involved in syndromic obesity phenotype of patients with 1p21.3 microdeletions?,"MIR137 is the key gene involved in the syndromic obesity phenotype of patients with 1p21.3 microdeletions, as it is the mediator of this phenotype.","Context: BACKGROUND: Deletions in the long arm of chromosome 1 have been described in  patients with a phenotype consisting primarily of obesity, intellectual  disability and autism-spectrum disorder. The minimal region of overlap comprises, Context: CONCLUSIONS: This study suggests that MIR137 is the mediator of the obesity  phenotype of patients carrying 1p21.3 microdeletions, Context: two genes: DPYD and MIR137. CASE PRESENTATION: We describe a 10-year-old boy with syndromic obesity who  carries a novel 1p21.3 deletion overlapping the critical region with the MIR137  gene only, Context: two genes: DPYD and MIR137. CASE PRESENTATION: We describe a 10-year-old boy with syndromic obesity who  carries a novel 1p21.3 deletion overlapping the critical region with the MIR137  gene only","27822311, 27822311, 27822311, 27822311",MIR137 is the key gene mediator of the syndromic obesity phenotype of patients with 1p21. 3 microdeletions.,"22003227, 27822311"
What is included in the LACE Index?,"The LACE index includes Length of stay, Acute condition at admission, Cognitive function, and Comorbidity.","Context: the year before the index admission. The LACE+ index was highly discriminative  (C statistic 0.771, 95% confidence interval 0.767-0.775), was well calibrated  across most of its range of scores and had a model performance that exceeded, Context: ethics approvals and permissions from the three hospitals. The evaluation method  used is the Receiver Operating Characteristics (ROC) analysis to evaluate the  accuracy of both the LACE and PARR models. As a result, The LACE index achieved, Context: population. Its performance exceeds that of the LACE index, and it allows  analysts to accurately estimate the risk of important postdischarge outcomes, Context: that of the LACE index. INTERPRETATION: The LACE+ index can be used to predict the risk of postdischarge  death or urgent readmission on the basis of administrative data for the Ontario","23696773, 30040677, 23696773, 23696773","The LACE index is a simple tool that includes 4 parameters: Length of stay, Acuity of admission, Comorbidity, and Emergency visits in the previous 6 months. It is used to predict early re-admission after hospital discharge.","29634597, 30040677, 23696773, 29343987, 30279159, 29148921, 30926557"
