question,answer,contexts,contexts_ids,ground_truth,goldPassages
Can the apoptosis regulator BAX trigger the release of cytochrome c?,"Yes. The context mentions that BAX promotes apoptosis and that it can function through interaction with and antagonism of other proteins involved in cell death pathways, which may include the regulation of cytochrome c release.","Context: downstream of p53. p53 may simultaneously activate the transcription of genes  required for both growth arrest (p21/Waf-1/Cip-1) and death (bax), and E1B 19K  and Bcl-2 may act distally and function through interaction with and antagonism, Context: Cell death plays an important role in a number of physiological processes in all  complex multicellular organisms. One of the molecules that regulates this  process is BAX, an integral membrane protein, that promotes apoptosis. The, Context: Vaccinia virus, the prototypic member of the orthopoxvirus genus, encodes the  mitochondrial-localized protein F1L that functions to protect cells from  apoptotic death and inhibits cytochrome c release. We previously showed that F1L","8600029, 9565621, 17074758","Yes, altered Bax conformation trigger its redistribution from the cytosol to mitochondria. Subsequently, cytochrome c is released from mitochondria to cytosol.","25116390, 23567751, 22116711, 23954445, 25524600, 25619640, 21307199"
Is the long non- coding RNA malat-1 up or downregulated in cancer?,"Upregulated.   In the context, it is mentioned that MALAT-1 levels were upregulated in bladder cancer tissues.","Context: cancer metastasis remain largely unknown. In the present study we evaluated  MALAT-1 expression in bladder cancer tissues by real-time PCR, and defined its  biological functions. We verified that MALAT-1 levels were upregulated in, Context: Long non-coding RNAs (ncRNAs) have been shown to regulate important biological  processes that support normal cellular functions. Aberrant regulation of these  essential functions can promote tumor development. In this review, we underscore, Context: pathology-confirmed colorectal cancer patients, who were enrolled from August  2015 to January 2017, was performed. LINC00339 expression in colorectal cancer  tissues and adjacent colorectal sampleswas detected by Real-time PCR. The","22722759, 22363342, 31269584",Malat-1 expression is upregulated in several tumor types,"21266177, 16878148, 24163781, 22722759, 21678027, 16441420, 18006640, 23845456, 20007090, 22858678, 23726266, 15552795, 22088988, 12970751"
Are thyroid hormone receptor alpha1 mutations  implicated in thyroid hormone resistance syndrome?,"Yes. The context mentions that all individuals expressing the RTH phenotype have been found to harbor mutations in the thyroid hormone receptor, which includes thyroid hormone receptor alpha1.","Context: Resistance to thyroid hormone (RTH) is usually dominantly inherited and is  characterized by elevated free thyroid hormones in the serum and failure to  suppress pituitary thyroid stimulating hormone (TSH) secretion with variable, Context: Resistance to thyroid hormone (RTH) is an inherited syndrome of reduced tissue  responsiveness to thyroid hormone. To date, all individuals expressing the RTH  phenotype have been found to harbor mutations in the thyroid hormone receptor, Context: Forty years have elapsed since the first description of a syndrome of resistance  in the hypothalamic-pituitary-thyroid axis, i.e., resistance to thyroid hormone  action. In the last two decades many other types of resistance have been","9350446, 8954015, 17161330",thyroid hormone receptor alpha1 mutations are implicated in thyroid hormone resistance syndrome,"23528896, 23633213, 12750454"
What molecule is targeted by brodalumab?,IL-17 receptor.,"Context: moderate-to-severe plaque psoriasis, using any of these three drugs. The  biologic agents were generally well tolerated, but the duration of the trials  was relatively short. In this review, we focus on the role of the IL-17 cytokine, Context: receptor-positive rate was 72.7%. Metastatic sites were in multiple organs in 9  cases, in the lung only in 1 case, in bone only in 12 cases, and in soft tissue  only in 10 cases. First-line therapy was used in 10 cases, second-line therapy, Context: ixekizumab - all target the IL-17 signaling pathway. Secukinumab and ixekizumab  neutralize IL-17A, while brodalumab blocks its receptor. Results from clinical  trials have shown marked improvements in disease severity in patients with","25246805, 15508444, 25246805",Interleukin-17. Brodalumab is anti interleukin-17 monoclonal antibody.,"26422722, 25713988, 24918373, 25599143, 24200404, 25246805, 22455412, 24646743, 25093016, 24552447"
Which enzyme is targeted by the drug Imetelstat?,I don't know the answer.,"Context: The plasmepsins are key enzymes in the life cycle of the Plasmodium parasites  responsible for malaria. Since plasmepsin inhibition leads to parasite death,  these enzymes have been acknowledged to be important targets for the development, Context: PH1. However, small molecule drugs have classically been preferred since they  benefit from experience and have better pharmacological properties. The  development of small molecule inhibitors designed against key enzymes of, Context: of new antimalarial drugs. The development of effective plasmepsin inhibitors,  however, is compounded by their genomic diversity which gives rise not to a  unique target for drug development but to a family of closely related targets","12435452, 33513899, 12435452","Imetelstat sodium (GRN163L), is a 13-mer oligonucleotide N3'→P5' thio-phosphoramidate lipid conjugate, which represents the latest generation of telomerase inhibitors targeting the template region of the human functional telomerase RNA subunit. In preclinical trials, this compound has been found to inhibit telomerase activity in multiple cancer cell lines, as well as in vivo xenograft mouse models.","20232321, 19908230, 23727752, 20072842, 21332640, 23326372, 22906540, 23272238, 24327604, 23558965, 23545855, 23516479, 23467584, 20824134, 21062983, 21208905, 22870217, 23386830, 20048334, 22382179, 21845093, 21549308, 23521791"
List two most common symptoms of Aagenaes syndrome.,Lymphedema and recurrent infections are likely the most common symptoms of Aagenaes syndrome.,"Context: Aagenaes, who described the syndrome in 1968. The presence of lymphedema is  likely the predisposing factor for development of recurrent infections in such  patients.1 Recurrent cellulitis as such has never been described in the, Context: literature with Aagenaes syndrome. This case highlights recurrent cellulitis as  one of the potential complications of Aagenaes syndrome, Context: Aagenaes syndrome, also called Lymphedema Cholestasis Syndrome (LSC 1), is a  form of idiopathic familial intrahepatic cholestasis associated with lymphedema  of the lower extremities. It is named after the Norwegian pediatrician Oyestein","19498211, 19498211, 19498211","Aagenaes syndrome, also called lymphoedema cholestasis syndrome 1, is characterized by neonatal intrahepatic cholestasis, often lessening and becoming intermittent with age and severe chronic lymphoedema, mainly affecting the lower extremities.","12712065, 11446017, 19498211, 9350821, 8278949, 24086631, 10968776, 16635916, 27614462, 25039919, 20170991, 23626552, 25317502"
What is the mode of inheritance of Facioscapulohumeral muscular dystrophy (FSHD)?,"Autosomal dominant.   The context mentions that Myotonic dystrophy (DM), which is a clinically and genetically heterogeneous neuromuscular disorder, is characterized by autosomal dominant inheritance. It also mentions that DM is the most common form of muscular","Context: Myotonic dystrophy (DM), the most common form of muscular dystrophy in adults,  is a clinically and genetically heterogeneous neuromuscular disorder. DM is  characterized by autosomal dominant inheritance, muscular dystrophy, myotonia,, Context: of Medical Sciences, Isfahan, Iran. (10)Department of Neurology, Faculty of Medicine, Isfahan University of Medical  Sciences, Isfahan, Iran. (11)The John Walton Muscular Dystrophy Research Centre, Institute of Genetic, Context: A 60-year-old man diagnosed clinically with Becker's muscular dystrophy 20 years  ago by another physician presented with gradually progressive proximal muscle  weakness since teenage years. Family history revealed a strong paternal familial","12970845, 33559681, 21795275",Facioscapulohumeral muscular dystrophy has an autosomal dominant inheritance pattern.,"10864616, 10487912, 21795275, 15307599, 10969520, 23143600, 7739631, 22551571, 19248726, 22525183"
Is there evidence that tomato juice lowers cholesterol levels?,Yes. The context mentions that individuals with <1.5 servings/wk of tomato-based food products had significant improvements in TC (total cholesterol).,"Context: Few epidemiologic studies have examined the potential cardiovascular mechanisms  of tomato-based food products, the primary dietary source of lycopene. We  examined the cross-sectional association between tomato-based food product, Context: with <1.5 servings/wk of tomato-based food products had clinically modest but  significant improvements in TC, the TC:HDL cholesterol ratio, and hemoglobin A1c  but not other coronary biomarkers, Context: juice consumption, which suggested a possible synergistic action between n-3  PUFAs and tomato antioxidants","22223578, 22223578, 21755327","Yes, there is evidence to suggest that tomato juice (and other tomato products) can decrease cholesterol concentrations. It was shown that tomatoes inhibit cholesterol biosynthesis.","24392102, 22098224, 17617941, 22223578, 21755327"
What is the indication for isradipine?,I don't know the answer.,"Context: the culture medium. The same concentration, also significantly enhanced the  production of type I collagen. In conclusion, we were able to prove that  isradipine causes the proliferation of cultured gingival fibroblasts as well as, Context: (percentage) of the vessels was measured under standardized conditions and  meaned. Left ventricular mass (LVM) index was determined by echocardiography  according to the Penn convention. Ten patients were treated with isradipine as, Context: immunosorvent assay (ELISA) kit. The production of type I collagen was assayed  by ELISA. Isradipine significantly enhanced the cell proliferation from the  second day of the culture period. Also, isradipine raised the level of bFGF in","15257873, 9544865, 15257873",Isradipine is safe and effective when administered long-term in the treatment of hypertensive patients,"2137344, 11172743, 14727944, 15257873, 8963604, 12215829, 1363224, 10854683, 7848351, 9544865, 8466736, 7918132, 7955262, 10728516, 7946181, 7621840, 2949585, 8213473, 7738211, 7789292, 8205296, 2150641, 2523644, 7921533, 2523646"
Which phosphatase is inhibited by LB-100?,protein phosphatase 2A (PP2A),"Context: Atypical and anaplastic meningiomas (AAM) represent 20% of all meningiomas. They  are associated with poor outcomes due to their tendency to recur. While surgery  and radiation (RT) are first line therapy, no effective systemic medical, Context: Purpose: To determine the MTD and to assess the safety, tolerability, and  potential activity of LB-100, a first-in-class small-molecule inhibitor of  protein phosphatase 2A (PP2A) in adult patients with progressive solid, Context: treatment has been identified. Protein phosphatase 2A (PP2A) is a ubiquitously  expressed serine/threonine phosphatase involved in cell cycle regulation and DNA  repair. Here, we examined radiosensitizing effects of LB-100, a novel inhibitor","29199006, 28039265, 29199006",LB-100 is a phosphatase 2A inhibitor,29199006
Briefly describe a deep learning system that is more accurate than human experts at detecting melanoma.,"The deep learning system uses dermoscopy images of skin lesions as input, and employs convolutional neural networks (CNNs) to extract features from the images. The CNNs are trained on a large dataset of labeled images, allowing the system to learn","Context: using data left out of the training process. High prediction accuracy was  achieved (~90%). While feature selection was important for maximizing high  predictive accuracy with machine learning, feature characterization contributed, Context: Skin lesions are a severe disease globally. Early detection of melanoma in  dermoscopy images significantly increases the survival rate. However, the  accurate recognition of melanoma is extremely challenging due to the following, Context: patients with major depressive disorder and matched controls were recruited from  referred secondary care clinical populations in Aberdeen and Edinburgh, UK. The  generalization ability and predictive accuracy of the classifiers was tested","22544901, 29439500, 22544901","in August of 2018 a study was published where a Convolutional Neural Network's (CNN) diagnostic performance was compared with a large international group of 58 dermatologists, including 30 experts. Most dermatologists were outperformed by the CNN, the CNN had both higher sensitivity and specificity.","28026754, 29266819, 29428356, 29846502, 28969863, 29439500, 29047032"
Which drugs are included in the VAC regiment for Ewing's sarcoma?,"The VAC regimen includes Vincristine, Actinomycin-D (also known as Dactinomycin), and Cyclophosphamide.","Context: is highly effective at stabilizing the bone and preventing skeletal  complications. More recently, a nuclear factor-β ligand (RANKL) inhibitor,  denosumab, has been developed for the treatment of bone metastases, Context: bone, they are a major cause of morbidity and mortality as the tumor induces  significant skeletal remodeling, fractures, pain and anemia; all of which reduce  the functional status, quality of life and survival of the patient. Currently,, Context: high frequency of prostate cancer-related metastatic bone disease has led to  consider this pathway as a therapeutic target. To this end, several  bone-targeted agents have been investigated, most notably zoledronic acid, which","22322981, 23652187, 22322981","VAC regiment for Ewing's sarcoma includes vincristine, actinomycin, cyclophosphamide.","15626016, 20110048, 991106, 26271204, 9053479, 31197128, 10742059, 12441260, 7029293, 2667789, 2016622, 14521810, 15613556, 11531770, 7583389, 29541566"
What is the most prominent sequence consensus for the polyadenylation site?,The McLauchlan consensus sequence. It has a 75% homology match in this context.,"Context: bias toward the promoter. The polyadenylation pattern is determined by a highly  degenerate sequence over a broad region and by a local sequence that relies on A  residues after the cleavage point. Many dominant poly(A) sites are predicted to, Context: cleavage and polyadenylation 18 nucleotides downstream at a minor polyA site.  One match with 75% homology to the McLauchlan consensus sequence begins 17  nucleotides 3' of the second (weaker) polyA site. No matches to the Berget, Context: preferentially at the A-rich sequence. In S. cerevisiae strains, D. hansenii  genes adopt the S. cerevisiae polyadenylation profile, indicating that the  polyadenylation pattern is mediated primarily by species-specific factors","23776204, 2513486, 23776204","Functional polyadenylation [poly(A)] sites consist of two sequence elements, the AAUAAA and G/U box signals, that closely flank the site of mRNA 3'-end formation. The canonical polyadenylation signal sequence AATAAA","1993703, 6194440, 1712333, 2513486, 1915889, 7901430"
Is Annexin V an apoptotic marker?,"Yes. The context mentions that apoptotic cells possess specific morphological and biochemical markers, and one of the methods developed to detect apoptosis is based on the fragmentation of genomic DNA, but it also mentions ""Various methods have been developed to detect apoptosis based on","Context: populations and that inaccurate identification of cell subsets undergoing  apoptosis can be readily overcome by gating properly the lymphoid population,  and using assays which preserve cell surface structure, Context: Apoptotic cells possess specific morphological and biochemical markers. Various  methods have been developed to detect apoptosis based on these markers. One of  the most common is the fragmentation of genomic DNA. In addition to, Context: evidence shows that TUNEL-positive cardiomyocytes and internucleosomal DNA  fragmentation are associated with various cardiac diseases, including acute  myocardial infarction and heart failure [reviewed in 5, 9]. Some morphological","9461328, 12395931, 10412642","Yes, annexin V is an early apoptotic marker.","20520578, 16813956, 12573319, 16253964, 20430734, 14666384, 11585299, 21203987, 12552341, 24021657, 21340828, 25116573, 18441250, 16331047, 7812008, 27619241, 20122665, 26734508, 14676140, 11708469, 9359032, 16046522, 9462458, 26935620, 9776585, 26582221, 16737615, 9461328, 25591763, 7622868, 24412631, 22960471, 14734682, 23000925, 26112094, 16740972, 16239600, 16306419, 18554742, 20444920, 22913657, 25339644, 10541822"
Which key gene is involved in syndromic obesity phenotype of patients with 1p21.3 microdeletions?,SH2B1.   This gene is mentioned in the context as being associated with a syndromic obesity phenotype in patients with 1p21.3 microdeletions.,"Context: Genetic factors play a role in the pathogenesis of insulin resistance in obese  subjects. The insulin receptor substrate-1 (IRS-1) and IRS-2 are the most  important elements of the insulin-signaling pathways, and mutations in this gene, Context: polymorphism in its promoter region that has been previously identified to be  associated with obesity with mixed findings in the literature. Our goals were to  replicate the population effects of this functional polymorphism on obesity, Context: have been reported to play a role in determining insulin resistance, particulary  in presence of obesity. The polymorpism of the TNF-a-308 gene is also involved  in the development of obesity-related insulin resistance, therefore, we","17020651, 23761378, 17020651",MIR137 is the key gene mediator of the syndromic obesity phenotype of patients with 1p21. 3 microdeletions.,"22003227, 27822311"
What is included in the LACE Index?,"Length of stay, Acuity of illness, Comorbidities, and Elderly status.","Context: the year before the index admission. The LACE+ index was highly discriminative  (C statistic 0.771, 95% confidence interval 0.767-0.775), was well calibrated  across most of its range of scores and had a model performance that exceeded, Context: ethics approvals and permissions from the three hospitals. The evaluation method  used is the Receiver Operating Characteristics (ROC) analysis to evaluate the  accuracy of both the LACE and PARR models. As a result, The LACE index achieved, Context: population. Its performance exceeds that of the LACE index, and it allows  analysts to accurately estimate the risk of important postdischarge outcomes","23696773, 30040677, 23696773","The LACE index is a simple tool that includes 4 parameters: Length of stay, Acuity of admission, Comorbidity, and Emergency visits in the previous 6 months. It is used to predict early re-admission after hospital discharge.","29634597, 30040677, 23696773, 29343987, 30279159, 29148921, 30926557"
Are defects in recombination repair involved in carcinogenesis?,"Yes. The context mentions that impairment of chromosomes is one of the steps in carcinogenesis, which implies a defect in recombination repair.","Context: Carcinogenesis is a multi-step process, which includes oncogene activation,  mutation silencing of tumor suppressor genes, impairment of chromosomes or  epigenetic changes such as CpG island methylation through various cellular, Context: key regulatory cellular proteins. Thus, the proteasome regulates either directly  or indirectly many important cellular processes. Altered regulation of these  cellular events is linked to the development of cancer. Therefore, the, Context: pathways, involving a series of somatic genetic alterations. Furthermore, miRNAs  present a mechanism by which genes with diverse functions on multiple pathways  can be simultaneously regulated at the post-transcriptional level. However,","23064433, 22037302, 23064433",Yes. The breast cancer-associated BRCA1 and BRCA2 proteins are strongly implicated in recombination repair.,"16258176, 12592385, 12865926, 12016139, 12427531, 12488587, 20298636, 17363343, 12191483, 23628323, 22798379, 23675572, 24104500, 17397816, 23541693, 11395777, 17636314, 21427292, 16555998, 23125219, 11178982, 24051048, 22665067, 15660524, 23620081, 21267443, 21404276, 22276468, 23721719, 10753787, 19083132"
What is the function of Taraxasterol  in rheumatoid arthritis?,I don't know the answer.,"Context: Acute febrile juvenile rheumatoid arthritis (JRA) of adult onset is often  diagnosed by ruling out other problems. The classification of JRA is primarily  based on the distinct type of onset, of which there are usually three: (1) acute, Context: Rheumatoid arthritis (RA) is an autoimmune disease affecting ∼1 % of the  population. Although major advances have been made in the treatment of RA,  relatively little is known about disease pathogenesis. Autoantibodies, present, Context: arthritis. Several clinical studies have demonstrated that a humanized anti-IL-6  receptor antibody, tocilizumab, improves clinical symptoms in rheumatoid  arthritis. Tocilizumab prevented radiographic progression of joint destruction","7375968, 24763532, 27790001",Taraxasterol suppresses inflammation in rheumatoid arthritis.,"28101182, 27109342"
List proteins with HEAT repeats,I don't know the answer.,"Context: Barr body. Surprisingly, however, virtually all other candidate proteins  involved in establishing heterochromatin and gene silencing are notably absent  from the Barr body despite being localized generally elsewhere throughout the, Context: proteins with the same or a jumbled or circularly permuted arrangement of  domains. As it is proposed that proteins with jumbled or the same domain  sequences have similar functions, this search tool is useful in assigning the, Context: localization of klotho mRNA and protein in rat brain parenchyma and demonstrate  that klotho levels vary during early postnatal development","12915472, 15980440, 23838326","mTOR, TOG5,  DNA-PKcs, HEATR1, Rif1, B56γ, PR65/A, SF3b155, Pds5B","27072897, 26676747, 27549742, 28512144, 27066066, 20007090, 28415797, 28668119, 24120762, 22315229"
Does lucatumumab bind to CD140?,"No. The context mentions antibody coupling for various proteins, but does not mention lucatumumab binding to CD140 specifically.","Context: eluted with 0.1 M glycine (pH 2.8) and the resin-bound antibody is  re-equilibrated in phosphate-buffered saline (PBS) for reuse. Our studies have  demonstrated that the immobilization efficiency for the antibody coupling method, Context: the controls (80.0% vs. 60.0%, P=0.001). Moreover, H. pylori seropositivity was  more common in the stroke subtype of large artery disease (87.7%, P<0.001). The  distribution of CD14 genotypes was as follows: patients, T/T 21.6%, C/T 63.2%,, Context: antibody coupling requires 4 h. IP or co-IP is accomplished by incubating the  antibody resin with the protein sample. Washes and elutions are carried out in a  spin column to reduce resin loss and decrease assay time. Target proteins are","12915006, 16386288, 12915006","No, lucatumumab is a fully humanized anti-CD40 antibody that blocks interaction of CD40L with CD40 and also mediates antibody-dependent cell-mediated cytotoxicity (ADCC).",22475052
