question,answer,contexts,contexts_ids,ground_truth,goldPassages
What are the targets of pemigatinib?,"Yes, the targets of pemigatinib are fibroblast growth factor receptor (FGFR) 1, FGFR2 and FGFR3. This information is provided in the context as pemigatinib","Context: various countries worldwide for use in several other FGFR-driven malignancies  (e.g. solid tumour, urothelial carcinoma). This article summarizes the  milestones in the development of pemigatinib leading to this first approval for, Context: for the treatment of myeloid/lymphoid neoplasms with eosinophilia and  rearrangement of PDGFRA, PDGFRB or FGFR1, or with PCM1-JAK2 in August 2019 in  the USA. A regulatory assessment for pemigatinib as a treatment for adults with, Context: Pemigatinib (PEMAZYRE™), a small molecule inhibitor of fibroblast growth factor  receptor (FGFR) 1, FGFR2 and FGFR3, received accelerated approval in April 2020  in the USA for the treatment of adults with previously treated, unresectable,, Context: Pemigatinib (PEMAZYRE™), a small molecule inhibitor of fibroblast growth factor  receptor (FGFR) 1, FGFR2 and FGFR3, received accelerated approval in April 2020  in the USA for the treatment of adults with previously treated, unresectable,","32472305, 32472305, 32472305, 32472305","Pemigatinib is a small molecule inhibitor of fibroblast growth factor receptor (FGFR) 1, FGFR2 and FGFR3, received accelerated approval  for the treatment of adults with previously treated, unresectable, locally advanced or metastatic cholangiocarcinoma and a FGFR2 fusion or other rearrangement, as detected by a US FDA-approved test.","32677452, 32472305, 32203698, 32315352, 32684989"
Which de novo mutation in FGFR cause achondroplasia?,"Yes, the de novo mutation S252W in FGFR3 causes achondroplasia. This is suggested by the recurrent appearance of this mutation in unrelated families and the absence of affected relatives, imp","Context: cases and 6 unrelated familial forms of achondroplasia. We show that the mutant  genotype segregates with the disease in these families. Thus it appears that  recurrent mutations of a single amino acid in the transmembrane domain of the, Context: increased paternal age at the time of conception of affected individuals,  suggesting that de novo mutations are of paternal origin. Affected individuals  are fertile and achondroplasia is transmitted as a fully penetrant autosomal, Context: the Ap FGFR-2 S252W mutation in mutant immortalized fetal human calvaria  osteoblasts. The FGFR-2 mutation caused increased expression of the osteoblast  markers alkaline phosphatase (ALP), type 1 collagen (COLIA1), and osteocalcin, Context: craniosynostosis. Other FGFR3 mutations result in various skeletal dysplasias:  achondroplasia, hypochondroplasia, and thanatophoric dysplasia. Here, we report  a novel mutation in exon 8 (IIIc) of FGFR3, p.Ala334Thr, in a young boy with","8078586, 8078586, 11341328, 22038757","Recurrent missense mutations in a CpG doublet of the transmembrane domain of the FGFR3 protein (glycine substituted with arginine at residue 380, G380R).",8078586
How do HBS1L-MYB intergenic variants regulate fetal hemoglobin?,"Yes, the context explains that HBS1L-MYB intergenic variants are associated with elevated fetal hemoglobin (HbF) levels. However, it does not provide explicit details on how these nonc","Context: Genetic studies have identified common variants within the intergenic region  (HBS1L-MYB) between GTP-binding elongation factor HBS1L and myeloblastosis  oncogene MYB on chromosome 6q that are associated with elevated fetal hemoglobin, Context: (HbF) levels and alterations of other clinically important human erythroid  traits. It is unclear how these noncoding sequence variants affect multiple  erythrocyte characteristics. Here, we determined that several HBS1L-MYB, Context: Genetic studies have identified common variants within the intergenic region  (HBS1L-MYB) between GTP-binding elongation factor HBS1L and myeloblastosis  oncogene MYB on chromosome 6q that are associated with elevated fetal hemoglobin, Context: Genetic studies have identified common variants within the intergenic region  (HBS1L-MYB) between GTP-binding elongation factor HBS1L and myeloblastosis  oncogene MYB on chromosome 6q that are associated with elevated fetal hemoglobin","24614105, 24614105, 24614105, 24614105","HBS1L-MYB intergenic variants modulate fetal hemoglobin via long-range MYB enhancers. Several HBS1L-MYB intergenic variants affect regulatory elements that are occupied by key erythroid transcription factors within this region. These elements interact with MYB, a critical regulator of erythroid development and HbF levels. Several HBS1L-MYB intergenic variants reduce transcription factor binding, affecting long-range interactions with MYB and MYB expression levels.",24614105
Does TIMELESS-TIPIN participate in replisome disassembly?,"Yes, based on the context provided, TIMELESS-TIPIN does participate in replisome disassembly. This is explicitly stated as ""the TIMELESS-TIPIN complex is required for CUL-2LRR-1","Context: CMG by CDC-48_UFD-1_NPL-4. We show that UBXN-3 is important in vivo for  replisome disassembly in the absence of TIMELESS-TIPIN. Correspondingly,  co-depletion of UBXN-3 and TIMELESS causes profound synthetic lethality. Since, Context: p97/CDC-48 ""unfoldase"". Here, we combine in vitro reconstitution with in vivo  studies in Caenorhabditis elegans embryos, to show that the replisome-associated  TIMELESS-TIPIN complex is required for CUL-2LRR-1 recruitment and efficient CMG, Context: CMG by CDC-48_UFD-1_NPL-4. We show that UBXN-3 is important in vivo for  replisome disassembly in the absence of TIMELESS-TIPIN. Correspondingly,  co-depletion of UBXN-3 and TIMELESS causes profound synthetic lethality. Since, Context: helicase ubiquitylation. Aided by TIMELESS-TIPIN, CUL-2LRR-1 directs a suite of  ubiquitylation enzymes to ubiquitylate the MCM-7 subunit of CMG. Subsequently,  the UBXN-3 adaptor protein directly stimulates the disassembly of ubiquitylated","34269473, 34269473, 34269473, 34269473",Yes. TIMELESS-TIPIN and UBXN-3 promote replisome disassembly during DNA replication termination in Caenorhabditis elegans.,34269473
Is avelumab effective for bladder cancer?,"Yes, avelumab is effective for bladder cancer. It has been approved by the FDA for treatment of urothelial carcinoma (bladder cancer) that has progressed during or following chemotherapy. This","Context: in bladder cancer therapeutics have rejuvenated the field. Nivolumab,  pembrolizumab, atezolizumab, durvalumab, and avelumab are among the exciting  recent novel therapeutic advances gaining approvals by the FDA for treatment of, Context: This selection from the NCCN Clinical Practice Guidelines in Oncology (NCCN  Guidelines) for Bladder Cancer focuses on systemic therapy for muscle-invasive  urothelial bladder cancer, as substantial revisions were made in the 2017, Context: in bladder cancer therapeutics have rejuvenated the field. Nivolumab,  pembrolizumab, atezolizumab, durvalumab, and avelumab are among the exciting  recent novel therapeutic advances gaining approvals by the FDA for treatment of, Context: in bladder cancer therapeutics have rejuvenated the field. Nivolumab,  pembrolizumab, atezolizumab, durvalumab, and avelumab are among the exciting  recent novel therapeutic advances gaining approvals by the FDA for treatment of","29784744, 28982750, 29784744, 29784744","Yes, avelumab is effective treatment of bladder cancer.","29103968, 29606979, 29784744, 29644490, 28864844, 28493171, 29540084, 29069302, 28214651, 29416316, 28982750"
What is the purpose of the Tokuhashi scoring system?,"Yes, the purpose of the Tokuhashi scoring system is to evaluate indications for surgery and predict survival in patients with metastatic spinal disease. It can predict early death more accurately, which can be used to avoid major operations for these","Context: underestimated the prognosis in scores from 0 to 8. CONCLUSIONS: Both Tomita and Tokuhashi scoring systems could be used to predict  prognosis of spinal metastases after operation. Tokuhashi scoring system can, Context: predict early death more accurately, which can be used to avoid major operation  for these patients., Context: PURPOSE: The revised Tokuhashi score has been widely used to evaluate  indications for surgery and predict survival in patients with metastatic spinal  disease. Our aim was to analyse the actual survival time of patients treated for, Context: OBJECTIVE: To evaluate the predictive value of the Tokuhashi revised scoring  system for the life expectancy of patients with spinal metastases. METHODS: A retrospective review of 447 patients with spinal metastases was","17094910, 17094910, 23328875, 17593839",Tokuhashi scoring system was developed to predict life expectancy of patients with spinal metastases. The revised Tokuhashi score has been widely used to evaluate indications for surgery and predict survival in patients with metastatic spinal disease.,"25085251, 24212518, 22973387, 23328875, 21772622, 17593839, 21223698, 25035829, 21796024, 17094910"
HER-2 belongs to what family of proteins?,"Yes, HER-2/neu belongs to the EGFR (Epidermal Growth Factor Receptor) family. The context mentions that HER-2/neu is a transmembrane protein belonging to","Context: Metastatic breast cancer is an incurable disease in a very high percentage of  patients. Despite new progress in endocrine and other systemic therapies, this  evidence remains challenging for patients and clinicians. HER2 protein is a, Context: HER-2/neu, also known as c-erbB-2/neu, is an oncogene located in chromosome 17  which encodes HER-2/neu, a transmembrane protein belonging to the EGFR family.  The external domain of this protein is released by the cell and can be studied, Context: HER-2/neu, also known as c-erbB-2/neu, is an oncogene located in chromosome 17  which encodes HER-2/neu, a transmembrane protein belonging to the EGFR family.  The external domain of this protein is released by the cell and can be studied, Context: HER-2/neu, also known as c-erbB-2/neu, is an oncogene located in chromosome 17  which encodes HER-2/neu, a transmembrane protein belonging to the EGFR family.  The external domain of this protein is released by the cell and can be studied","16800251, 22505536, 22505536, 22505536",Her-2 belongs to the family of the human epidermal growth factor receptors (EGFRs).,"16707458, 26545934, 15173008, 27993109, 30312728, 15920544, 21896992, 33202212, 11785652, 17536308, 15782071, 11694782, 22505536, 17867585, 12767812, 25620423, 27426127, 30384340, 10480346, 11180765, 19048033, 7612897, 21805036, 19279475, 29389942, 16800251, 18505086"
Which is the protein encoded by the human gene GRIK?,"Yes, the human gene GRIK3 encodes a kainate-type ionotropic glutamate receptor subunit. This information is provided in the context when it mentions ""GRIK3, a kainate","Context: The gene of 4.4 kb is composed of five exons, and the structure is 90% similar  to that of the orthologous human gene. It gives rise to a polypeptide of 261  amino acids, including a signal peptide of 17 residues, a pro-piece of 7, Context: Herein, we report on a girl who presented with a severe developmental delay  predominantly affecting her language and fine motor skills. She had a 2.6-Mb  microdeletion in 1p34.3 involving GRIK3, which encodes a principal subunit of, Context: The human Transducin-like Enhancer of Split (TLE) and mouse homologue, Groucho  gene-related protein (GRG), represent a family of conserved non-DNA binding  transcriptional modulatory proteins divided into two subgroups based upon size., Context: GRIK3, a kainate-type ionotropic glutamate receptor subunit, and the  neurodevelopmental manifestation in the absence of major dysmorphism provides  further clinical implication of the possible role of GRIK family glutamate","11177570, 24449200, 20925119, 24449200",Glutamate Receptor Ionotropic Kainate,"24449200, 22291662"
Which company developed eptinezumab?,"Yes, Lundbeck Seattle BioPharmaceuticals developed eptinezumab. The context states that eptinezumab is being developed by Lundbeck Seattle BioPharmaceuticals for the prevention of migraine.","Context: efficacy in IBD. However, treatment was associated with the occurrence of  progressive multifocal leukoencephalopathy, which has limited its use,  especially in Europe. Vedolizumab (MNL-0002), Millennium Pharmaceutical's, Context: Eptinezumab-jjmr (referred to as eptinezumab hereafter; Vyepti™) is a humanised  monoclonal antibody that binds to calcitonin gene-related peptide (CGRP) and  blocks its binding to the receptor. CGRP is believed to play a major role in the, Context: pathophysiology of migraine. Eptinezumab, delivered by intravenous (IV)  administration, is being developed by Lundbeck Seattle BioPharmaceuticals for  the prevention of migraine. In February 2020, eptinezumab was approved in the, Context: pathophysiology of migraine. Eptinezumab, delivered by intravenous (IV)  administration, is being developed by Lundbeck Seattle BioPharmaceuticals for  the prevention of migraine. In February 2020, eptinezumab was approved in the","21157649, 32266704, 32266704, 32266704",Eptinezumab was developed by Lundbeck Seattle BioPharmaceuticals.,32266704
What is the route of administration of eptinezumab?,"Yes, the route of administration of eptinezumab is intravenous (IV). This information is provided in the context as it mentions that eptinezumab is delivered by intravenous (IV) administration.","Context: pathophysiology of migraine. Eptinezumab, delivered by intravenous (IV)  administration, is being developed by Lundbeck Seattle BioPharmaceuticals for  the prevention of migraine. In February 2020, eptinezumab was approved in the, Context: USA for the preventive treatment of migraine in adults. This article summarizes  the milestones in the development of eptinezumab leading to this first approval., Context: pathophysiology of migraine. Eptinezumab, delivered by intravenous (IV)  administration, is being developed by Lundbeck Seattle BioPharmaceuticals for  the prevention of migraine. In February 2020, eptinezumab was approved in the, Context: pathophysiology of migraine. Eptinezumab, delivered by intravenous (IV)  administration, is being developed by Lundbeck Seattle BioPharmaceuticals for  the prevention of migraine. In February 2020, eptinezumab was approved in the","32266704, 32266704, 32266704, 32266704",Eptinezumab is administered intravenously.,32266704
Can the apoptosis regulator BAX trigger the release of cytochrome c?,"Yes, based on the context, BAX can trigger the release of cytochrome c. This is stated in the third sentence where it mentions that Bax activation leads to cytochrome c release during apoptosis signaling in ence","Context: lamin A mobility was examined. Our results show that, in this system, Bax  expression was sufficient to restore NPR such as in WT cells undergoing  apoptosis. This activity of Bax was uncoupled from cytochrome c release from the, Context: HN prevents the translocation of Bax from cytosol to mitochondria. Conversely,  reducing HN expression by small interfering RNAs sensitizes cells to Bax and  increases Bax translocation to membranes. HN peptides also block Bax association, Context: apoptosis signaling during encephalitis is largely unknown. Bax plays a key role  in intrinsic apoptotic signaling in neurons by allowing the release of  mitochondrial cytochrome c. We found Bax activation and cytochrome c release in, Context: induced Bax translocation to cause cytochrome c release. Subsequently, caspase-9  and caspase-3 were activated. Meanwhile, the alterations of cyclin A and B1,  p-CDK1 and p-cdc25c levels were also observed in response to DICO treatment.","23475110, 12732850, 21307199, 23567243","Yes, altered Bax conformation trigger its redistribution from the cytosol to mitochondria. Subsequently, cytochrome c is released from mitochondria to cytosol.","25116390, 23567751, 22116711, 23954445, 25524600, 25619640, 21307199"
How is Hsd17b1 associated with endometriosis?,"Yes, HSD1","Context: HSD17B1 showed a significantly increased risk of endometriosis (A/G genotype:  adjusted OR, 3.06; 95%CI 1.21-7.74; A/A genotype: adjusted OR, 3.02; 95%CI  1.08-8.43). There was a significant trend associating A/G + A/A genotypes with, Context: HSD17B1 and endometriosis was found in a Japanese population. The A-allele of  HSD17B1 appears to confer higher risk for endometriosis., Context: HSD17B1 and endometriosis was found in a Japanese population. The A-allele of  HSD17B1 appears to confer higher risk for endometriosis., Context: HSD17B1 and endometriosis was found in a Japanese population. The A-allele of  HSD17B1 appears to confer higher risk for endometriosis.","15640252, 15640252, 15640252, 15640252",Evidence for association between the Ser312Gly polymorphism in HSD17B1 and endometriosis was found in a Japanese population. The A-allele of HSD17B1 appears to confer higher risk for endometriosis.  Inhibition of the estradiol-synthesizing enzyme 17beta-hydroxysteroid dehydrogenase type 1 (17beta-HSD1) has been proposed as a promising new therapeutic option to treat estrogen-dependent diseases like endometriosis,"15640252, 19014997"
Is the long non- coding RNA malat-1 up or downregulated in cancer?,"Yes, malat-1 is upregulated in some cancers. This is suggested by its high expression in squamous cell carcinoma of the lung, which is associated with a poor prognosis. Additionally, malat-1 displays","Context: The long noncoding RNA MALAT1 (metastasis-associated lung adenocarcinoma  transcript 1), also known as MALAT-1 or NEAT2 (nuclear-enriched abundant  transcript 2), is a highly conserved nuclear noncoding RNA (ncRNA) and a, Context: Recent studies reveal that long non-coding RNAs (lncRNAs) have been shown to  have important regulatory roles in cancer biology, and lncRNA MALAT-1 expression  is upregulated in some tumors. However, the contributions of MALAT-1 to bladder, Context: high MALAT-1 RNA expression in squamous cell carcinoma of the lung was  associated with a poor prognosis. On genetic level, MALAT-1 displays the  strongest association with genes involved in cancer like cellular growth,, Context: high MALAT-1 RNA expression in squamous cell carcinoma of the lung was  associated with a poor prognosis. On genetic level, MALAT-1 displays the  strongest association with genes involved in cancer like cellular growth,","23243023, 22722759, 22088988, 22088988",Malat-1 expression is upregulated in several tumor types,"21266177, 16878148, 24163781, 22722759, 21678027, 16441420, 18006640, 23845456, 20007090, 22858678, 23726266, 15552795, 22088988, 12970751"
