question,answer,contexts,contexts_ids,ground_truth,goldPassages
What are the targets of pemigatinib?,"Yes, the targets of pemigatinib are fibroblast growth factor receptor (FGFR) 1, FGFR2, and FGFR3. This is explicitly stated in the context as pemigatin","Context: various countries worldwide for use in several other FGFR-driven malignancies  (e.g. solid tumour, urothelial carcinoma). This article summarizes the  milestones in the development of pemigatinib leading to this first approval for, Context: for the treatment of myeloid/lymphoid neoplasms with eosinophilia and  rearrangement of PDGFRA, PDGFRB or FGFR1, or with PCM1-JAK2 in August 2019 in  the USA. A regulatory assessment for pemigatinib as a treatment for adults with, Context: Pemigatinib (PEMAZYRE™), a small molecule inhibitor of fibroblast growth factor  receptor (FGFR) 1, FGFR2 and FGFR3, received accelerated approval in April 2020  in the USA for the treatment of adults with previously treated, unresectable,, Context: frequently because of disease progression (61 [42%]); no deaths were deemed to  be treatment related. INTERPRETATION: These data support the therapeutic potential of pemigatinib in","32472305, 32472305, 32472305, 32203698","Pemigatinib is a small molecule inhibitor of fibroblast growth factor receptor (FGFR) 1, FGFR2 and FGFR3, received accelerated approval  for the treatment of adults with previously treated, unresectable, locally advanced or metastatic cholangiocarcinoma and a FGFR2 fusion or other rearrangement, as detected by a US FDA-approved test.","32677452, 32472305, 32203698, 32315352, 32684989"
Which de novo mutation in FGFR cause achondroplasia?,"Yes, the most common achondroplasia mutation is a p.Gly380Arg in the fibroblast growth factor receptor 3 gene (FGFR3), which results from sporadic de","Context: cases and 6 unrelated familial forms of achondroplasia. We show that the mutant  genotype segregates with the disease in these families. Thus it appears that  recurrent mutations of a single amino acid in the transmembrane domain of the, Context: Achondroplasia, the most common cause of chondrodysplasia in man (1 in 15,000  live births), is a condition of unknown origin characterized by short-limbed  dwarfism and macrocephaly. More than 90% of cases are sporadic and there is an, Context: squamosal sutures was found. Series of neurosurgical interventions were carried  out, principally for acrocephaly and posterior plagiocephaly. The most common  achondroplasia mutation, a p.Gly380Arg in the fibroblast growth factor receptor, Context: individuals result from sporadic mutations without positive family histories.  Achondroplasia comes from the genetic point mutations in the fibroblastic growth  factor receptor 3 gene (FGFR3), which enables abnormal cartilage growth-plate","8078586, 8078586, 23949953, 15221641","Recurrent missense mutations in a CpG doublet of the transmembrane domain of the FGFR3 protein (glycine substituted with arginine at residue 380, G380R).",8078586
How do HBS1L-MYB intergenic variants regulate fetal hemoglobin?,"Yes, according to the context, HBS1L-MYB intergenic variants regulate fetal hemoglobin (HbF) levels by affecting multiple erythrocyte characteristics. However, the exact mechanism","Context: Genetic studies have identified common variants within the intergenic region  (HBS1L-MYB) between GTP-binding elongation factor HBS1L and myeloblastosis  oncogene MYB on chromosome 6q that are associated with elevated fetal hemoglobin, Context: (HbF) levels and alterations of other clinically important human erythroid  traits. It is unclear how these noncoding sequence variants affect multiple  erythrocyte characteristics. Here, we determined that several HBS1L-MYB, Context: Fetal hemoglobin (HbF), the predominant hemoglobin in the fetus, is a mixture of  two molecular species (alpha(2)(G)gamma(2) and alpha(2)(A)gamma(2)) that differ  only at position 136 reflecting the products of two nonallelic gamma-globin, Context: fetal haemoglobin reactivation in patients.","24614105, 24614105, 18379999, 20201948","HBS1L-MYB intergenic variants modulate fetal hemoglobin via long-range MYB enhancers. Several HBS1L-MYB intergenic variants affect regulatory elements that are occupied by key erythroid transcription factors within this region. These elements interact with MYB, a critical regulator of erythroid development and HbF levels. Several HBS1L-MYB intergenic variants reduce transcription factor binding, affecting long-range interactions with MYB and MYB expression levels.",24614105
Does TIMELESS-TIPIN participate in replisome disassembly?,"Yes, based on the context provided, TIMELESS-TIPIN does participate in replisome disassembly. This is explicitly stated when discussing the importance of UBXN-3 for this process in vivo and how its co-","Context: CMG by CDC-48_UFD-1_NPL-4. We show that UBXN-3 is important in vivo for  replisome disassembly in the absence of TIMELESS-TIPIN. Correspondingly,  co-depletion of UBXN-3 and TIMELESS causes profound synthetic lethality. Since, Context: p97/CDC-48 ""unfoldase"". Here, we combine in vitro reconstitution with in vivo  studies in Caenorhabditis elegans embryos, to show that the replisome-associated  TIMELESS-TIPIN complex is required for CUL-2LRR-1 recruitment and efficient CMG, Context: required for the retrograde return to the peripheral sites. Even when we  illustrate our understanding of these events in a schematic model, however, they  are by necessity flat two-dimensional representations, lacking movement and, Context: replication, thereby driving the disassembly reaction.","34269473, 34269473, 20543572, 28355556",Yes. TIMELESS-TIPIN and UBXN-3 promote replisome disassembly during DNA replication termination in Caenorhabditis elegans.,34269473
Is avelumab effective for bladder cancer?,"Yes, avelumab is effective for bladder cancer. It has been approved by the FDA for treatment of urothelial carcinoma based on its demonstrated efficacy in clinical studies. Avelumab is a","Context: in bladder cancer therapeutics have rejuvenated the field. Nivolumab,  pembrolizumab, atezolizumab, durvalumab, and avelumab are among the exciting  recent novel therapeutic advances gaining approvals by the FDA for treatment of, Context: This selection from the NCCN Clinical Practice Guidelines in Oncology (NCCN  Guidelines) for Bladder Cancer focuses on systemic therapy for muscle-invasive  urothelial bladder cancer, as substantial revisions were made in the 2017, Context: the pharmacological characteristics of avelumab, the efficacy studies which led  to its approval, its safety profile, as well as its place within the management  of urothelial carcinoma with immunotherapy. For that matter, we undertook a, Context: updates, such as new recommendations for nivolumab, pembrolizumab, atezolizumab,  durvalumab, and avelumab. The complete version of the NCCN Guidelines for  Bladder Cancer addresses additional aspects of the management of bladder cancer,","29784744, 28982750, 29540084, 28982750","Yes, avelumab is effective treatment of bladder cancer.","29103968, 29606979, 29784744, 29644490, 28864844, 28493171, 29540084, 29069302, 28214651, 29416316, 28982750"
What is the purpose of the Tokuhashi scoring system?,"Yes, the Tokuhashi scoring system is used to predict the prognosis of spinal metastases after operation. It can accurately predict early death, which can be used to avoid major operations for patients with a high risk of early death","Context: underestimated the prognosis in scores from 0 to 8. CONCLUSIONS: Both Tomita and Tokuhashi scoring systems could be used to predict  prognosis of spinal metastases after operation. Tokuhashi scoring system can, Context: predict early death more accurately, which can be used to avoid major operation  for these patients., Context: CONCLUSION: Les 2 scores sont utiles dans un contexte clinique et peuvent servir  d’outils pour aider à faire le choix du traitement. Le score modifié de  Tokuhashi a permis de déterminer la survie réelle avec plus de précision., Context: score of 0 to 8 points was 4 months. The median survival time of 147 patients  with the Tokuhashi revised score of 9 to 11 points was 10 months. The median  survival time of 89 patients with the Tokuhashi revised score of 12 to 15 points","17094910, 17094910, 24869611, 17593839",Tokuhashi scoring system was developed to predict life expectancy of patients with spinal metastases. The revised Tokuhashi score has been widely used to evaluate indications for surgery and predict survival in patients with metastatic spinal disease.,"25085251, 24212518, 22973387, 23328875, 21772622, 17593839, 21223698, 25035829, 21796024, 17094910"
HER-2 belongs to what family of proteins?,"Yes, HER-2 belongs to the EGFR (Epidermal Growth Factor Receptor) family of proteins. In the context, it is mentioned that HER-2/neu is a transmembrane","Context: Metastatic breast cancer is an incurable disease in a very high percentage of  patients. Despite new progress in endocrine and other systemic therapies, this  evidence remains challenging for patients and clinicians. HER2 protein is a, Context: HER-2/neu, also known as c-erbB-2/neu, is an oncogene located in chromosome 17  which encodes HER-2/neu, a transmembrane protein belonging to the EGFR family.  The external domain of this protein is released by the cell and can be studied, Context: AD prostate biopsy was HER-2 negative, and the AI metastatic sample was HER-2  positive. CONCLUSIONS: Trastuzumab is not effective as a single agent for the treatment of  patients with AI HER-2 negative tumors. HER-2 expression varies by clinical, Context: controls. By incorporating internal positive controls into feature analysis a  greater Area Under the Curve (AUC) in ROC analysis was achieved than feature  analysis without positive controls. Evaluation of HER2 immunostaining that","16800251, 22505536, 11920466, 18534031",Her-2 belongs to the family of the human epidermal growth factor receptors (EGFRs).,"16707458, 26545934, 15173008, 27993109, 30312728, 15920544, 21896992, 33202212, 11785652, 17536308, 15782071, 11694782, 22505536, 17867585, 12767812, 25620423, 27426127, 30384340, 10480346, 11180765, 19048033, 7612897, 21805036, 19279475, 29389942, 16800251, 18505086"
Which is the protein encoded by the human gene GRIK?,"Yes, the protein encoded by the human gene GRIK is a glutamate receptor ionotropic kainate type. The GRIK gene family consists of five members, among which GRIK3 encodes for one of","Context: be that a single and universal cause does not exist. The Hox-gene complex  (HOM-C) has been rearranged differently in several Drosophila species, producing  a striking diversity of Hox gene organizations. We investigated the genomic and, Context: Herein, we report on a girl who presented with a severe developmental delay  predominantly affecting her language and fine motor skills. She had a 2.6-Mb  microdeletion in 1p34.3 involving GRIK3, which encodes a principal subunit of, Context: essential process for learning and memory. Among the five known GRIK family  members, haploinsufficiency of GRIK1, GRIK2, and GRIK4 are known to cause  developmental delay, whereas the roles of GRIK3 and GRIK5 remain unknown., Context: with multifocal sharp waves and no evidence of the typical patterns associated  with Ohtahara or West syndrome. Therapy with levetiracetam and oxcarbazepine  effectively managed the seizure episodes. Investigation of genes associated with","15867430, 24449200, 24449200, 22596016",Glutamate Receptor Ionotropic Kainate,"24449200, 22291662"
Which company developed eptinezumab?,"Yes, Lundbeck Seattle BioPharmaceuticals developed eptinezumab. This is stated explicitly in the context provided.","Context: efficacy in IBD. However, treatment was associated with the occurrence of  progressive multifocal leukoencephalopathy, which has limited its use,  especially in Europe. Vedolizumab (MNL-0002), Millennium Pharmaceutical's, Context: Eptinezumab-jjmr (referred to as eptinezumab hereafter; Vyepti™) is a humanised  monoclonal antibody that binds to calcitonin gene-related peptide (CGRP) and  blocks its binding to the receptor. CGRP is believed to play a major role in the, Context: pathophysiology of migraine. Eptinezumab, delivered by intravenous (IV)  administration, is being developed by Lundbeck Seattle BioPharmaceuticals for  the prevention of migraine. In February 2020, eptinezumab was approved in the, Context: Celgene Corporation, EMD Serono, Medimmune, Novartis, Roche, and Sanofi Genzyme.  K.W.S. served as a consultant for Biogen Idec, Celgene Corporation, Genzyme,  Merck, Novartis, Ono Pharma, Roche, Synthon, and Teva. L.S. served as a","21157649, 32266704, 32266704, 30043658",Eptinezumab was developed by Lundbeck Seattle BioPharmaceuticals.,32266704
What is the route of administration of eptinezumab?,"Yes, the route of administration of eptinezumab is intravenous. This is stated explicitly in the context when it mentions that ""eptinezumab, delivered by intravenous (IV) administration"" and ""","Context: mycosis fungoides/Sézary syndrome (MF/SS) and one with large-cell transformation  of MF. Seven patients had disease refractory to multiple previous therapies.  Alemzumab (30 mg) was administered intravenously three times per week for 12 wk, Context: USA for the preventive treatment of migraine in adults. This article summarizes  the milestones in the development of eptinezumab leading to this first approval., Context: pathophysiology of migraine. Eptinezumab, delivered by intravenous (IV)  administration, is being developed by Lundbeck Seattle BioPharmaceuticals for  the prevention of migraine. In February 2020, eptinezumab was approved in the, Context: METHODS: Patients received up to two 30-min IV administrations of eptinezumab  100 mg, 300 mg, or placebo separated by 12 weeks. Patients recorded migraine and  headache endpoints in a daily eDiary. Additional assessments, including","12950233, 32266704, 32266704, 33023473",Eptinezumab is administered intravenously.,32266704
Can the apoptosis regulator BAX trigger the release of cytochrome c?,"Yes, according to the context, the apoptosis regulator BAX can trigger the release of cytochrome c. This is stated explicitly when describing how induced Bax translocation causes cytochrome c release.","Context: induced Bax translocation to cause cytochrome c release. Subsequently, caspase-9  and caspase-3 were activated. Meanwhile, the alterations of cyclin A and B1,  p-CDK1 and p-cdc25c levels were also observed in response to DICO treatment., Context: cells. CsA increased the number of living cells in cell culture, as compared  with the effect of Bax channel blocker. These results indicate that mPTP  activation is the predominant pathway for Bax-induced cytochrome c release from, Context: cells. CsA increased the number of living cells in cell culture, as compared  with the effect of Bax channel blocker. These results indicate that mPTP  activation is the predominant pathway for Bax-induced cytochrome c release from, Context: lamin A mobility was examined. Our results show that, in this system, Bax  expression was sufficient to restore NPR such as in WT cells undergoing  apoptosis. This activity of Bax was uncoupled from cytochrome c release from the","23567243, 23536162, 23536162, 23475110","Yes, altered Bax conformation trigger its redistribution from the cytosol to mitochondria. Subsequently, cytochrome c is released from mitochondria to cytosol.","25116390, 23567751, 22116711, 23954445, 25524600, 25619640, 21307199"
How is Hsd17b1 associated with endometriosis?,"Yes, HSD17B1 is associated with endometriosis. The A-allele of HSD17B1 appears to confer higher risk for endometriosis in a Japanese population. Specifically, individuals with either the","Context: HSD17B1 showed a significantly increased risk of endometriosis (A/G genotype:  adjusted OR, 3.06; 95%CI 1.21-7.74; A/A genotype: adjusted OR, 3.02; 95%CI  1.08-8.43). There was a significant trend associating A/G + A/A genotypes with, Context: HSD17B1 and endometriosis was found in a Japanese population. The A-allele of  HSD17B1 appears to confer higher risk for endometriosis., Context: HSD17B1 and endometriosis was found in a Japanese population. The A-allele of  HSD17B1 appears to confer higher risk for endometriosis., Context: to uncovering the pathogenesis of endometriosis since there are no previous  studies in the literature regarding this topic. Although we did not find a  difference, our results will inform further studies made on this topic. Studies","15640252, 15640252, 15640252, 32608278",Evidence for association between the Ser312Gly polymorphism in HSD17B1 and endometriosis was found in a Japanese population. The A-allele of HSD17B1 appears to confer higher risk for endometriosis.  Inhibition of the estradiol-synthesizing enzyme 17beta-hydroxysteroid dehydrogenase type 1 (17beta-HSD1) has been proposed as a promising new therapeutic option to treat estrogen-dependent diseases like endometriosis,"15640252, 19014997"
Is the long non- coding RNA malat-1 up or downregulated in cancer?,"Yes, MALAT-1 is upregulated in certain cancers. In stage I nonsmall cell lung cancer (NSCLC) and squamous cell carcinoma of the lung, high MALAT-1 RNA expression","Context: histology specific. The Kaplan-Meier analyses identified MALAT-1 and thymosin  beta4 as prognostic parameters for patient survival in stage I NSCLC. The novel  MALAT-1 transcript is a noncoding RNA of more than 8000 nt expressed from, Context: Recent studies reveal that long non-coding RNAs (lncRNAs) have been shown to  have important regulatory roles in cancer biology, and lncRNA MALAT-1 expression  is upregulated in some tumors. However, the contributions of MALAT-1 to bladder, Context: high MALAT-1 RNA expression in squamous cell carcinoma of the lung was  associated with a poor prognosis. On genetic level, MALAT-1 displays the  strongest association with genes involved in cancer like cellular growth,, Context: (LT) with complete follow-up data. Moreover, small interfering RNA (siRNA) was  used to inhibit MALAT1 expression to investigate its biological role in tumor  progression. We found that MALAT1 was up-regulated in both cell lines and","12970751, 22722759, 22088988, 21678027",Malat-1 expression is upregulated in several tumor types,"21266177, 16878148, 24163781, 22722759, 21678027, 16441420, 18006640, 23845456, 20007090, 22858678, 23726266, 15552795, 22088988, 12970751"
Does the 3D structure of  the genome remain stable during cell differentiation?,"No, the 3D structure of the genome undergoes dynamic rearrangement during normal development and cell differentiation. This is because chromatin structural states and their remodeling, including higher-order chromatin folding and three","Context: development. In this review, we discuss new insights into how the structural  features of the 3D genome hierarchy are established and maintained, how this  hierarchy undergoes dynamic rearrangement during normal development and how its, Context: Chromatin structural states and their remodelling, including higher-order  chromatin folding and three-dimensional (3D) genome organisation, play an  important role in the control of gene expression. The role of 3D genome, Context: Chromatin structural states and their remodelling, including higher-order  chromatin folding and three-dimensional (3D) genome organisation, play an  important role in the control of gene expression. The role of 3D genome, Context: proteins in the establishment of 3D genome organization. Architectural proteins  orchestrate higher-order chromatin organization through the establishment of  interactions between regulatory elements across multiple spatial scales. The","29990539, 24346698, 24346698, 25218583","Many studies have suggested a link between the spatial organization of genomes and fundamental biological processes such as genome reprogramming, gene expression, and differentiation. The open chromatin of embryonic stem cells (ESCs) condenses into repressive heterochromatin as cells exit the pluripotent state. The relation between alterations in chromatin structure and changes in gene expression during cell differentiation has served as a paradigm to understand the link between genome organization and function. Insulators are involved in 3D genome organization at multiple spatial scales and are important for dynamic reorganization of chromatin structure during reprogramming and differentiation. Architectural proteins orchestrate higher-order chromatin organization through the establishment of interactions between regulatory elements across multiple spatial scales. The regulation of these proteins, their interaction with DNA, and their co-occurrence in the genome, may be responsible for the plasticity of 3D chromatin architecture that dictates cell and time-specific blueprints of gene expression.","22495300, 25479748, 26340639, 24346698, 23199754, 24905166, 25218583, 25693564, 24305663"
