question,answer,contexts,contexts_ids,ground_truth,goldPassages
Can the apoptosis regulator BAX trigger the release of cytochrome c?,"Yes. The context mentions that Bax plays a role in mitochondria-dependent apoptosis, which involves the release of cytochrome c from the mitochondria.","Context:  OBJECTIVE: The Bcl-2 associated X protein (Bax), belonging to the Bcl-2 family,  plays a pivotal role in mitochondria-dependent apoptosis. The aims of this study  are to revalidate the functional significance of Bax G(-248)A polymorphism, and investigate its association with lung cancer risk in Chinese population. METHODS: The biological function of Bax G(-248)A was tested by luciferase  assays, and its effects on lung cancer risk was determined by case-control analysis of 989 patients with lung cancer and 990 controls. RESULTS: Bax -248A allele exhibited significantly higher transcriptional  activity compared with G allele. The Bax-248A allele carriers yielded a",20723427,"Yes, altered Bax conformation trigger its redistribution from the cytosol to mitochondria. Subsequently, cytochrome c is released from mitochondria to cytosol.","25116390, 23567751, 22116711, 23954445, 25524600, 25619640, 21307199"
Is the long non- coding RNA malat-1 up or downregulated in cancer?,"Upregulated.   In the context, it is mentioned that MALAT-1 expression is upregulated in some tumors.","Context:  Recent studies reveal that long non-coding RNAs (lncRNAs) have been shown to  have important regulatory roles in cancer biology, and lncRNA MALAT-1 expression  is upregulated in some tumors. However, the contributions of MALAT-1 to bladder cancer metastasis remain largely unknown. In the present study we evaluated  MALAT-1 expression in bladder cancer tissues by real-time PCR, and defined its  biological functions. We verified that MALAT-1 levels were upregulated in bladder cancer tissues compared with adjacent normal tissues, and MALAT-1  expression was remarkably increased in primary tumors that subsequently  metastasized, when compared to those primary tumors that did not metastasize",22722759,Malat-1 expression is upregulated in several tumor types,"21266177, 16878148, 24163781, 22722759, 21678027, 16441420, 18006640, 23845456, 20007090, 22858678, 23726266, 15552795, 22088988, 12970751"
Are thyroid hormone receptor alpha1 mutations  implicated in thyroid hormone resistance syndrome?,"No. The context mentions that generalized resistance to thyroid hormone is present in both patients (K-T3 and K-T4), but it does not mention any specific mutations in thyroid hormone receptor alpha1.","Context: unrelated patient (K-T3) with generalized resistance to thyroid hormone. As a  result, we compared the clinical parameters of both patients and found that they  had similar patterns of resistance in several tissues. Besides the bone  resistance present in both kindreds, the apparent selective pituitary resistance  case also had liver and neuromuscular resistance. CONCLUSIONS: These findings suggest that apparent selective pituitary resistance  and generalized resistance to thyroid hormone are not qualitatively different  syndromes. Nevertheless, identification of selective pituitary resistance is a  useful clinical distinction since such patients with clinical and biochemical features of hyperthyroidism appear to benefit from reduction in serum thyroid  hormone concentrations. In contrast, patients with more conventional forms of  thyroid hormone resistance require no treatment or may benefit from increased concentrations of thyroid hormone",8384535,thyroid hormone receptor alpha1 mutations are implicated in thyroid hormone resistance syndrome,"23528896, 23633213, 12750454"
What molecule is targeted by brodalumab?,IL-17A.,"Context: understanding of the immunological pathogenesis of psoriasis have led to the  development of new biologic therapies, targeting specific inflammatory cytokines  upregulated in psoriasis. These include the IL-17 antagonists, secukinumab,  brodalumab and ixekizumab; the IL-23 antagonists, guselkumab and tildrakizumab;  and the oral small molecule therapies, tofacitinib and apremilast. Here, we  review evidence for the efficacy and safety of these novel psoriasis therapies,  providing clinicians with an overview of the next era in immunotherapy for  psoriasis",25713988,Interleukin-17. Brodalumab is anti interleukin-17 monoclonal antibody.,"26422722, 25713988, 24918373, 25599143, 24200404, 25246805, 22455412, 24646743, 25093016, 24552447"
Which enzyme is targeted by the drug Imetelstat?,I don't know the answer.,Context: What is the efficacy and toxicity of steroidal versus nonsteroidal AIs in  adjuvant treatment? Is combination hormonal therapy with an estrogen receptor  down-regulator (fulvestrant) and an AI superior to an AI alone in the treatment  of metastatic breast cancer? Does ovarian suppression offer superior benefit to  standard therapy in the treatment of premenopausal breast cancer? What is the  role of chemotherapy for early stage breast cancer selected via molecular  profiling analysis? How can targeted therapies be used effectively in  combination? Studies in subsets of patients defined by molecular profiling will  be necessary to fully define breast cancer subtypes and realize the promise of personalized medicine. Close research partnerships that promote large-scale  translational research are essential to the continuation of rapid achievements  in this field,18072276,"Imetelstat sodium (GRN163L), is a 13-mer oligonucleotide N3'→P5' thio-phosphoramidate lipid conjugate, which represents the latest generation of telomerase inhibitors targeting the template region of the human functional telomerase RNA subunit. In preclinical trials, this compound has been found to inhibit telomerase activity in multiple cancer cell lines, as well as in vivo xenograft mouse models.","20232321, 19908230, 23727752, 20072842, 21332640, 23326372, 22906540, 23272238, 24327604, 23558965, 23545855, 23516479, 23467584, 20824134, 21062983, 21208905, 22870217, 23386830, 20048334, 22382179, 21845093, 21549308, 23521791"
List two most common symptoms of Aagenaes syndrome.,Idiopathic familial intrahepatic cholestasis associated with lymphedema of the lower extremities.  Two most common symptoms are: 1. Lymphedema of the lower extremities 2. Intrahepatic cholestasis,"Context: Aagenaes syndrome, also called Lymphedema Cholestasis Syndrome (LSC 1), is a  form of idiopathic familial intrahepatic cholestasis associated with lymphedema  of the lower extremities. It is named after the Norwegian pediatrician Oyestein  Aagenaes, who described the syndrome in 1968. The presence of lymphedema is  likely the predisposing factor for development of recurrent infections in such  patients.1 Recurrent cellulitis as such has never been described in the  literature with Aagenaes syndrome. This case highlights recurrent cellulitis as  one of the potential complications of Aagenaes syndrome",19498211,"Aagenaes syndrome, also called lymphoedema cholestasis syndrome 1, is characterized by neonatal intrahepatic cholestasis, often lessening and becoming intermittent with age and severe chronic lymphoedema, mainly affecting the lower extremities.","12712065, 11446017, 19498211, 9350821, 8278949, 24086631, 10968776, 16635916, 27614462, 25039919, 20170991, 23626552, 25317502"
What is the mode of inheritance of Facioscapulohumeral muscular dystrophy (FSHD)?,"Autosomal dominant.   The context mentions that Charcot-Marie-Tooth disease type 1 (CMT1) is an autosomal dominant-inherited demyelinating neuropathy, but it does not mention the mode of inheritance for Facios","Context:  Charcot-Marie-Tooth disease (CMT), also called hereditary motor and sensory  neuropathy (HMSN), is the most common inherited peripheral neuropathy, comprised  by a group of genetically heterogeneous disorders that share clinical characteristics of progressive distal muscle weakness and atrophy, foot  deformities, distal sensory loss, and depressed tendon reflexes. It can be  categorized according to its electrophysiological or pathological features, transmission patterns, age of disease onset, and molecular pathology. CMT type 1  (CMT1; MIM 118200) is a group of autosomal dominant-inherited demyelinating  neuropathies with a disease onset at or after childhood. Five different subtypes",18975529,Facioscapulohumeral muscular dystrophy has an autosomal dominant inheritance pattern.,"10864616, 10487912, 21795275, 15307599, 10969520, 23143600, 7739631, 22551571, 19248726, 22525183"
Is there evidence that tomato juice lowers cholesterol levels?,"Yes. Total, LDL and HDL cholesterol were significantly lower in the intervention group after the intake of tomato juice.","Context: chlorogenic acid and naringenin. Total, LDL and HDL cholesterol were  significantly lower in the intervention group after the intake of tomato juice.  In addition, a significant reduction in HMGCR activity was observed, although  this was not accompanied by changes in gene expression. The molecular modelling  showed that components of tomato can bind to the active site of the enzyme and  compete with the ligand HMGCoA. Lycopene, from tomato juice, accumulates in the  liver and can inhibit the activity of the rate-limiting enzyme of cholesterol  biosynthesis, HMGCR",24392102,"Yes, there is evidence to suggest that tomato juice (and other tomato products) can decrease cholesterol concentrations. It was shown that tomatoes inhibit cholesterol biosynthesis.","24392102, 22098224, 17617941, 22223578, 21755327"
What is the indication for isradipine?,I don't know the answer.,"Context:  OBJECTIVE: The present analysis evaluates the prevalence and medication use in  inpatients with depression during childhood and adolescence at the KinderAGATE  hospitals in 2010. Also discussed are age and sex distribution. METHOD: Since 2009 the following information has been recorded anonymously twice  a year from each patient at the participating hospitals of KinderAGATE: age,  sex, leading diagnosis, prescribed medication and dosage. The data obtained provide an excellent epidemiological basis for the observation of the  prescription practice in child and adolescent psychiatry. RESULTS: In 2010, 8.4 % of the patients included were treated for a depressive",23425613,Isradipine is safe and effective when administered long-term in the treatment of hypertensive patients,"2137344, 11172743, 14727944, 15257873, 8963604, 12215829, 1363224, 10854683, 7848351, 9544865, 8466736, 7918132, 7955262, 10728516, 7946181, 7621840, 2949585, 8213473, 7738211, 7789292, 8205296, 2150641, 2523644, 7921533, 2523646"
Which phosphatase is inhibited by LB-100?,I don't know the answer.,"Context:  Deficiency of protein phosphatase-2A is a key event in Alzheimer's disease. An  endogenous inhibitor of protein phosphatase-2A, inhibitor-1, I1PP2A, which  inhibits the phosphatase activity by interacting with its catalytic subunit protein phosphatase-2Ac, is known to be upregulated in Alzheimer's disease  brain. In the present study, we overexpressed I1PP2A by intracerebroventricular  injection with adeno-associated virus vector-1-I1PP2A in Wistar rats. The I1PP2A rats showed a decrease in brain protein phosphatase-2A activity, abnormal  hyperphosphorylation of tau, neurodegeneration, an increase in the level of  activated glycogen synthase kinase-3beta, enhanced expression of intraneuronal",26697860,LB-100 is a phosphatase 2A inhibitor,29199006
Briefly describe a deep learning system that is more accurate than human experts at detecting melanoma.,"The proposed deep learning methods use convolutional neural networks (CNNs) to analyze dermoscopy images of skin lesions. These CNNs are trained on large datasets and can automatically detect subtle patterns in the images, such as asymmetry, border irregularity","Context:  Skin lesions are a severe disease globally. Early detection of melanoma in  dermoscopy images significantly increases the survival rate. However, the  accurate recognition of melanoma is extremely challenging due to the following reasons: low contrast between lesions and skin, visual similarity between  melanoma and non-melanoma lesions, etc. Hence, reliable automatic detection of  skin tumors is very useful to increase the accuracy and efficiency of pathologists. In this paper, we proposed two deep learning methods to address  three main tasks emerging in the area of skin lesion image processing, i.e.,  lesion segmentation (task 1), lesion dermoscopic feature extraction (task 2) and",29439500,"in August of 2018 a study was published where a Convolutional Neural Network's (CNN) diagnostic performance was compared with a large international group of 58 dermatologists, including 30 experts. Most dermatologists were outperformed by the CNN, the CNN had both higher sensitivity and specificity.","28026754, 29266819, 29428356, 29846502, 28969863, 29439500, 29047032"
Which drugs are included in the VAC regiment for Ewing's sarcoma?,"Vincristine, dactinomycin, and cyclophosphamide.","Context: A randomized study of 264 children and adults with previously untreated  localized Ewing's sarcoma of bone was undertaken between 1973 and 1978 by 83  institutions of three national study groups: Children's Cancer Study Group,  Southwest Oncology Group, and Cancer and Leukemia Group B. The Intergroup Study  was designed to determine if the addition of adriamycin (ADR) or bilateral  pulmonary radiotherapy (RT) to vincristine, dactinomycin, and cyclophosphamide (VAC therapy) would improve survival and reduce local recurrences and  metastases. All patients received RT to the primary lesion, and the survival  rate after 3 years was 65%. The most effective treatment regimen was VAC plus ADR; 74% of the patients were free of disease at 2 years. The lengths of  disease-free status and survival of patients treated with VAC plus ADR or VAC  plus RT did not differ. However, both regimens were significantly superior to",7029293,"VAC regiment for Ewing's sarcoma includes vincristine, actinomycin, cyclophosphamide.","15626016, 20110048, 991106, 26271204, 9053479, 31197128, 10742059, 12441260, 7029293, 2667789, 2016622, 14521810, 15613556, 11531770, 7583389, 29541566"
What is the most prominent sequence consensus for the polyadenylation site?,"AATAAA.   This is mentioned in the context as the ""canonical AATAAA motif"", which is stated to be the ""most frequent"" polyadenylation signal in Schizosaccharomyces pombe.","Context: Polyadenylation of pre-mRNAs, a critical step in eukaryotic gene expression, is  mediated by cis elements collectively called the polyadenylation signal.  Genome-wide analysis of such polyadenylation signals was missing in fission  yeast, even though it is an important model organism. We demonstrate that the  canonical AATAAA motif is the most frequent and functional polyadenylation  signal in Schizosaccharomyces pombe. Using analysis of RNA-Seq data sets from cells grown under various physiological conditions, we identify 3' UTRs for  nearly 90% of the yeast genes. Heterogeneity of cleavage sites is common, as is  alternative polyadenylation within and between conditions. We validated the computationally identified sequence elements likely to promote polyadenylation  by functional assays, including qRT-PCR and 3'RACE analysis. The biological  importance of the AATAAA motif is underlined by functional analysis of the genes",24152550,"Functional polyadenylation [poly(A)] sites consist of two sequence elements, the AAUAAA and G/U box signals, that closely flank the site of mRNA 3'-end formation. The canonical polyadenylation signal sequence AATAAA","1993703, 6194440, 1712333, 2513486, 1915889, 7901430"
Is Annexin V an apoptotic marker?,"Yes. The context mentions various methods for detecting apoptosis, but it does not specifically mention Annexin V as a method. However, in general, Annexin V is known to bind to phosphatidylserine on the surface of apoptotic cells","Context: Apoptotic cells possess specific morphological and biochemical markers. Various  methods have been developed to detect apoptosis based on these markers. One of  the most common is the fragmentation of genomic DNA. In addition to  electrophoresis for the identification of the characteristic 200 base pair  ladders and terminal deoxyribonucleotidyltransferase-mediated dUTP-biotin nick  end-labeling, DNA content analysis is often employed. This technique is based on the fact that permeablized apoptotic cells release fragmented DNA, resulting in  DNA content that is less than that in live diploid cells. Although widely used,  we have found that the number of apoptotic cells detected by DNA content analysis is often lower than that detected by other methods. We have developed a  simplified version of the flow cytometry-based protocol that detects a number of  apoptotic cells closer to that detected by other methods, and which requires a",12395931,"Yes, annexin V is an early apoptotic marker.","20520578, 16813956, 12573319, 16253964, 20430734, 14666384, 11585299, 21203987, 12552341, 24021657, 21340828, 25116573, 18441250, 16331047, 7812008, 27619241, 20122665, 26734508, 14676140, 11708469, 9359032, 16046522, 9462458, 26935620, 9776585, 26582221, 16737615, 9461328, 25591763, 7622868, 24412631, 22960471, 14734682, 23000925, 26112094, 16740972, 16239600, 16306419, 18554742, 20444920, 22913657, 25339644, 10541822"
Which key gene is involved in syndromic obesity phenotype of patients with 1p21.3 microdeletions?,MIR137. This study suggests that MIR137 is the mediator of the obesity phenotype of patients carrying 1p21.3 microdeletions.,"Context:  BACKGROUND: Deletions in the long arm of chromosome 1 have been described in  patients with a phenotype consisting primarily of obesity, intellectual  disability and autism-spectrum disorder. The minimal region of overlap comprises two genes: DPYD and MIR137. CASE PRESENTATION: We describe a 10-year-old boy with syndromic obesity who  carries a novel 1p21.3 deletion overlapping the critical region with the MIR137  gene only. CONCLUSIONS: This study suggests that MIR137 is the mediator of the obesity  phenotype of patients carrying 1p21.3 microdeletions",27822311,MIR137 is the key gene mediator of the syndromic obesity phenotype of patients with 1p21. 3 microdeletions.,"22003227, 27822311"
What is included in the LACE Index?,"The LACE+ index includes Length of stay (L), Acuity of illness (A), Comorbidity (C), and Emergency department visits in the past 30 days (E).","Context: RESULTS: The sample included admissions for craniotomy for supratentorial  neoplasm (n = 352). Assessment of the LACE+ index demonstrates a 1.02× increased  odds of 30-day readmission for every 1-unit increase in LACE+ score (P = 0.031,  CI = 1.00-1.03). Despite this, analysis of the receiver operating characteristic  curve indicates that LACE+ index has poor specificity in predicting 30-day  readmission (C-statistic = 0.58). A 1-unit increase in LACE+ score also predicts  a 0.98× reduction in odds of home discharge (P < 0.001, CI = 0.97-0.99,  C-statistic = 0.70). But LACE+ index does not predict 30-day reoperation (P =  0.945) or 30-day ED visits (P = 0.218). CONCLUSIONS: The results of this study demonstrate that the LACE+ index is not  yet suitable as a prediction model for 30-day readmission in a brain tumor  population",30926557,"The LACE index is a simple tool that includes 4 parameters: Length of stay, Acuity of admission, Comorbidity, and Emergency visits in the previous 6 months. It is used to predict early re-admission after hospital discharge.","29634597, 30040677, 23696773, 29343987, 30279159, 29148921, 30926557"
Are defects in recombination repair involved in carcinogenesis?,"Yes. DNA replication cooperating with other proteins involved in DNA repair and recombination is crucial for maintaining genome integrity, and defects in these processes can lead to carcinogenesis.","Context: DNA replication is a primary mechanism for maintaining genome integrity, but it  serves this purpose best by cooperating with other proteins involved in DNA  repair and recombination. Unlike leading strand synthesis, lagging strand  synthesis has a greater risk of faulty replication for several reasons: First, a  significant part of DNA is synthesized by polymerase alpha, which lacks a  proofreading function. Second, a great number of Okazaki fragments are synthesized, processed and ligated per cell division. Third, the principal  mechanism of Okazaki fragment processing is via generation of flaps, which have  the potential to form a variety of structures in their sequence context. Finally, many proteins for the lagging strand interact with factors involved in  repair and recombination. Thus, lagging strand DNA synthesis could be the best  example of a converging place of both replication and repair proteins. To",20131965,Yes. The breast cancer-associated BRCA1 and BRCA2 proteins are strongly implicated in recombination repair.,"16258176, 12592385, 12865926, 12016139, 12427531, 12488587, 20298636, 17363343, 12191483, 23628323, 22798379, 23675572, 24104500, 17397816, 23541693, 11395777, 17636314, 21427292, 16555998, 23125219, 11178982, 24051048, 22665067, 15660524, 23620081, 21267443, 21404276, 22276468, 23721719, 10753787, 19083132"
What is the function of Taraxasterol  in rheumatoid arthritis?,"Taraxasterol modulates inflammatory responses. It suppresses tumor necrosis factor-α, interleukin (IL)-1β, IL-6 and nuclear factor-κB protein expression levels, reduces nitric oxide, prostaglandin","Context: treated with 10 mg/kg taraxasterol once per day for 5 days. Treatment with  taraxasterol significantly increased the pain thresholds and reduced the  clinical arthritic scores of the mice in the experimental group compared with  those of the model group. Furthermore, treatment with taraxasterol significantly  suppressed tumor necrosis factor-α, interleukin (IL)-1β, IL-6 and nuclear  factor-κB protein expression levels compared with those in the rheumatoid  arthritis model mice. Taraxasterol treatment also significantly reduced nitric  oxide, prostaglandin E2 and cyclooxygenase-2 levels compared with those in the  rheumatoid arthritis model group. These observations indicate that the protective effect of taraxasterol against rheumatoid arthritis is mediated via  the modulation of inflammatory responses in mice",28101182,Taraxasterol suppresses inflammation in rheumatoid arthritis.,"28101182, 27109342"
List proteins with HEAT repeats,I don't know the answer.,"Context: to characterize the length, structural type and biochemical features of indels  in related protein domains. RESULTS: CUSP, examines protein domain structural alignments to distinguish  regions of conserved structure common to related proteins from structurally  unconserved regions that vary in length and type of structure. On a  non-redundant dataset of 353 domain superfamily alignments from PASS2, we find  that 'length- deviant' protein superfamilies show > 30% length variation from  their average domain length. 60% of additional lengths that occur in indels are  short-length structures (< 5 residues) while 6% of indels are > 15 residues in length. Structural types in indels also show class-specific trends. CONCLUSION: The extent of length variation varies across different superfamilies  and indels show class-specific trends for preferred lengths and structural types. Such indels of different lengths even within a single protein domain  superfamily could have structural and functional consequences that drive their  selection, underlying their importance in similarity detection and computational",18513436,"mTOR, TOG5,  DNA-PKcs, HEATR1, Rif1, B56γ, PR65/A, SF3b155, Pds5B","27072897, 26676747, 27549742, 28512144, 27066066, 20007090, 28415797, 28668119, 24120762, 22315229"
