question,answer,contexts,contexts_ids,ground_truth,goldPassages
What are the targets of pemigatinib?,"No, the context does not provide information about the targets of pemigatinib. The text discusses strategies for constructing a target database and predicting molecular targets, but it does not mention pemigatinib or its targets specifically.","Context: molecular target for cancer chemotherapy, Context: PURPOSE OF REVIEW: The molecular target of rapamycin, which is a member of the  phosphoinositide 3-kinase related kinase family and a central modulator of cell  growth, is a unique and prime strategic target for anticancer therapeutic  development, Context: melanoma. However, growing concerns over drug resistance to molecular targeted  therapies including BRAF inhibitors, have spurred efforts to elucidate  additional molecular targets for the treatment of advanced melanoma. In this, Context: strategy are described. A target database, termed TargetDB, was firstly  constructed, which contains 1105 drug targets. Based on TargetDB, the molecular  docking-based target prediction and pharmacophore-based target prediction, Context: strategy are described. A target database, termed TargetDB, was firstly  constructed, which contains 1105 drug targets. Based on TargetDB, the molecular  docking-based target prediction and pharmacophore-based target prediction","15283144, 15627018, 23843700, 23933279, 23933279","Pemigatinib is a small molecule inhibitor of fibroblast growth factor receptor (FGFR) 1, FGFR2 and FGFR3, received accelerated approval  for the treatment of adults with previously treated, unresectable, locally advanced or metastatic cholangiocarcinoma and a FGFR2 fusion or other rearrangement, as detected by a US FDA-approved test.","32677452, 32472305, 32203698, 32315352, 32684989"
Which de novo mutation in FGFR cause achondroplasia?,"Yes, a G380R mutation in fibroblast growth factor receptor (FGFR) 3 gene is the de novo mutation that causes achondroplasia. This specific mutation is responsible for","Context: individuals result from sporadic mutations without positive family histories.  Achondroplasia comes from the genetic point mutations in the fibroblastic growth  factor receptor 3 gene (FGFR3), which enables abnormal cartilage growth-plate, Context: frequent mutation causing achondroplasia in Chinese. Detecting FGFR 3 gene  mutation with PCR-SSCP and restriction enzymes analysis is a convenient, rapid  and reliable molecular diagnostic assay for prenatal and early diagnosis of  achondroplasia, Context: affected individuals. More then 97% of persons with achondroplasia have a  Gly380Arg mutation in the transmembrane domain of the fibroblast growth factor  receptor (FGFR) 3 gene. Mutations in the FGFR3 gene also result in, Context: inherited as an autosomal dominant condition, although 80% of cases occur  sporadically as new events in their families. Achondroplasia is caused, in  virtually all of the cases, by a G380R mutation in fibroblast growth factor, Context: increased paternal age at the time of conception of affected individuals,  suggesting that de novo mutations are of paternal origin. Affected individuals  are fertile and achondroplasia is transmitted as a fully penetrant autosomal","15221641, 9949234, 10696568, 24365319, 8078586","Recurrent missense mutations in a CpG doublet of the transmembrane domain of the FGFR3 protein (glycine substituted with arginine at residue 380, G380R).",8078586
How do HBS1L-MYB intergenic variants regulate fetal hemoglobin?,"Yes, HBS1L-MYB intergenic variants are associated with elevated fetal hemoglobin. These variants are located in a region between the HBS1L and MYB genes on chromosome","Context: Genetic studies have identified common variants within the intergenic region  (HBS1L-MYB) between GTP-binding elongation factor HBS1L and myeloblastosis  oncogene MYB on chromosome 6q that are associated with elevated fetal hemoglobin, Context: Genetic studies have identified common variants within the intergenic region  (HBS1L-MYB) between GTP-binding elongation factor HBS1L and myeloblastosis  oncogene MYB on chromosome 6q that are associated with elevated fetal hemoglobin, Context: Genetic studies have identified common variants within the intergenic region  (HBS1L-MYB) between GTP-binding elongation factor HBS1L and myeloblastosis  oncogene MYB on chromosome 6q that are associated with elevated fetal hemoglobin, Context: Genetic studies have identified common variants within the intergenic region  (HBS1L-MYB) between GTP-binding elongation factor HBS1L and myeloblastosis  oncogene MYB on chromosome 6q that are associated with elevated fetal hemoglobin, Context: Genetic studies have identified common variants within the intergenic region  (HBS1L-MYB) between GTP-binding elongation factor HBS1L and myeloblastosis  oncogene MYB on chromosome 6q that are associated with elevated fetal hemoglobin","24614105, 24614105, 24614105, 24614105, 24614105","HBS1L-MYB intergenic variants modulate fetal hemoglobin via long-range MYB enhancers. Several HBS1L-MYB intergenic variants affect regulatory elements that are occupied by key erythroid transcription factors within this region. These elements interact with MYB, a critical regulator of erythroid development and HbF levels. Several HBS1L-MYB intergenic variants reduce transcription factor binding, affecting long-range interactions with MYB and MYB expression levels.",24614105
Does TIMELESS-TIPIN participate in replisome disassembly?,"Yes, based on the context provided, TIMELESS-TIPIN does participate in replisome disassembly. In the absence of TIMELESS-TIPIN, UBXN-3 is important for this process. Moreover,","Context: CMG by CDC-48_UFD-1_NPL-4. We show that UBXN-3 is important in vivo for  replisome disassembly in the absence of TIMELESS-TIPIN. Correspondingly,  co-depletion of UBXN-3 and TIMELESS causes profound synthetic lethality. Since, Context: CMG by CDC-48_UFD-1_NPL-4. We show that UBXN-3 is important in vivo for  replisome disassembly in the absence of TIMELESS-TIPIN. Correspondingly,  co-depletion of UBXN-3 and TIMELESS causes profound synthetic lethality. Since, Context: helicase ubiquitylation. Aided by TIMELESS-TIPIN, CUL-2LRR-1 directs a suite of  ubiquitylation enzymes to ubiquitylate the MCM-7 subunit of CMG. Subsequently,  the UBXN-3 adaptor protein directly stimulates the disassembly of ubiquitylated, Context: p97/CDC-48 ""unfoldase"". Here, we combine in vitro reconstitution with in vivo  studies in Caenorhabditis elegans embryos, to show that the replisome-associated  TIMELESS-TIPIN complex is required for CUL-2LRR-1 recruitment and efficient CMG, Context: The eukaryotic replisome is rapidly disassembled during DNA replication  termination. In metazoa, the cullin-RING ubiquitin ligase CUL-2LRR-1 drives  ubiquitylation of the CMG helicase, leading to replisome disassembly by the","34269473, 34269473, 34269473, 34269473, 34269473",Yes. TIMELESS-TIPIN and UBXN-3 promote replisome disassembly during DNA replication termination in Caenorhabditis elegans.,34269473
Is avelumab effective for bladder cancer?,"Yes, according to the context, avelumab has been shown to have significant antitumor effects in MB49(luc) bladder tumors, which are highly positive for PD-L1 expression. The study found","Context: MB49(luc) bladder tumors are highly positive for the expression of PD-L1, and  avelumab administration induced significant (P < 0.05) antitumor effects. These  antitumor effects were more dependent on the presence of CD4 than CD8 T cells,, Context: MB49(luc) bladder tumors are highly positive for the expression of PD-L1, and  avelumab administration induced significant (P < 0.05) antitumor effects. These  antitumor effects were more dependent on the presence of CD4 than CD8 T cells,, Context: in bladder cancer therapeutics have rejuvenated the field. Nivolumab,  pembrolizumab, atezolizumab, durvalumab, and avelumab are among the exciting  recent novel therapeutic advances gaining approvals by the FDA for treatment of, Context: in bladder cancer therapeutics have rejuvenated the field. Nivolumab,  pembrolizumab, atezolizumab, durvalumab, and avelumab are among the exciting  recent novel therapeutic advances gaining approvals by the FDA for treatment of, Context: in bladder cancer therapeutics have rejuvenated the field. Nivolumab,  pembrolizumab, atezolizumab, durvalumab, and avelumab are among the exciting  recent novel therapeutic advances gaining approvals by the FDA for treatment of","26921031, 26921031, 29784744, 29784744, 29784744","Yes, avelumab is effective treatment of bladder cancer.","29103968, 29606979, 29784744, 29644490, 28864844, 28493171, 29540084, 29069302, 28214651, 29416316, 28982750"
What is the purpose of the Tokuhashi scoring system?,"Yes, the purpose of the Tokuhashi scoring system is to predict the survival of patients with metastatic spine tumors. It does so by evaluating various factors such as performance status, number of extraspinal bone metastases,","Context: predicting the survival of patients with metastatic spine tumors were used. The  significance and limits of these scoring systems, and the future perspectives  were described. Tokuhashi score, Tomita score, Baur score, Linden score, Rades, Context: predicting the survival of patients with metastatic spine tumors were used. The  significance and limits of these scoring systems, and the future perspectives  were described. Tokuhashi score, Tomita score, Baur score, Linden score, Rades, Context: predicting the survival of patients with metastatic spine tumors were used. The  significance and limits of these scoring systems, and the future perspectives  were described. Tokuhashi score, Tomita score, Baur score, Linden score, Rades, Context: predicting the survival of patients with metastatic spine tumors were used. The  significance and limits of these scoring systems, and the future perspectives  were described. Tokuhashi score, Tomita score, Baur score, Linden score, Rades, Context: predicting the survival of patients with metastatic spine tumors were used. The  significance and limits of these scoring systems, and the future perspectives  were described. Tokuhashi score, Tomita score, Baur score, Linden score, Rades","25035829, 25035829, 25035829, 25035829, 25035829",Tokuhashi scoring system was developed to predict life expectancy of patients with spinal metastases. The revised Tokuhashi score has been widely used to evaluate indications for surgery and predict survival in patients with metastatic spinal disease.,"25085251, 24212518, 22973387, 23328875, 21772622, 17593839, 21223698, 25035829, 21796024, 17094910"
HER-2 belongs to what family of proteins?,"Yes, HER-2/neu belongs to the EGFR (Epidermal Growth Factor Receptor) family. The context states that HER-2/neu is a transmembrane protein belonging to the","Context: HER-2/neu, also known as c-erbB-2/neu, is an oncogene located in chromosome 17  which encodes HER-2/neu, a transmembrane protein belonging to the EGFR family.  The external domain of this protein is released by the cell and can be studied, Context: HER-2/neu, also known as c-erbB-2/neu, is an oncogene located in chromosome 17  which encodes HER-2/neu, a transmembrane protein belonging to the EGFR family.  The external domain of this protein is released by the cell and can be studied, Context: HER-2/neu, also known as c-erbB-2/neu, is an oncogene located in chromosome 17  which encodes HER-2/neu, a transmembrane protein belonging to the EGFR family.  The external domain of this protein is released by the cell and can be studied, Context: HER-2/neu, also known as c-erbB-2/neu, is an oncogene located in chromosome 17  which encodes HER-2/neu, a transmembrane protein belonging to the EGFR family.  The external domain of this protein is released by the cell and can be studied, Context: HER-2/neu, also known as c-erbB-2/neu, is an oncogene located in chromosome 17  which encodes HER-2/neu, a transmembrane protein belonging to the EGFR family.  The external domain of this protein is released by the cell and can be studied","22505536, 22505536, 22505536, 22505536, 22505536",Her-2 belongs to the family of the human epidermal growth factor receptors (EGFRs).,"16707458, 26545934, 15173008, 27993109, 30312728, 15920544, 21896992, 33202212, 11785652, 17536308, 15782071, 11694782, 22505536, 17867585, 12767812, 25620423, 27426127, 30384340, 10480346, 11180765, 19048033, 7612897, 21805036, 19279475, 29389942, 16800251, 18505086"
Which is the protein encoded by the human gene GRIK?,"No, the context does not provide information about the protein encoded by the human gene GRIK.","Context: gene encodes two proteins, a long form and a short form. wapl(AG) introduces a  stop codon at amino acid 271 of the long form and produces a truncated protein.  The expression of a transgene encoding the truncated Wapl-AG protein causes an, Context: GC-biased gene conversion (gBGC) is a recombination-associated evolutionary  process that accelerates the fixation of guanine or cytosine alleles, regardless  of their effects on fitness. gBGC can increase the overall rate of, Context: beginning to revolutionize medical and surgical possibilities. It is already  providing medicine with powerful tools that facilitate education, surgical  planning, and organ transplantation research. A good understanding of this, Context: added to the human gene catalog only if there is clear evidence of an encoded  protein. It also provides a principled methodology for evaluating future  proposed additions to the human gene catalog. Finally, the results indicate that, Context: cofactors select and target substrate RNAs to the exosome and modulate its  function for correct processing or degradation? How can the exosome discriminate  between processing or degradation of a specific substrate RNA? What is the","23034634, 22075116, 25159591, 18040051, 16939780",Glutamate Receptor Ionotropic Kainate,"24449200, 22291662"
Which company developed eptinezumab?,"Yes, Lundbeck Seattle BioPharmaceuticals developed eptinezumab. The company is mentioned in the context as the developer of this drug for migraine prevention.","Context: pathophysiology of migraine. Eptinezumab, delivered by intravenous (IV)  administration, is being developed by Lundbeck Seattle BioPharmaceuticals for  the prevention of migraine. In February 2020, eptinezumab was approved in the, Context: USA for the preventive treatment of migraine in adults. This article summarizes  the milestones in the development of eptinezumab leading to this first approval, Context: Eptinezumab-jjmr (referred to as eptinezumab hereafter; Vyepti™) is a humanised  monoclonal antibody that binds to calcitonin gene-related peptide (CGRP) and  blocks its binding to the receptor. CGRP is believed to play a major role in the, Context: eptinezumab, erenumab, fremanezumab, galcanezumab, rimegepant and ubrogepant  have been approved for clinical use, while atogepant is in the last stage before  approval. Although all of these drugs seem highly promising for migraine, Context: Patient Global Impression of Change, increased following the second dose  administration at week 12, and were greater with eptinezumab than with placebo  at all time points. No new safety concerns were identified with the second dose","32266704, 32266704, 32266704, 32173558, 33023473",Eptinezumab was developed by Lundbeck Seattle BioPharmaceuticals.,32266704
What is the route of administration of eptinezumab?,"Yes, the route of administration of eptinezumab is intravenous (IV). This information is provided in the context as eptinezumab is being developed for prevention of migraine through intravenous administration.","Context: pathophysiology of migraine. Eptinezumab, delivered by intravenous (IV)  administration, is being developed by Lundbeck Seattle BioPharmaceuticals for  the prevention of migraine. In February 2020, eptinezumab was approved in the, Context: pathophysiology of migraine. Eptinezumab, delivered by intravenous (IV)  administration, is being developed by Lundbeck Seattle BioPharmaceuticals for  the prevention of migraine. In February 2020, eptinezumab was approved in the, Context: pathophysiology of migraine. Eptinezumab, delivered by intravenous (IV)  administration, is being developed by Lundbeck Seattle BioPharmaceuticals for  the prevention of migraine. In February 2020, eptinezumab was approved in the, Context: pathophysiology of migraine. Eptinezumab, delivered by intravenous (IV)  administration, is being developed by Lundbeck Seattle BioPharmaceuticals for  the prevention of migraine. In February 2020, eptinezumab was approved in the, Context: pathophysiology of migraine. Eptinezumab, delivered by intravenous (IV)  administration, is being developed by Lundbeck Seattle BioPharmaceuticals for  the prevention of migraine. In February 2020, eptinezumab was approved in the","32266704, 32266704, 32266704, 32266704, 32266704",Eptinezumab is administered intravenously.,32266704
