question,answer,contexts,contexts_ids,ground_truth,goldPassages
When did Coolidge meet and marry Grace Anna Goodhue?,Coolidge met and married Grace Anna Goodhue in 1905.,"Context: In 1905 Coolidge met and married Grace Anna Goodhue, a local schoolteacher and fellow Vermonter. They were opposites in personality: she was talkative and fun-loving, while Coolidge was quiet and serious, Context: . Greenberg, 58â59  Not long after their marriage, Coolidge handed her a bag with fifty-two pairs of socks in it, all of them full of holes, Context: .   Coolidge Family Papers, 1802â1932, Vermont Historical Society Library. Retrieved on May 18, 2007  Coolidge received an honorary Doctor of Laws from Bates College in Lewiston, Maine, Context: Coolidge as an Amherst undergraduate, Context: Calvin and Grace Coolidge, about 1918","407, 407, 456, 403, 409",1905,
Where did Coolidge's grandfather had government offices?,"Coolidge's grandfather, Calvin Coolidge, held some local government offices in Plymouth.","Context: Coolidge's grandfather, Calvin Coolidge, held some local government offices in Plymouth and was best remembered as a man with ""a fondness for practical jokes"". Fuess, 14  His grandmother, Sarah Brewer, was also of New England, Context: Coolidge's father, John Calvin Coolidge, Sr, Context: . Fuess, 12  Coolidge's great-great-grandfather, also named John Coolidge, was an American army officer in the American Revolution, and was one of the first selectmen of the town of Plymouth Notch. Fuess, 7  Most of Coolidge's ancestors were farmers, Context: . Did he support these measures while president? No, because in the 1920s, such matters were considered the responsibilities of state and local governments."" Sobel, Robert.  Coolidge and American Business. John F. Kennedy Library and Museum, Context: Calvin Coolidge as a young legislator","404, 432, 402, 442, 412",Plymouth,
What fraternity was Coolidge a member of?,"Coolidge was a member of the Fraternity of Phi Gamma Delta. This information is provided in the fourth context when Coolidge is described as an Amherst undergraduate. The text mentions that ""At Amherst, Cool","Context: . At Amherst, Coolidge became a member of the Fraternity of Phi Gamma Delta and joined the College Republicans in 1892. White, 35  While there, Coolidge met Dwight Morrow, who would become a life-long friend, Context: Coolidge as an Amherst undergraduate, Context: Calvin Coolidge as a young legislator, Context: After the presidency, Coolidge served as chairman of the non-partisan Railroad Commission, as honorary president of the Foundation of the Blind, as a director of New York Life Insurance Company, as president of the American Antiquarian Society, and as a trustee of Amherst College, Context: .   Coolidge Family Papers, 1802â1932, Vermont Historical Society Library. Retrieved on May 18, 2007  Coolidge received an honorary Doctor of Laws from Bates College in Lewiston, Maine","405, 403, 412, 456, 456",Phi Gamma Delta,
"In addition to Port Royal, where else did Samuel de Champlain establish a S08_settlement?","Samuel de Champlain established the first permanent European settlement at Quebec City, in 1608. This was in addition to his earlier settlement at Port Royal.","Context: French explorer Samuel de Champlain arrived in 1603 and established the first permanent European settlements at Port Royal in 1605 and Quebec City in 1608. These would become respectively the capitals of Acadia and Canada, Context: . Lawrence River valley, Acadians settled the present-day Maritimes, while French fur traders and Catholic missionaries explored the Great Lakes, Hudson Bay and the Mississippi watershed to Louisiana, Context: . Among French colonists of New France, Canadiens extensively settled the St, Context: The French colony of Canada referred to the part of New France along the Saint Lawrence River and the northern shores of the Great Lakes, Context: At his exit from the school in 1761, he initially took part in the survey for the British coastal charts, then was sent on mission to Martinique in 1764  to take part in the construction of the Fort Bourbon under the orders of the lieutenant-colonel of Rochemore, as the French colony was insulated in the middle of the English and Spanish possessions following the Seven Years' War","2280, 2280, 2280, 2277, 2664",Quebec City,
What is Canada's national unemployment rate?,"Based on the context provided, as of October 2007, Canada's national unemployment rate was at 5.9%.","Context: . Provincial unemployment rates vary from a low of 3.6% in Alberta to a high of 14.6% in Newfoundland and Labrador, Context: . Today Canada closely resembles the US in its market-oriented economic system, pattern of production, and high living standards.  While as of October 2007, Canada's national unemployment rate of 5.9% is its lowest in 33 years, Context: . Since the early 1990's, the Canadian economy has been growing rapidly with low unemployment and large government surpluses on the federal level, Context: The per capita GDP in 2006 was US$29,474.    As of September 2007, the unemployment rate is 1.7 percent, which is the lowest in a decade, having improved to around pre-Asian crisis level, Context: . As with other first world nations, the Canadian economy is dominated by the service industry, which employs about three quarters of Canadians","2336, 2336, 2336, 2740, 2337","While as of October 2007, Canada's national unemployment rate of 5.9% is its lowest in 33 years. Provincial unemployment rates vary from a low of 3.6% in Alberta to a high of 14.6% in Newfoundland and Labrador. ",
How do cuba and declining participation relate?,I don't know the answer because the context does not provide information on how Cuba and declining participation relate.,"Context: . Canada has nevertheless maintained an independent foreign policy, most notably maintaining full relations with Cuba and declining participation in the Iraq War, Context: . ownership of the island would urge nearby Cuba to abandon slavery. The Senate refused to ratify it because of (Foreign Relations Committee Chairman) Senator Charles Sumner's strong opposition, Context: . After the Communist regime was overthrown in late 1989, the country experienced a decade of economic instability and decline, led in part by an obsolete industrial base and a lack of structural reform, Context: Between 1914 and 1918, the United States intervened in Latin America, particularly in Mexico, Haiti, Cuba, and Panama. The U.S, Context: ;Foreign relations and military","2310, 1828, 3116, 2193, 2366",Canada maintains full relations with both.,
Did continental European immigrants not S08_settle the prairies ?,"Yes, according to the context information provided, continental European immigrants did settle the prairies. This occurred during the time of Liberal Prime Minister Wilfrid Laurier.","Context: . Under Liberal Prime Minister Wilfrid Laurier, continental European immigrants settled the prairies, and Alberta and Saskatchewan became provinces in 1905, Context: A satellite composite image of Canada. Boreal forests prevail on the rocky Canadian Shield. Ice and tundra are prominent in the Arctic. Glaciers are visible in the Canadian Rockies and Coast Mountains. Flat and fertile Prairies facilitate agriculture, Context: Traditionally humans held a distasteful view of wolves, a creature they feared. It was also often accentuated in European folklore beginning in the Christian era. Settlers brought this view with them as they settled North America, Context: . Lawrence River valley, Acadians settled the present-day Maritimes, while French fur traders and Catholic missionaries explored the Great Lakes, Hudson Bay and the Mississippi watershed to Louisiana, Context: . Among French colonists of New France, Canadiens extensively settled the St","2290, 2325, 1108, 2280, 2280",no,
Who is Daffy Duck?,Daffy Duck is a silly cartoon character duck who features in many works of fiction. He is most famous for his appearances in Looney Tunes and Merrie Melodies cartoons produced by Warner Bros. Daffy is,"Context: . Of the many ducks in fiction, many are silly cartoon characters like Daffy Duck (see the New Scientist article  mentioning humor in the word ""duck""), Context: in some silent cartoons. a picture of a duck is used to say ""heads up"", Context: The expression ""quacks like a duck"" is sometimes a short form for ""It looks like a duck, it quacks like a duck, it swims like a duck, so it's a duck."", used as proverbial to counter abstruse arguments that something is not what it appears to be, Context: In 2002, psychologist Richard Wiseman and colleagues at the University of Hertfordshire (UK) finished a year-long LaughLab experiment, concluding that, of the animals in the world, the duck is the type that attracts most humor and silliness; he said ""If you're going to tell a joke involving an animal, make it a duck, Context: *The French children's storybook character Babar the Elephant (an elephant king) created by Jean de Brunhoff and also an animated TV series","3189, 3191, 3192, 3189, 1291",A silly cartoon character,
What are some common predators of ducks?,"Some common predators of ducks include humans (who hunt them), peregrine falcons (which catch them in flight), large aquatic predators such as muskies or pikes (which can catch and eat adult ducks when","Context: . Ducklings are particularly vulnerable, since their inability to fly makes them easy prey not only for avian hunters but also large fish like pike, crocodilians,  and other aquatic hunters, including fish-eating birds such as herons, Context: Adult ducks are fast fliers, but may be caught on the water by large aquatic predators. This can occasionally include fish such as the muskie in North America or the pike in Europe, Context: . In flight, ducks are safe from all but a few predators such as humans and the Peregrine Falcon, which regularly uses its speed and strength to catch ducks, Context: In many areas, wild ducks of various species (including ducks farmed and released into the wild) are hunted for food or sport, by shooting, or formerly by decoys. From this came the expression ""a sitting duck"", which means ""an easy target"", Context: Ducks have many economic uses, being farmed for their meat, eggs, feathers, (particularly their down). They are also kept and bred by aviculturists and often displayed in zoos","3175, 3176, 3176, 3180, 3181","Pike, crocodilians, herons, hawks and eagles.",
What expression is part of a conceptual framework for testing computer systems?,"The expression ""does it walk like a duck, swim like a duck, quack like a duck?"" also known as the ""duck test"" is part of a conceptual framework for testing computer systems. This expression highlights that if something behaves","Context: The expression is part of a conceptual framework for testing (see Duck test) of some computer systems, Context: . In a sense, this usage results from a need for 'behavioral' analysis of an entity (virtual or otherwise) in an attempt to know what it is or whether it is what is 'claimed' of it (by itself or another), Context: . One can even argue several philosophical points (see Operational definition), Context: .  From this discussion, the notion of expected value was introduced. Pascal later (in the PensÃ©es) used a probabilistic argument, Pascal's Wager, to justify belief in God and a virtuous life, Context: Java","3193, 3193, 3193, 224, 789",Quacks like a duck,
Are there a large number of Jews living in Egypt today?,"Based on the context provided, there are not a large number of Jews living in Egypt today. The Jewish community in Egypt has significantly decreased, with less than 500 Jews currently residing in the country.","Context: . A steady stream of migration of Egyptian Jews followed, reaching a peak after the Six-Day War with Israel in 1967. Today, Jews in Egypt number less than 500. Jewish Community Council (JCC) of Cairo.  Bassatine News. 2006, Context: .  The once-vibrant Jewish community in Egypt has virtually disappeared, with only a small number remaining in the country, but many Egyptian Jews visit on religious occasions and for tourism, Context: Egypt was once home to one of the oldest Jewish communities in the world, Context: . For a while, Jews from across the Ottoman Empire and Europe were attracted to Egypt due to the relative harmony that characterized the local religious landscape in the 19th and early 20th centuries, Context: . Several important Jewish archaeological and historical sites are found in Cairo, Alexandria and other cities","918, 909, 918, 918, 909",no,
Does snow fall in Egypt?,"Yes, snow does fall in some parts of Egypt, but this is not a common occurrence. Snow falls mainly on Sinai's mountains and occasionally in some northern coastal cities such as Damietta, Baltim, and Sidi Barr","Context: . On a very thin strip of the northern coast the rainfall can be as high as  , all between November and March. Snow falls on Sinai's mountains and some of the north coastal cities such as Damietta, Baltim, Sidi Barrany, etc, Context: Egypt receives the least rainfall in the world. South of Cairo, rainfall averages only around 2 to 5 mm (0.1 to 0.2 in) per year and at intervals of many years, Context: . Although snow is not very common, it snowed in 1913, 1918, 1963, 1989, 1992, and 2007, Context: . and rarely in Alexandria, frost is also known in mid-Sinai and mid-Egypt, Context: .    In non-coastal regions, snow can cover the ground almost six months of the year, (more in the north).  Coastal British Columbia is an exception and enjoys a temperate climate with a mild and rainy winter","944, 944, 33, 944, 2333",Yes.,
How much do elephants weight at birth?,An elephant calf typically weighs around 120 kilograms (265 lb) at birth.,"Context: Elephants are mammals, and the largest land animals alive today.    The elephant's gestation period is 22 months, the longest of any land animal. At birth it is common for an elephant calf to weigh 120 kilograms (265 lb), Context: . The Forest Elephant can weigh up to 4,500 kg (10,000 lb) and stand about 3 m (10 ft) tall. Much less is known about these animals than their savanna cousins because environmental and political obstacles make them difficult to study, Context: After a twenty-two-month pregnancy, the mother will give birth to a calf that will weigh about 113 kg (250 lb) and stand over 76 cm (2.5 ft) tall. Elephants have a very long childhood. They are born with fewer survival instincts than many other animals, Context: . Both male and female African elephants have large tusks that can reach over 3 m (10 ft) in length and weigh over 90 kg (200 lb). In the Asian species, only the males have large tusks. Female Asians have tusks which are very small or absent altogether, Context: . Because elephants only digest 40% of what they eat, they have to make up for their digestive system's lack of efficiency in volume. An adult elephant can consume 140â270 kg (300â600 lb) of food a day","1177, 1193, 1257, 1213, 1239",120 kilograms,
What are the elephant's ears important for?,"The elephant's ears are important for temperature regulation, hearing, and in certain displays of aggression or mating rituals. When an elephant wants to intimidate a predator or rival, it will spread its ears out wide to make","Context: . The hot blood entering the ears can be cooled as much as ten degrees Fahrenheit before returning to the body. Differences in the ear sizes of African and Asian elephants can be explained, in part, by their geographical distribution, Context: The large flapping ears of an elephant are also very important for temperature regulation. Elephant ears are made of a very thin layer of skin stretched over cartilage and a rich network of blood vessels, Context: The ears are also used in certain displays of aggression and during the males' mating period. If an elephant wants to intimidate a predator or rival, it will spread its ears out wide to make itself look more massive and imposing, Context: African elephants are distinguished from Asian elephants in several ways, the most noticeable being their ears. Africans' ears are much larger and are shaped like the continent of their origin, Context: Elephants have well innervated trunks, and an exceptional sense of hearing and smell","1234, 1234, 1235, 1189, 1243",temperature regulation,
What land animal is larger than an elephant?,"I don't know of any land animal that is larger than an elephant, as elephants are already the largest land animals. The information provided states that ""the elephant is the largest land animal in the world"" and no other larger","Context: Elephants are mammals, and the largest land animals alive today.    The elephant's gestation period is 22 months, the longest of any land animal. At birth it is common for an elephant calf to weigh 120 kilograms (265 lb), Context: .  An elephant may live as long as 70 years, sometimes longer. The largest elephant ever recorded was shot in Angola in 1956. This male weighed about 12,000 kg (26,400 lb),    with a shoulder height of 4.2 m (13, Context: With a mass just over 5 kg (11 lb), elephant brains are larger than those of any land animal, and although the largest whales have body masses twentyfold those of a typical elephant, whale brains are barely twice the mass of an elephant's, Context: . In fact, it is the largest land animal in the world, standing up to 4 m (13 ft) at the shoulder and weighing approximately 7,000 kg (7.7 tons). The average male stands about 3 m (10 ft) tall at the shoulder and weighs about 5500â6000 kg (6.1â6, Context: . The Forest Elephant can weigh up to 4,500 kg (10,000 lb) and stand about 3 m (10 ft) tall. Much less is known about these animals than their savanna cousins because environmental and political obstacles make them difficult to study","1177, 1177, 1241, 1192, 1193","None, the elephant is the largest land animal.",
Name an animal that is growing in number due to recent conservation efforts,"Based on the provided context, the Eurasian Lynx is one animal that has seen an increase in its numbers due to recent conservation efforts.","Context: . However, their numbers have increased again in the 2000s, mainly as a result of careful conservation and the establishment of vast national parks, Context: Due to hunting and persecution in history, many animals such as the Golden Eagle, Brown Bear and Eurasian Lynx all experienced significant declines in population, Context: . Population levels attained a low point in the 1980s, but are now recovering strongly, and by 1999 estimated numbers indicated a recovery to under 1000 animals, Context: . This reclassification has important implications for conservation, because it means that where previously it was assumed that a single and endangered species comprised two small populations, if in reality these are two separate species, then as a consequence, both could be  more gravely endangered than a more numerous and wide-ranging single species might have been, Context: Starting from the 1970s, political debates began favouring the increase in wolf populations. A new investigation began in the early 1980s, in which it was estimated that there were now approximately 220-240 animals and growing","1589, 1589, 1930, 1183, 1130","Golden Eagle, Brown Bear, or Eurasian Lynx (Change imperative to interrogative)",
Where is Finland located?,"Finland is located in Northern Europe, bordering the Baltic Sea, Gulf of Bothnia, and Gulf of Finland, between Sweden and Russia.","Context: [[Image:Finland 1996 CIA map.jpg|thumb|upright|Detailed map of Finland.  See also:  Atlas of Finland]], Context: Finland is a country of thousands of lakes and islands; 187,888 lakes (larger than 500 mÂ²) and 179,584 islands to be precise.    One of these lakes, Saimaa, is the fifth largest in Europe, Context: . The Finnish landscape is mostly flat with few hills and its highest point, the Halti at 1,324 metres, is found in the extreme north of Lapland at the border between Finland and Norway, Context: Provinces of Finland, Context: Finland is eleventh on the United Nations' Human Development Index    and ranked as the sixth happiest nation in the world","1579, 1580, 1580, 1592, 1553",Northern Europe,
Do women live longer than men?,"Yes, according to the contexts provided, women generally have a longer life expectancy than men. In one context, it's stated that the life expectancy is 82 years for women and 75 years for men, and in","Context: The life expectancy is 82 years for women and 75 years for men, Context: Liechtensteiners have an average life expectancy at birth of 79.68 years (76.1 years for males; 83.28 years for females). The infant mortality rate is 4.64 deaths per 1,000 live births, according to recent estimates, Context: . The females spend their entire lives in tightly knit family groups made up of mothers, daughters, sisters, and aunts. These groups are led by the eldest female, or matriarch. Adult males, on the other hand, live mostly solitary lives, Context: The average life expectancy of a kangaroo is about 4 6 years, Context: . In the few cases when an adult was killed, it was almost always a woman. In nearly all cases, only a single victim was injured in each attack, although the victim was with 2 3 other people in a few cases","1623, 2854, 1244, 1740, 1136",Yes,
Who did Ford nominate for Vice President?,"Ford nominated Nelson Rockefeller for Vice President. This is stated explicitly in the context when it mentions that ""On August 20 Ford nominated former New York Governor Nelson Rockefeller to fill the vice presidency he had vacated","Context: .""    On August 20 Ford nominated former New York Governor Nelson Rockefeller to fill the vice presidency he had vacated. Rockefeller was confirmed by the House and Senate, Context: . Ford chose a young Wyoming politician, Richard Cheney, to replace Rumsfeld as his new Chief of Staff and later campaign manager for Ford's 1976 presidential campaign.  Richard B. Cheney. United States Department of Defense. Retrieved on December 31, 2006, Context: . Ford noted the peculiarity of his position: ""I am acutely aware that you have not elected me as your president by your ballots, and so I ask you to confirm me as your president with your prayers, Context: Gerald R. Ford, Context: Ford was nominated to take Agnew's position on October 12, the first time the vice-presidential vacancy provision of the 25th Amendment had been implemented","2041, 2051, 2041, 2086, 2037",Bob Dole,
How many Eagle Scouts were involved in Ford's funeral procession?,"Around 400 Eagle Scouts participated in Gerald Ford's funeral procession, serving as honor guards and ushers. This information was requested by Ford's family to honor his deep connection with the Scouting program.","Context: .    Scouting was so important to Ford that his family asked that Scouts participate in his funeral, Context: . About 400 Eagle Scouts were part of the funeral procession, where they formed an honor guard as the casket went by in front of the museum, and served as ushers, Context: .     In subsequent years, Ford received the Distinguished Eagle Scout Award in May 1970 and Silver Buffalo Award from the Boy Scouts of America. He is the only US president who was an Eagle Scout, Context: Ford joined the Boy Scouts of America, and attained that program's highest rank, Eagle Scout. He always regarded this as one of his proudest accomplishments, even after attaining the White House, Context: .    Carter delivered an emotional eulogy at the funeral service at Grace Episcopal Church in East Grand Rapids on January 3, 2007. Ford was also eulogized by Donald Rumsfeld, who was Ford's Chief of Staff, and Richard Norton Smith, Presidential historian","2001, 2001, 2001, 2001, 2109",400,
Is Ford one of only four former Presidents to live to 90 or more years of age ?,"Yes, according to the context provided, Ford is one of only four former Presidents who have lived to be 90 or more years old. The others are Ronald Reagan (93), John Adams (90), and Herbert Hoover (","Context: *Ford is one of only four former Presidents to live to 90 or more years of age. The others are Ronald Reagan (93), John Adams (90) and Herbert Hoover (90), Context: *Ford was the third longest lived Vice President at the age of 93. The two oldest were John Nance Garner, 98, and Levi P. Morton, 96, Context: .  The record is currently held by former President Gerald Ford, who served less than one term, and who died December 26, 2006 at 93 years, 165 days, Context: .  Until his record was broken by Ronald Reagan in 2001, he was the nation's longest-living President (90 years, 247 days) maintaining that record for 175 years, Context: President Harding and Vice President Coolidge and their wives","2103, 2099, 702, 702, 427",Yes.,
Who is the head of state of Ghana?,"The head of state of Ghana is President John Agyekum Kufuor, the ninth leader of the country since independence. This information can be found in the third context provided.","Context: Ghana is a republic and member of the Commonwealth of Nations. Its head of state is President John Agyekum Kufuor, the ninth leader of the country since independence. The government sits at Osu Castle, Context: ."" He merged the dreams of both Marcus Garvey and the celebrated African-American scholar W.E.B. Du Bois into the formation of the modern day Ghana, Context: Medieval Ghana (4th - 13th Century):The Republic of Ghana is named after the medieval Ghana Empire of West Africa. The actual name of the Empire was Wagadugu. Ghana was the title of the kings who ruled the kingdom, Context: . Kwame Nkrumah, founder and first president of the modern Ghanaian state, was not only an African anti-colonial leader but also one with a dream of a united Africa which would not drift into neo-colonialism, Context: ; Ghana News","1349, 1347, 1337, 1347, 1367",President John Agyekum Kofuor,
Where is old Ghana in relation to present Ghana?,"Old Ghana, also known as the Wagadugu Empire, was located about 500 miles north of the current location of Ghana. It occupied the area between Rivers Senegal and Niger.","Context: Geographically, the old Ghana is 500 miles north of the present Ghana, and occupied the area between Rivers Senegal and Niger, Context: Some inhabitants of present Ghana had ancestors linked with the medieval Ghana. This can be traced down to the Mande and Voltaic people of Northern Ghana--Mamprussi, Dagomba and the Gonja, Context: Medieval Ghana (4th - 13th Century):The Republic of Ghana is named after the medieval Ghana Empire of West Africa. The actual name of the Empire was Wagadugu. Ghana was the title of the kings who ruled the kingdom, Context: Map of Ghana, Context: Regions of Ghana","1338, 1339, 1337, 1357, 1355",500 miles north,
