question,answer,contexts,contexts_ids,ground_truth,goldPassages
What are the targets of pemigatinib?,"Yes, the targets of pemigatinib are fibroblast growth factor receptor (FGFR) 1, FGFR2, and FGFR3. Pemigatinib is a small molecule inhibitor","Context: Pemigatinib (PEMAZYRE™), a small molecule inhibitor of fibroblast growth factor  receptor (FGFR) 1, FGFR2 and FGFR3, received accelerated approval in April 2020  in the USA for the treatment of adults with previously treated, unresectable,, Context: Pemigatinib (PEMAZYRE™), a small molecule inhibitor of fibroblast growth factor  receptor (FGFR) 1, FGFR2 and FGFR3, received accelerated approval in April 2020  in the USA for the treatment of adults with previously treated, unresectable,, Context: various countries worldwide for use in several other FGFR-driven malignancies  (e.g. solid tumour, urothelial carcinoma). This article summarizes the  milestones in the development of pemigatinib leading to this first approval for, Context: for the treatment of myeloid/lymphoid neoplasms with eosinophilia and  rearrangement of PDGFRA, PDGFRB or FGFR1, or with PCM1-JAK2 in August 2019 in  the USA. A regulatory assessment for pemigatinib as a treatment for adults with, Context: USA. The recommended dosage of pemigatinib is 13.5 mg once daily, administered  orally with or without food, on days 1-14 of a 21-day cycle until disease  progression or unacceptable toxicity. Pemigatinib received orphan designation","32472305, 32472305, 32472305, 32472305, 32472305","Pemigatinib is a small molecule inhibitor of fibroblast growth factor receptor (FGFR) 1, FGFR2 and FGFR3, received accelerated approval  for the treatment of adults with previously treated, unresectable, locally advanced or metastatic cholangiocarcinoma and a FGFR2 fusion or other rearrangement, as detected by a US FDA-approved test.","32677452, 32472305, 32203698, 32315352, 32684989"
Which de novo mutation in FGFR cause achondroplasia?,"Yes, a de novo mutation in FGFR3 causes achondroplasia. This specific mutation is a Gly380Arg mutation in the transmembrane domain of the fibroblast growth factor","Context: frequent mutation causing achondroplasia in Chinese. Detecting FGFR 3 gene  mutation with PCR-SSCP and restriction enzymes analysis is a convenient, rapid  and reliable molecular diagnostic assay for prenatal and early diagnosis of  achondroplasia, Context: affected individuals. More then 97% of persons with achondroplasia have a  Gly380Arg mutation in the transmembrane domain of the fibroblast growth factor  receptor (FGFR) 3 gene. Mutations in the FGFR3 gene also result in, Context: individuals result from sporadic mutations without positive family histories.  Achondroplasia comes from the genetic point mutations in the fibroblastic growth  factor receptor 3 gene (FGFR3), which enables abnormal cartilage growth-plate, Context: OBJECTIVE: To evaluate whether mutation in the exon 10 of the fibroblast growth  factor receptor 3(FGFR3) gene in common in Chinese patients with achondroplasia. METHODS: Genomic DNA from seven sporadic cases of achondroplasia was studied by, Context: OBJECTIVE: [corrected] To investigate the mutation at the transmembrane domain  of fibroblast growth factor receptor 3 (FGFR3) nucleotide 1138 site for  identifying the major pathologic mechanism of achondroplasia (ACH) and to","9949234, 10696568, 15221641, 9949234, 12048679","Recurrent missense mutations in a CpG doublet of the transmembrane domain of the FGFR3 protein (glycine substituted with arginine at residue 380, G380R).",8078586
How do HBS1L-MYB intergenic variants regulate fetal hemoglobin?,"Yes, HBS1L-MYB intergenic variants regulate fetal hemoglobin by reducing transcription factor binding and affecting long-range interactions with MYB. This results in changes to MYB expression levels, which","Context: Genetic studies have identified common variants within the intergenic region  (HBS1L-MYB) between GTP-binding elongation factor HBS1L and myeloblastosis  oncogene MYB on chromosome 6q that are associated with elevated fetal hemoglobin, Context: Genetic studies have identified common variants within the intergenic region  (HBS1L-MYB) between GTP-binding elongation factor HBS1L and myeloblastosis  oncogene MYB on chromosome 6q that are associated with elevated fetal hemoglobin, Context: several HBS1L-MYB intergenic variants reduce transcription factor binding,  affecting long-range interactions with MYB and MYB expression levels. These data  provide a functional explanation for the genetic association of HBS1L-MYB, Context: several HBS1L-MYB intergenic variants reduce transcription factor binding,  affecting long-range interactions with MYB and MYB expression levels. These data  provide a functional explanation for the genetic association of HBS1L-MYB, Context: Fetal hemoglobin (HbF) modulates the phenotype of sickle cell anemia by  inhibiting deoxy sickle hemoglobin (HbS) polymerization. The blood concentration  of HbF, or the number of cells with detectable HbF (F-cells), does not measure","24614105, 24614105, 24614105, 24614105, 24222332","HBS1L-MYB intergenic variants modulate fetal hemoglobin via long-range MYB enhancers. Several HBS1L-MYB intergenic variants affect regulatory elements that are occupied by key erythroid transcription factors within this region. These elements interact with MYB, a critical regulator of erythroid development and HbF levels. Several HBS1L-MYB intergenic variants reduce transcription factor binding, affecting long-range interactions with MYB and MYB expression levels.",24614105
Does TIMELESS-TIPIN participate in replisome disassembly?,"Yes, based on the context provided, TIMELESS-TIPIN does participate in replisome disassembly. This is explicitly stated as ""We show that UBXN-3 is important in vivo for  replisome","Context: CMG by CDC-48_UFD-1_NPL-4. We show that UBXN-3 is important in vivo for  replisome disassembly in the absence of TIMELESS-TIPIN. Correspondingly,  co-depletion of UBXN-3 and TIMELESS causes profound synthetic lethality. Since, Context: CMG by CDC-48_UFD-1_NPL-4. We show that UBXN-3 is important in vivo for  replisome disassembly in the absence of TIMELESS-TIPIN. Correspondingly,  co-depletion of UBXN-3 and TIMELESS causes profound synthetic lethality. Since, Context: p97/CDC-48 ""unfoldase"". Here, we combine in vitro reconstitution with in vivo  studies in Caenorhabditis elegans embryos, to show that the replisome-associated  TIMELESS-TIPIN complex is required for CUL-2LRR-1 recruitment and efficient CMG, Context: p97/CDC-48 ""unfoldase"". Here, we combine in vitro reconstitution with in vivo  studies in Caenorhabditis elegans embryos, to show that the replisome-associated  TIMELESS-TIPIN complex is required for CUL-2LRR-1 recruitment and efficient CMG, Context: helicase ubiquitylation. Aided by TIMELESS-TIPIN, CUL-2LRR-1 directs a suite of  ubiquitylation enzymes to ubiquitylate the MCM-7 subunit of CMG. Subsequently,  the UBXN-3 adaptor protein directly stimulates the disassembly of ubiquitylated","34269473, 34269473, 34269473, 34269473, 34269473",Yes. TIMELESS-TIPIN and UBXN-3 promote replisome disassembly during DNA replication termination in Caenorhabditis elegans.,34269473
Is avelumab effective for bladder cancer?,"Yes, avelumab is effective for bladder cancer. According to the context, it has gained approvals by the FDA for treatment of bladder cancer and is mentioned as one of the exciting recent novel therapeutic advances.","Context: in bladder cancer therapeutics have rejuvenated the field. Nivolumab,  pembrolizumab, atezolizumab, durvalumab, and avelumab are among the exciting  recent novel therapeutic advances gaining approvals by the FDA for treatment of, Context: in bladder cancer therapeutics have rejuvenated the field. Nivolumab,  pembrolizumab, atezolizumab, durvalumab, and avelumab are among the exciting  recent novel therapeutic advances gaining approvals by the FDA for treatment of, Context: updates, such as new recommendations for nivolumab, pembrolizumab, atezolizumab,  durvalumab, and avelumab. The complete version of the NCCN Guidelines for  Bladder Cancer addresses additional aspects of the management of bladder cancer,, Context: updates, such as new recommendations for nivolumab, pembrolizumab, atezolizumab,  durvalumab, and avelumab. The complete version of the NCCN Guidelines for  Bladder Cancer addresses additional aspects of the management of bladder cancer,, Context: the pharmacological characteristics of avelumab, the efficacy studies which led  to its approval, its safety profile, as well as its place within the management  of urothelial carcinoma with immunotherapy. For that matter, we undertook a","29784744, 29784744, 28982750, 28982750, 29540084","Yes, avelumab is effective treatment of bladder cancer.","29103968, 29606979, 29784744, 29644490, 28864844, 28493171, 29540084, 29069302, 28214651, 29416316, 28982750"
What is the purpose of the Tokuhashi scoring system?,"Yes, the purpose of the Tokuhashi scoring system is to evaluate indications for surgery and predict survival in patients with metastatic spinal disease. This is evident as the context mentions its use in this manner and its ability to under","Context: PURPOSE: The revised Tokuhashi score has been widely used to evaluate  indications for surgery and predict survival in patients with metastatic spinal  disease. Our aim was to analyse the actual survival time of patients treated for, Context: underestimated the prognosis in scores from 0 to 8. CONCLUSIONS: Both Tomita and Tokuhashi scoring systems could be used to predict  prognosis of spinal metastases after operation. Tokuhashi scoring system can, Context: underestimated the prognosis in scores from 0 to 8. CONCLUSIONS: Both Tomita and Tokuhashi scoring systems could be used to predict  prognosis of spinal metastases after operation. Tokuhashi scoring system can, Context: the Tokuhashi scoring system. Only the Tomita scoring system was shown to be an  independent prognostic factor for overall survival. Comparing the Child-Pugh  classification and ambulatory ability, there were no statistically differences, Context: CONCLUSIONS: Patients with spinal metastases from NPC have relatively good  survival prognosis. All four scoring systems could be used to prognosticate  these patients. The modified Tokuhashi score is the best in doing so","23328875, 17094910, 17094910, 26713145, 24912121",Tokuhashi scoring system was developed to predict life expectancy of patients with spinal metastases. The revised Tokuhashi score has been widely used to evaluate indications for surgery and predict survival in patients with metastatic spinal disease.,"25085251, 24212518, 22973387, 23328875, 21772622, 17593839, 21223698, 25035829, 21796024, 17094910"
HER-2 belongs to what family of proteins?,"Yes, HER-2 belongs to the family of epidermal growth factor receptors (EGFR), also known as ErbB or HER family. This family includes four transmembrane receptor tyrosine kinases","Context: Her-2/neu belongs to the family of tyrosine kinase transmembrane proteins whose  overexpression has been associated with a poor prognosis in patients with breast  cancer. The product of this proto-oncogene is overexpressed in 25-30% of human, Context: HER-2/neu, also known as c-erbB-2/neu, is an oncogene located in chromosome 17  which encodes HER-2/neu, a transmembrane protein belonging to the EGFR family.  The external domain of this protein is released by the cell and can be studied, Context: HER-2 belongs to the human epidermal growth factor receptor (HER) family. Via  different signal transduction pathways, HER-2 regulates normal cell  proliferation, survival, and differentiation. Recently, it was reported that, Context: HER-2 belongs to a family of four transmembrane receptor tyrosine kinases that  mediate growth, differentiation and survival of cells. HER-2 overexpression and  amplification occurs in approximately 15 to 25 % of breast cancers and is, Context: HER-2 belongs to the ErbB family of receptor tyrosine kinases, which has been  implicated in a variety of cancers. Overexpression of HER-2 is seen in 25-30% of  breast cancer patients and predicts a poor outcome in patients with primary","11785652, 22505536, 29389942, 17867585, 15173008",Her-2 belongs to the family of the human epidermal growth factor receptors (EGFRs).,"16707458, 26545934, 15173008, 27993109, 30312728, 15920544, 21896992, 33202212, 11785652, 17536308, 15782071, 11694782, 22505536, 17867585, 12767812, 25620423, 27426127, 30384340, 10480346, 11180765, 19048033, 7612897, 21805036, 19279475, 29389942, 16800251, 18505086"
Which is the protein encoded by the human gene GRIK?,"Yes, GRIK encodes a kainate-type ionotropic glutamate receptor. Specifically, it encodes a principal subunit of this receptor.","Context: Herein, we report on a girl who presented with a severe developmental delay  predominantly affecting her language and fine motor skills. She had a 2.6-Mb  microdeletion in 1p34.3 involving GRIK3, which encodes a principal subunit of, Context: essential process for learning and memory. Among the five known GRIK family  members, haploinsufficiency of GRIK1, GRIK2, and GRIK4 are known to cause  developmental delay, whereas the roles of GRIK3 and GRIK5 remain unknown, Context: the kainate-type ionotropic glutamate receptor. Given its strong expression  pattern in the central nervous system and the biological function of GRIK3 in  presynaptic neurotransmission, the haploinsufficiency of GRIK3 is likely to be, Context: pathogenesis of these neuropsychiatric and neurodevelopmental disorders. The  kainate/AMPA-type ionotropic glutamate receptor (GRIK = glutamate receptor,  ionotropic, kainate) plays a critical role in synaptic potentiation, which is an, Context: spans approximately 7 kb on chromosome 10 and consists of seven exons. The 3'  region of the Grg gene contains two functional polyadenylation sites that give  rise to two transcripts that are differentially expressed among adult mouse","24449200, 24449200, 24449200, 24449200, 7916324",Glutamate Receptor Ionotropic Kainate,"24449200, 22291662"
Which company developed eptinezumab?,"Yes, Lundbeck Seattle BioPharmaceuticals developed eptinezumab. The company is mentioned in the context as the developer of this drug for migraine prevention.","Context: pathophysiology of migraine. Eptinezumab, delivered by intravenous (IV)  administration, is being developed by Lundbeck Seattle BioPharmaceuticals for  the prevention of migraine. In February 2020, eptinezumab was approved in the, Context: pathophysiology of migraine. Eptinezumab, delivered by intravenous (IV)  administration, is being developed by Lundbeck Seattle BioPharmaceuticals for  the prevention of migraine. In February 2020, eptinezumab was approved in the, Context: USA for the preventive treatment of migraine in adults. This article summarizes  the milestones in the development of eptinezumab leading to this first approval, Context: Eptinezumab-jjmr (referred to as eptinezumab hereafter; Vyepti™) is a humanised  monoclonal antibody that binds to calcitonin gene-related peptide (CGRP) and  blocks its binding to the receptor. CGRP is believed to play a major role in the, Context: eptinezumab, erenumab, fremanezumab, galcanezumab, rimegepant and ubrogepant  have been approved for clinical use, while atogepant is in the last stage before  approval. Although all of these drugs seem highly promising for migraine","32266704, 32266704, 32266704, 32266704, 32173558",Eptinezumab was developed by Lundbeck Seattle BioPharmaceuticals.,32266704
What is the route of administration of eptinezumab?,"Yes, the route of administration of eptinezumab is by intravenous (IV) infusion. This is stated in the first sentence of the context where it mentions that eptinezumab is delivered via IV administration","Context: pathophysiology of migraine. Eptinezumab, delivered by intravenous (IV)  administration, is being developed by Lundbeck Seattle BioPharmaceuticals for  the prevention of migraine. In February 2020, eptinezumab was approved in the, Context: pathophysiology of migraine. Eptinezumab, delivered by intravenous (IV)  administration, is being developed by Lundbeck Seattle BioPharmaceuticals for  the prevention of migraine. In February 2020, eptinezumab was approved in the, Context: METHODS: Patients received up to two 30-min IV administrations of eptinezumab  100 mg, 300 mg, or placebo separated by 12 weeks. Patients recorded migraine and  headache endpoints in a daily eDiary. Additional assessments, including, Context: METHODS: Patients received up to two 30-min IV administrations of eptinezumab  100 mg, 300 mg, or placebo separated by 12 weeks. Patients recorded migraine and  headache endpoints in a daily eDiary. Additional assessments, including, Context: Eptinezumab-jjmr (referred to as eptinezumab hereafter; Vyepti™) is a humanised  monoclonal antibody that binds to calcitonin gene-related peptide (CGRP) and  blocks its binding to the receptor. CGRP is believed to play a major role in the","32266704, 32266704, 33023473, 33023473, 32266704",Eptinezumab is administered intravenously.,32266704
