question,answer,contexts,contexts_ids,ground_truth,goldPassages
What are the targets of pemigatinib?,"Yes, pemigatinib targets fibroblast growth factor receptor (FGFR) 1, FGFR2, and FGFR3. This information is explicitly stated in the context as Pemigatinib (","Context: Pemigatinib (PEMAZYRE™), a small molecule inhibitor of fibroblast growth factor  receptor (FGFR) 1, FGFR2 and FGFR3, received accelerated approval in April 2020  in the USA for the treatment of adults with previously treated, unresectable,, Context: various countries worldwide for use in several other FGFR-driven malignancies  (e.g. solid tumour, urothelial carcinoma). This article summarizes the  milestones in the development of pemigatinib leading to this first approval for, Context: for the treatment of myeloid/lymphoid neoplasms with eosinophilia and  rearrangement of PDGFRA, PDGFRB or FGFR1, or with PCM1-JAK2 in August 2019 in  the USA. A regulatory assessment for pemigatinib as a treatment for adults with, Context: frequently because of disease progression (61 [42%]); no deaths were deemed to  be treatment related. INTERPRETATION: These data support the therapeutic potential of pemigatinib in, Context: patients received a starting dose of 13·5 mg oral pemigatinib once daily (21-day  cycle; 2 weeks on, 1 week off) until disease progression, unacceptable toxicity,  withdrawal of consent, or physician decision. The primary endpoint was the","32472305, 32472305, 32472305, 32203698, 32203698","Pemigatinib is a small molecule inhibitor of fibroblast growth factor receptor (FGFR) 1, FGFR2 and FGFR3, received accelerated approval  for the treatment of adults with previously treated, unresectable, locally advanced or metastatic cholangiocarcinoma and a FGFR2 fusion or other rearrangement, as detected by a US FDA-approved test.","32677452, 32472305, 32203698, 32315352, 32684989"
Which de novo mutation in FGFR cause achondroplasia?,"Yes, a Gly380Arg mutation in FGFR3 causes achondroplasia. This specific de novo mutation is responsible for more than 97% of achondroplasia cases.","Context: affected individuals. More then 97% of persons with achondroplasia have a  Gly380Arg mutation in the transmembrane domain of the fibroblast growth factor  receptor (FGFR) 3 gene. Mutations in the FGFR3 gene also result in, Context: affected individuals. More then 97% of persons with achondroplasia have a  Gly380Arg mutation in the transmembrane domain of the fibroblast growth factor  receptor (FGFR) 3 gene. Mutations in the FGFR3 gene also result in, Context: frequent mutation causing achondroplasia in Chinese. Detecting FGFR 3 gene  mutation with PCR-SSCP and restriction enzymes analysis is a convenient, rapid  and reliable molecular diagnostic assay for prenatal and early diagnosis of  achondroplasia, Context: individuals result from sporadic mutations without positive family histories.  Achondroplasia comes from the genetic point mutations in the fibroblastic growth  factor receptor 3 gene (FGFR3), which enables abnormal cartilage growth-plate, Context: inherited as an autosomal dominant condition, although 80% of cases occur  sporadically as new events in their families. Achondroplasia is caused, in  virtually all of the cases, by a G380R mutation in fibroblast growth factor","10696568, 10696568, 9949234, 15221641, 24365319","Recurrent missense mutations in a CpG doublet of the transmembrane domain of the FGFR3 protein (glycine substituted with arginine at residue 380, G380R).",8078586
How do HBS1L-MYB intergenic variants regulate fetal hemoglobin?,"Yes, the context explains that common variants in the HBS1L-MYB intergenic region are associated with elevated fetal hemoglobin. However, it does not provide explicit details on how these variants regulate","Context: Genetic studies have identified common variants within the intergenic region  (HBS1L-MYB) between GTP-binding elongation factor HBS1L and myeloblastosis  oncogene MYB on chromosome 6q that are associated with elevated fetal hemoglobin, Context: Genetic studies have identified common variants within the intergenic region  (HBS1L-MYB) between GTP-binding elongation factor HBS1L and myeloblastosis  oncogene MYB on chromosome 6q that are associated with elevated fetal hemoglobin, Context: Genetic studies have identified common variants within the intergenic region  (HBS1L-MYB) between GTP-binding elongation factor HBS1L and myeloblastosis  oncogene MYB on chromosome 6q that are associated with elevated fetal hemoglobin, Context: Genetic studies have identified common variants within the intergenic region  (HBS1L-MYB) between GTP-binding elongation factor HBS1L and myeloblastosis  oncogene MYB on chromosome 6q that are associated with elevated fetal hemoglobin, Context: Genetic studies have identified common variants within the intergenic region  (HBS1L-MYB) between GTP-binding elongation factor HBS1L and myeloblastosis  oncogene MYB on chromosome 6q that are associated with elevated fetal hemoglobin","24614105, 24614105, 24614105, 24614105, 24614105","HBS1L-MYB intergenic variants modulate fetal hemoglobin via long-range MYB enhancers. Several HBS1L-MYB intergenic variants affect regulatory elements that are occupied by key erythroid transcription factors within this region. These elements interact with MYB, a critical regulator of erythroid development and HbF levels. Several HBS1L-MYB intergenic variants reduce transcription factor binding, affecting long-range interactions with MYB and MYB expression levels.",24614105
Does TIMELESS-TIPIN participate in replisome disassembly?,"Yes, based on the context, TIMELESS-TIPIN does participate in replisome disassembly. The text states that ""we show that UBXN-3 is important in vivo for replisome disassembly in","Context: CMG by CDC-48_UFD-1_NPL-4. We show that UBXN-3 is important in vivo for  replisome disassembly in the absence of TIMELESS-TIPIN. Correspondingly,  co-depletion of UBXN-3 and TIMELESS causes profound synthetic lethality. Since, Context: CMG by CDC-48_UFD-1_NPL-4. We show that UBXN-3 is important in vivo for  replisome disassembly in the absence of TIMELESS-TIPIN. Correspondingly,  co-depletion of UBXN-3 and TIMELESS causes profound synthetic lethality. Since, Context: p97/CDC-48 ""unfoldase"". Here, we combine in vitro reconstitution with in vivo  studies in Caenorhabditis elegans embryos, to show that the replisome-associated  TIMELESS-TIPIN complex is required for CUL-2LRR-1 recruitment and efficient CMG, Context: helicase ubiquitylation. Aided by TIMELESS-TIPIN, CUL-2LRR-1 directs a suite of  ubiquitylation enzymes to ubiquitylate the MCM-7 subunit of CMG. Subsequently,  the UBXN-3 adaptor protein directly stimulates the disassembly of ubiquitylated, Context: cells and whose replication was slowed in its absence. Cells depleted of Pfh1  were inviable if they also lacked the human TIMELESS homolog Swi1, a replisome  component that stabilizes stalled forks. Thus, Pfh1 promotes DNA replication and","34269473, 34269473, 34269473, 34269473, 22426534",Yes. TIMELESS-TIPIN and UBXN-3 promote replisome disassembly during DNA replication termination in Caenorhabditis elegans.,34269473
Is avelumab effective for bladder cancer?,"No, there is no mention of avelumab in the context. The text only mentions BCG as an agent that can destroy tumors when injected locally into intracutaneous disease but is not as effective for subcutaneous disease","Context: effective. After two injections, 91% of the patients had good long-term results,  which is a higher cure rate than found in most other studies. Furthermore, we  found that Finkelstein's test can give a false positive result. Therefore,, Context: as BCG. These agents are effective for destroying tumor when injected locally  into intracutaneous disease but are not as effective for subcutaneous disease.  Preliminary clinical trials indicated that immune stimulants are effective when, Context: nodes. Thus immunotherapy is a systemically active mode of therapy. Its toxicity  is minimal, and it appears to be effective in a wide spectrum of the disease.  However, immunotherapy is not effective for a large residual tumor burden;, Context: prurigo nodularis. Used correctly, it is a safe and effective medicine (except  for its teratogenic potential and delayed neuropathy) in a variety of disease  conditions, Context: the use of hormones, as replacement therapy in subjects with low or normal  circulating basal levels of the hormone. Results have been disappointing, except  for the case of testosterone that have shown some benefits. The effectiveness of","24139754, 178234, 178234, 11558112, 24079768","Yes, avelumab is effective treatment of bladder cancer.","29103968, 29606979, 29784744, 29644490, 28864844, 28493171, 29540084, 29069302, 28214651, 29416316, 28982750"
What is the purpose of the Tokuhashi scoring system?,"Yes, the purpose of the Tokuhashi scoring system is to evaluate indications for surgery and predict survival in patients with metastatic spinal disease. It is a widely used prognostic tool for managing these patients.","Context: PURPOSE: The revised Tokuhashi score has been widely used to evaluate  indications for surgery and predict survival in patients with metastatic spinal  disease. Our aim was to analyse the actual survival time of patients treated for, Context: Spine is the primary bone site affected by systemic metastasis. Although there  are scales that attempt to manage these patients, their real applicability is  unknown. The Tokuhashi Scoring System (TSS) is a widely used prognostic tool. At, Context: Spine is the primary bone site affected by systemic metastasis. Although there  are scales that attempt to manage these patients, their real applicability is  unknown. The Tokuhashi Scoring System (TSS) is a widely used prognostic tool. At, Context: the Tokuhashi scoring system. Only the Tomita scoring system was shown to be an  independent prognostic factor for overall survival. Comparing the Child-Pugh  classification and ambulatory ability, there were no statistically differences, Context: the Tokuhashi scoring system. Only the Tomita scoring system was shown to be an  independent prognostic factor for overall survival. Comparing the Child-Pugh  classification and ambulatory ability, there were no statistically differences","23328875, 24212518, 24212518, 26713145, 26713145",Tokuhashi scoring system was developed to predict life expectancy of patients with spinal metastases. The revised Tokuhashi score has been widely used to evaluate indications for surgery and predict survival in patients with metastatic spinal disease.,"25085251, 24212518, 22973387, 23328875, 21772622, 17593839, 21223698, 25035829, 21796024, 17094910"
HER-2 belongs to what family of proteins?,"Yes, HER-2/neu belongs to the EGFR (Epidermal Growth Factor Receptor) family of proteins. This is explicitly stated in the context information provided. The EGFR family is a sub","Context: HER-2/neu, also known as c-erbB-2/neu, is an oncogene located in chromosome 17  which encodes HER-2/neu, a transmembrane protein belonging to the EGFR family.  The external domain of this protein is released by the cell and can be studied, Context: HER-2/neu, also known as c-erbB-2/neu, is an oncogene located in chromosome 17  which encodes HER-2/neu, a transmembrane protein belonging to the EGFR family.  The external domain of this protein is released by the cell and can be studied, Context: HER-2/neu, also known as c-erbB-2/neu, is an oncogene located in chromosome 17  which encodes HER-2/neu, a transmembrane protein belonging to the EGFR family.  The external domain of this protein is released by the cell and can be studied, Context: Human epidermal growth factor receptor 2 (HER2) is a member of the HER family of  proteins containing four receptor tyrosine kinases. It plays an important role  in the pathogenesis of certain human cancers. In non-small-cell lung cancer, Context: Human epidermal growth factor receptor 2 (HER2) is a member of the HER family of  proteins containing four receptor tyrosine kinases. It plays an important role  in the pathogenesis of certain human cancers. In non-small-cell lung cancer","22505536, 22505536, 22505536, 26545934, 26545934",Her-2 belongs to the family of the human epidermal growth factor receptors (EGFRs).,"16707458, 26545934, 15173008, 27993109, 30312728, 15920544, 21896992, 33202212, 11785652, 17536308, 15782071, 11694782, 22505536, 17867585, 12767812, 25620423, 27426127, 30384340, 10480346, 11180765, 19048033, 7612897, 21805036, 19279475, 29389942, 16800251, 18505086"
Which is the protein encoded by the human gene GRIK?,"No, the context does not provide information about the protein encoded by the human gene GRIK. The context discusses the Grg (Groucho-related gene) in mice, but it does not mention the human gene GRIK","Context: The human Transducin-like Enhancer of Split (TLE) and mouse homologue, Groucho  gene-related protein (GRG), represent a family of conserved non-DNA binding  transcriptional modulatory proteins divided into two subgroups based upon size, Context: The murine grg (Groucho-related gene) products are believed to interact with  transcription factors and repress transcription, thereby regulating cell  proliferation and differentiation. Most proteins in the grg family contain all, Context: The murine grg (Groucho-related gene) products are believed to interact with  transcription factors and repress transcription, thereby regulating cell  proliferation and differentiation. Most proteins in the grg family contain all, Context: revealed that Grg is a 25 kd nuclear protein that can participate in specific  protein-protein interactions. A null mutation of the Grg gene was constructed by  gene targeting. Mice homozygous for this mutation completed embryogenesis and, Context: revealed that Grg is a 25 kd nuclear protein that can participate in specific  protein-protein interactions. A null mutation of the Grg gene was constructed by  gene targeting. Mice homozygous for this mutation completed embryogenesis and","20925119, 8955148, 8955148, 8573724, 8573724",Glutamate Receptor Ionotropic Kainate,"24449200, 22291662"
Which company developed eptinezumab?,"Yes, Lundbeck Seattle BioPharmaceuticals developed eptinezumab. The company is mentioned in the context as the developer of this drug for migraine prevention.","Context: pathophysiology of migraine. Eptinezumab, delivered by intravenous (IV)  administration, is being developed by Lundbeck Seattle BioPharmaceuticals for  the prevention of migraine. In February 2020, eptinezumab was approved in the, Context: Eptinezumab-jjmr (referred to as eptinezumab hereafter; Vyepti™) is a humanised  monoclonal antibody that binds to calcitonin gene-related peptide (CGRP) and  blocks its binding to the receptor. CGRP is believed to play a major role in the, Context: USA for the preventive treatment of migraine in adults. This article summarizes  the milestones in the development of eptinezumab leading to this first approval, Context: eptinezumab, erenumab, fremanezumab, galcanezumab, rimegepant and ubrogepant  have been approved for clinical use, while atogepant is in the last stage before  approval. Although all of these drugs seem highly promising for migraine, Context: RESULTS: A total of 1072 adults received treatment: eptinezumab 100 mg, n = 356;  eptinezumab 300 mg, n = 350; placebo, n = 366. The reduction in mean monthly  migraine days observed during the first dosing interval (100 mg, - 7.7 days;","32266704, 32266704, 32266704, 32173558, 33023473",Eptinezumab was developed by Lundbeck Seattle BioPharmaceuticals.,32266704
What is the route of administration of eptinezumab?,"Yes, the route of administration of eptinezumab is intravenous (IV). This is stated in the context where it mentions that patients received up to two 30-min IV administrations of eptinezum","Context: METHODS: Patients received up to two 30-min IV administrations of eptinezumab  100 mg, 300 mg, or placebo separated by 12 weeks. Patients recorded migraine and  headache endpoints in a daily eDiary. Additional assessments, including, Context: METHODS: Patients received up to two 30-min IV administrations of eptinezumab  100 mg, 300 mg, or placebo separated by 12 weeks. Patients recorded migraine and  headache endpoints in a daily eDiary. Additional assessments, including, Context: METHODS: Patients received up to two 30-min IV administrations of eptinezumab  100 mg, 300 mg, or placebo separated by 12 weeks. Patients recorded migraine and  headache endpoints in a daily eDiary. Additional assessments, including, Context: METHODS: Patients received up to two 30-min IV administrations of eptinezumab  100 mg, 300 mg, or placebo separated by 12 weeks. Patients recorded migraine and  headache endpoints in a daily eDiary. Additional assessments, including, Context: METHODS: Patients received up to two 30-min IV administrations of eptinezumab  100 mg, 300 mg, or placebo separated by 12 weeks. Patients recorded migraine and  headache endpoints in a daily eDiary. Additional assessments, including","33023473, 33023473, 33023473, 33023473, 33023473",Eptinezumab is administered intravenously.,32266704
