question,answer,contexts,contexts_ids,ground_truth,goldPassages
What are the targets of pemigatinib?,"Yes, pemigatinib is a small molecule inhibitor that targets fibroblast growth factor receptor (FGFR) 1, FGFR2, and FGFR3. This information is explicitly stated in the","Context: various countries worldwide for use in several other FGFR-driven malignancies  (e.g. solid tumour, urothelial carcinoma). This article summarizes the  milestones in the development of pemigatinib leading to this first approval for, Context: for the treatment of myeloid/lymphoid neoplasms with eosinophilia and  rearrangement of PDGFRA, PDGFRB or FGFR1, or with PCM1-JAK2 in August 2019 in  the USA. A regulatory assessment for pemigatinib as a treatment for adults with, Context: Pemigatinib (PEMAZYRE™), a small molecule inhibitor of fibroblast growth factor  receptor (FGFR) 1, FGFR2 and FGFR3, received accelerated approval in April 2020  in the USA for the treatment of adults with previously treated, unresectable,, Context: frequently because of disease progression (61 [42%]); no deaths were deemed to  be treatment related. INTERPRETATION: These data support the therapeutic potential of pemigatinib in, Context: factor receptor alpha (PDGFRA) exon 18 mutation. Mutations in the activation  loop of PDGFRA or KIT confer resistance to conventional TKIs due to structural  changes in the receptor. Avapritinib was developed to selectively target these","32472305, 32472305, 32472305, 32203698, 33025950","Pemigatinib is a small molecule inhibitor of fibroblast growth factor receptor (FGFR) 1, FGFR2 and FGFR3, received accelerated approval  for the treatment of adults with previously treated, unresectable, locally advanced or metastatic cholangiocarcinoma and a FGFR2 fusion or other rearrangement, as detected by a US FDA-approved test.","32677452, 32472305, 32203698, 32315352, 32684989"
Which de novo mutation in FGFR cause achondroplasia?,"Yes, the de novo mutation p.Gly380Arg in FGFR3 causes achondroplasia. This mutation is found in more than 97% of persons with achondroplasia","Context: squamosal sutures was found. Series of neurosurgical interventions were carried  out, principally for acrocephaly and posterior plagiocephaly. The most common  achondroplasia mutation, a p.Gly380Arg in the fibroblast growth factor receptor, Context: Achondroplasia, the most common cause of chondrodysplasia in man (1 in 15,000  live births), is a condition of unknown origin characterized by short-limbed  dwarfism and macrocephaly. More than 90% of cases are sporadic and there is an, Context: parents. The gene responsible for achondroplasia has been mapped to chromosome  4p16.3 (refs 7, 8); the genetic interval encompassing the disease gene contains  a member of the fibroblast-growth-factor receptor (FGFR3) family which is, Context: OBJECTIVE: To evaluate whether mutation in the exon 10 of the fibroblast growth  factor receptor 3(FGFR3) gene in common in Chinese patients with achondroplasia. METHODS: Genomic DNA from seven sporadic cases of achondroplasia was studied by, Context: affected individuals. More then 97% of persons with achondroplasia have a  Gly380Arg mutation in the transmembrane domain of the fibroblast growth factor  receptor (FGFR) 3 gene. Mutations in the FGFR3 gene also result in","23949953, 8078586, 8078586, 9949234, 10696568","Recurrent missense mutations in a CpG doublet of the transmembrane domain of the FGFR3 protein (glycine substituted with arginine at residue 380, G380R).",8078586
How do HBS1L-MYB intergenic variants regulate fetal hemoglobin?,"Yes, the HBS1L-MYB intergenic variants regulate fetal hemoglobin (HbF) levels by reducing transcription factor binding and affecting long-range interactions with MYB. This results in altered","Context: Genetic studies have identified common variants within the intergenic region  (HBS1L-MYB) between GTP-binding elongation factor HBS1L and myeloblastosis  oncogene MYB on chromosome 6q that are associated with elevated fetal hemoglobin, Context: (HbF) levels and alterations of other clinically important human erythroid  traits. It is unclear how these noncoding sequence variants affect multiple  erythrocyte characteristics. Here, we determined that several HBS1L-MYB, Context: several HBS1L-MYB intergenic variants reduce transcription factor binding,  affecting long-range interactions with MYB and MYB expression levels. These data  provide a functional explanation for the genetic association of HBS1L-MYB, Context: intergenic variants affect regulatory elements that are occupied by key  erythroid transcription factors within this region. These elements interact with  MYB, a critical regulator of erythroid development and HbF levels. We found that, Context: intergenic polymorphisms with human erythroid traits and HbF levels. Our results  further designate MYB as a target for therapeutic induction of HbF to ameliorate  sickle cell and β-thalassemia disease severity.","24614105, 24614105, 24614105, 24614105, 24614105","HBS1L-MYB intergenic variants modulate fetal hemoglobin via long-range MYB enhancers. Several HBS1L-MYB intergenic variants affect regulatory elements that are occupied by key erythroid transcription factors within this region. These elements interact with MYB, a critical regulator of erythroid development and HbF levels. Several HBS1L-MYB intergenic variants reduce transcription factor binding, affecting long-range interactions with MYB and MYB expression levels.",24614105
Does TIMELESS-TIPIN participate in replisome disassembly?,"Yes, based on the context provided, TIMELESS-TIPIN does participate in replisome disassembly. The text states that ""the replisome-associated TIMELESS-TIPIN complex is required for CUL-","Context: CMG by CDC-48_UFD-1_NPL-4. We show that UBXN-3 is important in vivo for  replisome disassembly in the absence of TIMELESS-TIPIN. Correspondingly,  co-depletion of UBXN-3 and TIMELESS causes profound synthetic lethality. Since, Context: p97/CDC-48 ""unfoldase"". Here, we combine in vitro reconstitution with in vivo  studies in Caenorhabditis elegans embryos, to show that the replisome-associated  TIMELESS-TIPIN complex is required for CUL-2LRR-1 recruitment and efficient CMG, Context: The eukaryotic replisome is rapidly disassembled during DNA replication  termination. In metazoa, the cullin-RING ubiquitin ligase CUL-2LRR-1 drives  ubiquitylation of the CMG helicase, leading to replisome disassembly by the, Context: replication, thereby driving the disassembly reaction., Context: maintenance) helicase to interact with key regulatory proteins in large  replisome progression complexes (RPCs) that are assembled during initiation and  disassembled at the end of S phase. RPC components include the essential","34269473, 34269473, 34269473, 28355556, 16531994",Yes. TIMELESS-TIPIN and UBXN-3 promote replisome disassembly during DNA replication termination in Caenorhabditis elegans.,34269473
Is avelumab effective for bladder cancer?,"Yes, avelumab is effective for bladder cancer. The FDA has approved its use for treatment of metastatic urothelial carcinoma, which is the most common type of bladder cancer. Avel","Context: in bladder cancer therapeutics have rejuvenated the field. Nivolumab,  pembrolizumab, atezolizumab, durvalumab, and avelumab are among the exciting  recent novel therapeutic advances gaining approvals by the FDA for treatment of, Context: This selection from the NCCN Clinical Practice Guidelines in Oncology (NCCN  Guidelines) for Bladder Cancer focuses on systemic therapy for muscle-invasive  urothelial bladder cancer, as substantial revisions were made in the 2017, Context: updates, such as new recommendations for nivolumab, pembrolizumab, atezolizumab,  durvalumab, and avelumab. The complete version of the NCCN Guidelines for  Bladder Cancer addresses additional aspects of the management of bladder cancer,, Context: with platinum-refractory metastatic urothelial carcinoma; a manageable safety  profile was reported in all avelumab-treated patients. These data provide the  rationale for therapeutic use of avelumab in metastatic urothelial carcinoma and, Context: the pharmacological characteristics of avelumab, the efficacy studies which led  to its approval, its safety profile, as well as its place within the management  of urothelial carcinoma with immunotherapy. For that matter, we undertook a","29784744, 28982750, 28982750, 29217288, 29540084","Yes, avelumab is effective treatment of bladder cancer.","29103968, 29606979, 29784744, 29644490, 28864844, 28493171, 29540084, 29069302, 28214651, 29416316, 28982750"
What is the purpose of the Tokuhashi scoring system?,"Yes, the Tokuhashi scoring system is used to predict the prognosis of spinal metastases after operation. It determines survival probability by assessing six factors, including performance status, number of extraskeletal metastases","Context: underestimated the prognosis in scores from 0 to 8. CONCLUSIONS: Both Tomita and Tokuhashi scoring systems could be used to predict  prognosis of spinal metastases after operation. Tokuhashi scoring system can, Context: metastatic spinal cord compression (MSCC) in comparison with the predicted  survival based on the revised Tokuhashi score. This would thereby allow us to  determine the overall predictive value of this scoring system., Context: CONCLUSIONS: Patients with spinal metastases from NPC have relatively good  survival prognosis. All four scoring systems could be used to prognosticate  these patients. The modified Tokuhashi score is the best in doing so., Context: CONCLUSION: Les 2 scores sont utiles dans un contexte clinique et peuvent servir  d’outils pour aider à faire le choix du traitement. Le score modifié de  Tokuhashi a permis de déterminer la survie réelle avec plus de précision., Context: score of 0 to 8 points was 4 months. The median survival time of 147 patients  with the Tokuhashi revised score of 9 to 11 points was 10 months. The median  survival time of 89 patients with the Tokuhashi revised score of 12 to 15 points","17094910, 23328875, 24912121, 24869611, 17593839",Tokuhashi scoring system was developed to predict life expectancy of patients with spinal metastases. The revised Tokuhashi score has been widely used to evaluate indications for surgery and predict survival in patients with metastatic spinal disease.,"25085251, 24212518, 22973387, 23328875, 21772622, 17593839, 21223698, 25035829, 21796024, 17094910"
HER-2 belongs to what family of proteins?,"Yes, HER-2 belongs to the EGFR (Epidermal Growth Factor Receptor) family of proteins. This is explicitly stated in the second sentence of the context where it mentions that HER-2/","Context: Metastatic breast cancer is an incurable disease in a very high percentage of  patients. Despite new progress in endocrine and other systemic therapies, this  evidence remains challenging for patients and clinicians. HER2 protein is a, Context: HER-2/neu, also known as c-erbB-2/neu, is an oncogene located in chromosome 17  which encodes HER-2/neu, a transmembrane protein belonging to the EGFR family.  The external domain of this protein is released by the cell and can be studied, Context: The locus control region of the beta-globin cluster contains five DNase I  hypersensitive sites (5'HS1-5) required for locus activation. 5'HS3 contains six  G-rich motifs that are essential for its activity. Members of a protein family,, Context: HER ligands are bivalent growth factor molecules whose low-affinity site binds  to HER2. No HER2-specific ligand has been identified but HER2 is the preferred  heterodimerization partner for other HER receptors. HER2-containing heterodimers, Context: and tested on a non-redundant set of 11 beta-barrel membrane proteins known to  date at atomic resolution with a jack-knife procedure. As a result, the method  correctly locates 97% of 172 transmembrane beta-strands. Out of the 11 proteins,","16800251, 22505536, 9744863, 11694782, 12798041",Her-2 belongs to the family of the human epidermal growth factor receptors (EGFRs).,"16707458, 26545934, 15173008, 27993109, 30312728, 15920544, 21896992, 33202212, 11785652, 17536308, 15782071, 11694782, 22505536, 17867585, 12767812, 25620423, 27426127, 30384340, 10480346, 11180765, 19048033, 7612897, 21805036, 19279475, 29389942, 16800251, 18505086"
Which is the protein encoded by the human gene GRIK?,"Yes, GRIK3 encodes a principal subunit of glutamate receptor ionotropic kainate. This information can be inferred from the second context provided, where it mentions that the girl had a 2.","Context: The gene of 4.4 kb is composed of five exons, and the structure is 90% similar  to that of the orthologous human gene. It gives rise to a polypeptide of 261  amino acids, including a signal peptide of 17 residues, a pro-piece of 7, Context: Herein, we report on a girl who presented with a severe developmental delay  predominantly affecting her language and fine motor skills. She had a 2.6-Mb  microdeletion in 1p34.3 involving GRIK3, which encodes a principal subunit of, Context: BT474 human breast cancer cells (BT/Her(R)) that are highly resistant to  Herceptin. These cell lines exhibit sustained PI3K/Akt signaling as an essential  component of Herceptin-resistant proliferation. Several genes in the protein, Context: (RNA copy) genes have been isolated and sequenced. In addition, the amino acid  sequence of the human protein has been directly determined. The human and mouse  proteins differ at 7 amino acids out of the total, (including the N terminal, Context: criteria used for identifying human CpG islands, which suggests that these CpG  clusters may be regarded as plant CpG islands. The position of each island  relative to the 5'-end of its associated gene varied considerably. Genes in the","11177570, 24449200, 19593441, 2875930, 11489175",Glutamate Receptor Ionotropic Kainate,"24449200, 22291662"
Which company developed eptinezumab?,"Yes, Lundbeck Seattle BioPharmaceuticals developed eptinezumab. This information is provided in the context when it mentions that ""eptinezumab, delivered by intravenous (IV) administration, is","Context: TNF blockers have been available to treat various inflammatory disorders since  more than a decade. T cells and macrophages mainly express TNF and activate many  cells through two types of receptors. Pharmaceutical companies developed two, Context: Eptinezumab-jjmr (referred to as eptinezumab hereafter; Vyepti™) is a humanised  monoclonal antibody that binds to calcitonin gene-related peptide (CGRP) and  blocks its binding to the receptor. CGRP is believed to play a major role in the, Context: pathophysiology of migraine. Eptinezumab, delivered by intravenous (IV)  administration, is being developed by Lundbeck Seattle BioPharmaceuticals for  the prevention of migraine. In February 2020, eptinezumab was approved in the, Context: efficacy in IBD. However, treatment was associated with the occurrence of  progressive multifocal leukoencephalopathy, which has limited its use,  especially in Europe. Vedolizumab (MNL-0002), Millennium Pharmaceutical's, Context: (32)Eli Lilly and Company, Indianapolis, IN, USA. (33)F. Hoffmann-La Roche Ltd, Basel, Switzerland. (34)Washington University School of Medicine, St. Louis, MO, USA.  batemanr@wustl.edu. (#)Contributed equally","24611432, 32266704, 32266704, 21157649, 34155411",Eptinezumab was developed by Lundbeck Seattle BioPharmaceuticals.,32266704
What is the route of administration of eptinezumab?,"Yes, the route of administration of eptinezumab is intravenous (IV). This is stated explicitly in the context.","Context: METHODS: Patients received up to two 30-min IV administrations of eptinezumab  100 mg, 300 mg, or placebo separated by 12 weeks. Patients recorded migraine and  headache endpoints in a daily eDiary. Additional assessments, including, Context: USA for the preventive treatment of migraine in adults. This article summarizes  the milestones in the development of eptinezumab leading to this first approval., Context: pathophysiology of migraine. Eptinezumab, delivered by intravenous (IV)  administration, is being developed by Lundbeck Seattle BioPharmaceuticals for  the prevention of migraine. In February 2020, eptinezumab was approved in the, Context: empagliflozin was administered once daily (q.d.) for 5 days (treatment A),  immediately followed by coadministration of 50 mg empagliflozin q.d. and 100 mg  sitagliptin q.d. over 5 days (treatment B). In treatment C, 100 mg sitagliptin, Context: of the coronary artery in Wistar rats. The rats with MI were randomly divided  into untreated MI and two EPO-treated MI groups. EPO was administered  subcutaneously by injection once a day for 4 days after MI at 5000 U/kg or 3","33023473, 32266704, 32266704, 23054692, 16717399",Eptinezumab is administered intravenously.,32266704
Can the apoptosis regulator BAX trigger the release of cytochrome c?,"Yes, based on the context, BAX can trigger the release of cytochrome c. The context states that ""Bax induces mitochondrial-dependent cell apoptosis signals in mammalian cells"" and specifically mentions that","Context: induced Bax translocation to cause cytochrome c release. Subsequently, caspase-9  and caspase-3 were activated. Meanwhile, the alterations of cyclin A and B1,  p-CDK1 and p-cdc25c levels were also observed in response to DICO treatment., Context: cells. CsA increased the number of living cells in cell culture, as compared  with the effect of Bax channel blocker. These results indicate that mPTP  activation is the predominant pathway for Bax-induced cytochrome c release from, Context: cells. CsA increased the number of living cells in cell culture, as compared  with the effect of Bax channel blocker. These results indicate that mPTP  activation is the predominant pathway for Bax-induced cytochrome c release from, Context: lamin A mobility was examined. Our results show that, in this system, Bax  expression was sufficient to restore NPR such as in WT cells undergoing  apoptosis. This activity of Bax was uncoupled from cytochrome c release from the, Context: Bax induces mitochondrial-dependent cell apoptosis signals in mammalian cells.  However, the mechanism of how Bax is kept inactive is not fully elucidated.  Here, we identify FIH1 as a potential interactor of Bax through mass","23567243, 23536162, 23536162, 23475110, 21069436","Yes, altered Bax conformation trigger its redistribution from the cytosol to mitochondria. Subsequently, cytochrome c is released from mitochondria to cytosol.","25116390, 23567751, 22116711, 23954445, 25524600, 25619640, 21307199"
