question,answer,contexts,contexts_ids,ground_truth,goldPassages
What are the targets of pemigatinib?,"Yes, the targets of pemigatinib are fibroblast growth factor receptor (FGFR) 1, FGFR2, and FGFR3. This information is explicitly stated in the context as pemig","Context: various countries worldwide for use in several other FGFR-driven malignancies  (e.g. solid tumour, urothelial carcinoma). This article summarizes the  milestones in the development of pemigatinib leading to this first approval for, Context: for the treatment of myeloid/lymphoid neoplasms with eosinophilia and  rearrangement of PDGFRA, PDGFRB or FGFR1, or with PCM1-JAK2 in August 2019 in  the USA. A regulatory assessment for pemigatinib as a treatment for adults with, Context: Pemigatinib (PEMAZYRE™), a small molecule inhibitor of fibroblast growth factor  receptor (FGFR) 1, FGFR2 and FGFR3, received accelerated approval in April 2020  in the USA for the treatment of adults with previously treated, unresectable,, Context: frequently because of disease progression (61 [42%]); no deaths were deemed to  be treatment related. INTERPRETATION: These data support the therapeutic potential of pemigatinib in, Context: USA. The recommended dosage of pemigatinib is 13.5 mg once daily, administered  orally with or without food, on days 1-14 of a 21-day cycle until disease  progression or unacceptable toxicity. Pemigatinib received orphan designation","32472305, 32472305, 32472305, 32203698, 32472305","Pemigatinib is a small molecule inhibitor of fibroblast growth factor receptor (FGFR) 1, FGFR2 and FGFR3, received accelerated approval  for the treatment of adults with previously treated, unresectable, locally advanced or metastatic cholangiocarcinoma and a FGFR2 fusion or other rearrangement, as detected by a US FDA-approved test.","32677452, 32472305, 32203698, 32315352, 32684989"
Which de novo mutation in FGFR cause achondroplasia?,"Yes, the de novo mutation G380R (glycine-to-arginine mutation at codon 380) in FGFR3 causes achondroplasia. This is because all patients","Context: FGFR3 protein account for all cases (23/23) of achondroplasia in our series, Context: Achondroplasia, the most common cause of chondrodysplasia in man (1 in 15,000  live births), is a condition of unknown origin characterized by short-limbed  dwarfism and macrocephaly. More than 90% of cases are sporadic and there is an, Context: increased paternal age at the time of conception of affected individuals,  suggesting that de novo mutations are of paternal origin. Affected individuals  are fertile and achondroplasia is transmitted as a fully penetrant autosomal, Context: OBJECTIVE: [corrected] To investigate the mutation at the transmembrane domain  of fibroblast growth factor receptor 3 (FGFR3) nucleotide 1138 site for  identifying the major pathologic mechanism of achondroplasia (ACH) and to, Context: using PCR-SSCP and restriction enzymes. RESULTS: All patients carried the same glycine-to-arginine mutation at codon  380(G380R) of the transmembrane domain of FGFR3. CONCLUSION: The results suggest that the G380R mutation of FGFR3 is also a","8078586, 8078586, 8078586, 12048679, 9949234","Recurrent missense mutations in a CpG doublet of the transmembrane domain of the FGFR3 protein (glycine substituted with arginine at residue 380, G380R).",8078586
How do HBS1L-MYB intergenic variants regulate fetal hemoglobin?,"Yes, according to the context, HBS1L-MYB intergenic variants regulate fetal hemoglobin (HbF) by affecting regulatory elements that are occupied by key erythroid transcription factors within","Context: Genetic studies have identified common variants within the intergenic region  (HBS1L-MYB) between GTP-binding elongation factor HBS1L and myeloblastosis  oncogene MYB on chromosome 6q that are associated with elevated fetal hemoglobin, Context: (HbF) levels and alterations of other clinically important human erythroid  traits. It is unclear how these noncoding sequence variants affect multiple  erythrocyte characteristics. Here, we determined that several HBS1L-MYB, Context: intergenic variants affect regulatory elements that are occupied by key  erythroid transcription factors within this region. These elements interact with  MYB, a critical regulator of erythroid development and HbF levels. We found that, Context: Unexpectedly, an average of 95% of the cord blood erythrocytes and reticulocytes  expressed HbA and the adult beta-globin gene, as well as HbF and the  gamma-globin genes. The distribution of hemoglobin and globin gene expression, Context: Genetic studies have identified common variants within the intergenic region  (HBS1L-MYB) between GTP-binding elongation factor HBS1L and myeloblastosis  oncogene MYB on chromosome 6q that are associated with elevated fetal hemoglobin","24614105, 24614105, 24614105, 16735596, 24614105","HBS1L-MYB intergenic variants modulate fetal hemoglobin via long-range MYB enhancers. Several HBS1L-MYB intergenic variants affect regulatory elements that are occupied by key erythroid transcription factors within this region. These elements interact with MYB, a critical regulator of erythroid development and HbF levels. Several HBS1L-MYB intergenic variants reduce transcription factor binding, affecting long-range interactions with MYB and MYB expression levels.",24614105
Does TIMELESS-TIPIN participate in replisome disassembly?,"Yes, based on the context provided, TIMELESS-TIPIN does participate in replisome disassembly. It is required for CUL-2LRR-1 recruitment and contributes to efficient CMG helicase ubiquity","Context: CMG by CDC-48_UFD-1_NPL-4. We show that UBXN-3 is important in vivo for  replisome disassembly in the absence of TIMELESS-TIPIN. Correspondingly,  co-depletion of UBXN-3 and TIMELESS causes profound synthetic lethality. Since, Context: p97/CDC-48 ""unfoldase"". Here, we combine in vitro reconstitution with in vivo  studies in Caenorhabditis elegans embryos, to show that the replisome-associated  TIMELESS-TIPIN complex is required for CUL-2LRR-1 recruitment and efficient CMG, Context: helicase ubiquitylation. Aided by TIMELESS-TIPIN, CUL-2LRR-1 directs a suite of  ubiquitylation enzymes to ubiquitylate the MCM-7 subunit of CMG. Subsequently,  the UBXN-3 adaptor protein directly stimulates the disassembly of ubiquitylated, Context: replication, thereby driving the disassembly reaction, Context: The eukaryotic replisome is rapidly disassembled during DNA replication  termination. In metazoa, the cullin-RING ubiquitin ligase CUL-2LRR-1 drives  ubiquitylation of the CMG helicase, leading to replisome disassembly by the","34269473, 34269473, 34269473, 28355556, 34269473",Yes. TIMELESS-TIPIN and UBXN-3 promote replisome disassembly during DNA replication termination in Caenorhabditis elegans.,34269473
Is avelumab effective for bladder cancer?,"Yes, according to the context, avelumab has shown effectiveness in treating metastatic urothelial carcinoma (a type of bladder cancer), with a manageable safety profile in all treated patients. This forms the","Context: in bladder cancer therapeutics have rejuvenated the field. Nivolumab,  pembrolizumab, atezolizumab, durvalumab, and avelumab are among the exciting  recent novel therapeutic advances gaining approvals by the FDA for treatment of, Context: This selection from the NCCN Clinical Practice Guidelines in Oncology (NCCN  Guidelines) for Bladder Cancer focuses on systemic therapy for muscle-invasive  urothelial bladder cancer, as substantial revisions were made in the 2017, Context: including non-muscle-invasive urothelial bladder cancer and nonurothelial  histologies, as well as staging, evaluation, and follow-up, Context: with platinum-refractory metastatic urothelial carcinoma; a manageable safety  profile was reported in all avelumab-treated patients. These data provide the  rationale for therapeutic use of avelumab in metastatic urothelial carcinoma and, Context: updates, such as new recommendations for nivolumab, pembrolizumab, atezolizumab,  durvalumab, and avelumab. The complete version of the NCCN Guidelines for  Bladder Cancer addresses additional aspects of the management of bladder cancer,","29784744, 28982750, 28982750, 29217288, 28982750","Yes, avelumab is effective treatment of bladder cancer.","29103968, 29606979, 29784744, 29644490, 28864844, 28493171, 29540084, 29069302, 28214651, 29416316, 28982750"
What is the purpose of the Tokuhashi scoring system?,"Yes, the purpose of the Tokuhashi scoring system is to predict life expectancy in patients with spinal metastases. It is a widely used prognostic tool to help determine the specific selection criteria for spinal metastases","Context: Spine is the primary bone site affected by systemic metastasis. Although there  are scales that attempt to manage these patients, their real applicability is  unknown. The Tokuhashi Scoring System (TSS) is a widely used prognostic tool. At, Context: BACKGROUND: One of the most important selection criteria for spinal metastases  surgery is life expectancy and the most important system for this prediction has  been proposed by Tokuhashi. The aim of this study was to evaluate predictive, Context: value of the Tokuhashi score for life expectancy in Iranian patients with spinal  metastases one year after diagnosis. METHODS: From February 2007 to March 2009, of 180 patients suffering spinal, Context: the Tokuhashi scoring system. Only the Tomita scoring system was shown to be an  independent prognostic factor for overall survival. Comparing the Child-Pugh  classification and ambulatory ability, there were no statistically differences, Context: STUDY DESIGN: We conducted a prospective cohort study of 448 patients with  spinal metastases from a variety of cancer groups. OBJECTIVE: To determine the specific predictive value of the Tokuhashi scoring","24212518, 22973387, 22973387, 26713145, 21796024",Tokuhashi scoring system was developed to predict life expectancy of patients with spinal metastases. The revised Tokuhashi score has been widely used to evaluate indications for surgery and predict survival in patients with metastatic spinal disease.,"25085251, 24212518, 22973387, 23328875, 21772622, 17593839, 21223698, 25035829, 21796024, 17094910"
HER-2 belongs to what family of proteins?,"HER-2 belongs to the ErbB family of receptor tyrosine kinases. This is stated explicitly in the context when it mentions ""HER-2 belongs to the ErbB family of receptor tyrosine kinases","Context: Metastatic breast cancer is an incurable disease in a very high percentage of  patients. Despite new progress in endocrine and other systemic therapies, this  evidence remains challenging for patients and clinicians. HER2 protein is a, Context: HER-2/neu, also known as c-erbB-2/neu, is an oncogene located in chromosome 17  which encodes HER-2/neu, a transmembrane protein belonging to the EGFR family.  The external domain of this protein is released by the cell and can be studied, Context: in serum by immunoassay. HER-2/neu in serum is a specific tumor marker and only  slight elevations may be found in the absence of malignancy, mainly in  association with liver diseases. Likewise, the highest concentrations of this, Context: PURPOSE: Herceptin is widely used in treating Her2-overexpressing breast cancer.  However, the application of Herceptin in prostate cancer is still controversial.  Our previous results have indicated the relevance of Her2 in the transition of, Context: HER-2 belongs to the ErbB family of receptor tyrosine kinases, which has been  implicated in a variety of cancers. Overexpression of HER-2 is seen in 25-30% of  breast cancer patients and predicts a poor outcome in patients with primary","16800251, 22505536, 22505536, 23294030, 15173008",Her-2 belongs to the family of the human epidermal growth factor receptors (EGFRs).,"16707458, 26545934, 15173008, 27993109, 30312728, 15920544, 21896992, 33202212, 11785652, 17536308, 15782071, 11694782, 22505536, 17867585, 12767812, 25620423, 27426127, 30384340, 10480346, 11180765, 19048033, 7612897, 21805036, 19279475, 29389942, 16800251, 18505086"
Which is the protein encoded by the human gene GRIK?,"Yes, GRIK3 encodes a kainate-type ionotropic glutamate receptor. This receptor plays a critical role in synaptic potentiation and is strongly expressed in the central nervous system. It is","Context: The gene of 4.4 kb is composed of five exons, and the structure is 90% similar  to that of the orthologous human gene. It gives rise to a polypeptide of 261  amino acids, including a signal peptide of 17 residues, a pro-piece of 7, Context: Herein, we report on a girl who presented with a severe developmental delay  predominantly affecting her language and fine motor skills. She had a 2.6-Mb  microdeletion in 1p34.3 involving GRIK3, which encodes a principal subunit of, Context: pathogenesis of these neuropsychiatric and neurodevelopmental disorders. The  kainate/AMPA-type ionotropic glutamate receptor (GRIK = glutamate receptor,  ionotropic, kainate) plays a critical role in synaptic potentiation, which is an, Context: BT474 human breast cancer cells (BT/Her(R)) that are highly resistant to  Herceptin. These cell lines exhibit sustained PI3K/Akt signaling as an essential  component of Herceptin-resistant proliferation. Several genes in the protein, Context: the kainate-type ionotropic glutamate receptor. Given its strong expression  pattern in the central nervous system and the biological function of GRIK3 in  presynaptic neurotransmission, the haploinsufficiency of GRIK3 is likely to be","11177570, 24449200, 24449200, 19593441, 24449200",Glutamate Receptor Ionotropic Kainate,"24449200, 22291662"
Which company developed eptinezumab?,"Yes, Lundbeck Seattle BioPharmaceuticals developed eptinezumab. This is stated explicitly in the context: ""Eptinezumab, delivered by intravenous (IV) administration, is being developed by L","Context: (32)Eli Lilly and Company, Indianapolis, IN, USA. (33)F. Hoffmann-La Roche Ltd, Basel, Switzerland. (34)Washington University School of Medicine, St. Louis, MO, USA.  batemanr@wustl.edu. (#)Contributed equally, Context: pathophysiology of migraine. Eptinezumab, delivered by intravenous (IV)  administration, is being developed by Lundbeck Seattle BioPharmaceuticals for  the prevention of migraine. In February 2020, eptinezumab was approved in the, Context: USA for the preventive treatment of migraine in adults. This article summarizes  the milestones in the development of eptinezumab leading to this first approval, Context: Inc, Avanir Pharma, Cipla Ltd, Colucid Pharmaceuticals, Ltd, Dr Reddy's  Laboratories, eNeura, Electrocore LLC, Novartis, Pfizer Inc, Promius Pharma,  Quest Diagnostics, Scion, Teva Pharmaceuticals, Trigemina Inc; MedicoLegal work,, Context: Eptinezumab-jjmr (referred to as eptinezumab hereafter; Vyepti™) is a humanised  monoclonal antibody that binds to calcitonin gene-related peptide (CGRP) and  blocks its binding to the receptor. CGRP is believed to play a major role in the","34155411, 32266704, 32266704, 29255900, 32266704",Eptinezumab was developed by Lundbeck Seattle BioPharmaceuticals.,32266704
What is the route of administration of eptinezumab?,"Yes, the route of administration of eptinezumab is intravenous (IV). This information is provided in the context as eptinezumab is delivered by intravenous (IV) administration.","Context: pathophysiology of migraine. Eptinezumab, delivered by intravenous (IV)  administration, is being developed by Lundbeck Seattle BioPharmaceuticals for  the prevention of migraine. In February 2020, eptinezumab was approved in the, Context: Eptinezumab-jjmr (referred to as eptinezumab hereafter; Vyepti™) is a humanised  monoclonal antibody that binds to calcitonin gene-related peptide (CGRP) and  blocks its binding to the receptor. CGRP is believed to play a major role in the, Context: pathophysiology of migraine. Eptinezumab, delivered by intravenous (IV)  administration, is being developed by Lundbeck Seattle BioPharmaceuticals for  the prevention of migraine. In February 2020, eptinezumab was approved in the, Context: empagliflozin was administered once daily (q.d.) for 5 days (treatment A),  immediately followed by coadministration of 50 mg empagliflozin q.d. and 100 mg  sitagliptin q.d. over 5 days (treatment B). In treatment C, 100 mg sitagliptin, Context: USA for the preventive treatment of migraine in adults. This article summarizes  the milestones in the development of eptinezumab leading to this first approval","32266704, 32266704, 32266704, 23054692, 32266704",Eptinezumab is administered intravenously.,32266704
Can the apoptosis regulator BAX trigger the release of cytochrome c?,"Yes, based on the context, BAX can trigger the release of cytochrome c. The context states that ""Bax-induced cytochrome c release"" was observed and this release is a key event in the intrinsic pathway","Context: induced Bax translocation to cause cytochrome c release. Subsequently, caspase-9  and caspase-3 were activated. Meanwhile, the alterations of cyclin A and B1,  p-CDK1 and p-cdc25c levels were also observed in response to DICO treatment, Context: cells. CsA increased the number of living cells in cell culture, as compared  with the effect of Bax channel blocker. These results indicate that mPTP  activation is the predominant pathway for Bax-induced cytochrome c release from, Context: Bax, a central cell death regulator, is an indispensable gateway to  mitochondrial dysfunction and a major proapoptotic member of the B-cell lymphoma  2 (Bcl-2) family proteins that control apoptosis in normal and cancer cells, Context: cells. CsA increased the number of living cells in cell culture, as compared  with the effect of Bax channel blocker. These results indicate that mPTP  activation is the predominant pathway for Bax-induced cytochrome c release from, Context: MCF7 mitochondria and for apoptosis induction in the whole cell","23567243, 23536162, 26395559, 23536162, 23536162","Yes, altered Bax conformation trigger its redistribution from the cytosol to mitochondria. Subsequently, cytochrome c is released from mitochondria to cytosol.","25116390, 23567751, 22116711, 23954445, 25524600, 25619640, 21307199"
