question,answer,contexts,contexts_ids,ground_truth,goldPassages
What are the targets of pemigatinib?,"Yes, the targets of pemigatinib are fibroblast growth factor receptor (FGFR) 1, FGFR2 and FGFR3. It is a small molecule inhibitor of these receptors","Context: BACKGROUND: Patients with advanced sarcomas have a poor prognosis and few  treatment options that improve overall survival. Chemotherapy and targeted  therapies offer short-lived disease control. We assessed pembrolizumab, an, Context: for the treatment of myeloid/lymphoid neoplasms with eosinophilia and  rearrangement of PDGFRA, PDGFRB or FGFR1, or with PCM1-JAK2 in August 2019 in  the USA. A regulatory assessment for pemigatinib as a treatment for adults with, Context: Pemigatinib (PEMAZYRE™), a small molecule inhibitor of fibroblast growth factor  receptor (FGFR) 1, FGFR2 and FGFR3, received accelerated approval in April 2020  in the USA for the treatment of adults with previously treated, unresectable,, Context: Pemigatinib (PEMAZYRE™), a small molecule inhibitor of fibroblast growth factor  receptor (FGFR) 1, FGFR2 and FGFR3, received accelerated approval in April 2020  in the USA for the treatment of adults with previously treated, unresectable,, Context: Pemigatinib (PEMAZYRE™), a small molecule inhibitor of fibroblast growth factor  receptor (FGFR) 1, FGFR2 and FGFR3, received accelerated approval in April 2020  in the USA for the treatment of adults with previously treated, unresectable,","28988646, 32472305, 32472305, 32472305, 32472305","Pemigatinib is a small molecule inhibitor of fibroblast growth factor receptor (FGFR) 1, FGFR2 and FGFR3, received accelerated approval  for the treatment of adults with previously treated, unresectable, locally advanced or metastatic cholangiocarcinoma and a FGFR2 fusion or other rearrangement, as detected by a US FDA-approved test.","32677452, 32472305, 32203698, 32315352, 32684989"
Which de novo mutation in FGFR cause achondroplasia?,"Yes, a de novo mutation in the FGFR3 gene causes achondroplasia. This mutation is typically Gly380Arg and results in abnormal cartilage growth-plate leading to the condition","Context: OBJECTIVE: To evaluate whether mutation in the exon 10 of the fibroblast growth  factor receptor 3(FGFR3) gene in common in Chinese patients with achondroplasia. METHODS: Genomic DNA from seven sporadic cases of achondroplasia was studied by, Context: frequent mutation causing achondroplasia in Chinese. Detecting FGFR 3 gene  mutation with PCR-SSCP and restriction enzymes analysis is a convenient, rapid  and reliable molecular diagnostic assay for prenatal and early diagnosis of  achondroplasia., Context: frequent mutation causing achondroplasia in Chinese. Detecting FGFR 3 gene  mutation with PCR-SSCP and restriction enzymes analysis is a convenient, rapid  and reliable molecular diagnostic assay for prenatal and early diagnosis of  achondroplasia., Context: active. Since the Gly380Arg achondroplasia mutation was recognized, similar  observations regarding the conserved nature of FGFR mutations and resulting  phenotype have been made regarding other skeletal phenotypes, including, Context: individuals result from sporadic mutations without positive family histories.  Achondroplasia comes from the genetic point mutations in the fibroblastic growth  factor receptor 3 gene (FGFR3), which enables abnormal cartilage growth-plate","9949234, 9949234, 9949234, 10696568, 15221641","Recurrent missense mutations in a CpG doublet of the transmembrane domain of the FGFR3 protein (glycine substituted with arginine at residue 380, G380R).",8078586
How do HBS1L-MYB intergenic variants regulate fetal hemoglobin?,"Yes, HBS1L-MYB intergenic variants regulate fetal hemoglobin by reducing transcription factor binding and affecting long-range interactions with MYB. This results in altered MYB expression levels, which are","Context: Genetic studies have identified common variants within the intergenic region  (HBS1L-MYB) between GTP-binding elongation factor HBS1L and myeloblastosis  oncogene MYB on chromosome 6q that are associated with elevated fetal hemoglobin, Context: (HbF) levels and alterations of other clinically important human erythroid  traits. It is unclear how these noncoding sequence variants affect multiple  erythrocyte characteristics. Here, we determined that several HBS1L-MYB, Context: Genetic studies have identified common variants within the intergenic region  (HBS1L-MYB) between GTP-binding elongation factor HBS1L and myeloblastosis  oncogene MYB on chromosome 6q that are associated with elevated fetal hemoglobin, Context: several HBS1L-MYB intergenic variants reduce transcription factor binding,  affecting long-range interactions with MYB and MYB expression levels. These data  provide a functional explanation for the genetic association of HBS1L-MYB, Context: intergenic variants affect regulatory elements that are occupied by key  erythroid transcription factors within this region. These elements interact with  MYB, a critical regulator of erythroid development and HbF levels. We found that","24614105, 24614105, 24614105, 24614105, 24614105","HBS1L-MYB intergenic variants modulate fetal hemoglobin via long-range MYB enhancers. Several HBS1L-MYB intergenic variants affect regulatory elements that are occupied by key erythroid transcription factors within this region. These elements interact with MYB, a critical regulator of erythroid development and HbF levels. Several HBS1L-MYB intergenic variants reduce transcription factor binding, affecting long-range interactions with MYB and MYB expression levels.",24614105
Does TIMELESS-TIPIN participate in replisome disassembly?,"Yes, based on the context provided, TIMELESS-TIPIN does participate in replisome disassembly. This is stated explicitly when discussing UBXN-3's role in the process, where it mentions that TIMELE","Context: CMG by CDC-48_UFD-1_NPL-4. We show that UBXN-3 is important in vivo for  replisome disassembly in the absence of TIMELESS-TIPIN. Correspondingly,  co-depletion of UBXN-3 and TIMELESS causes profound synthetic lethality. Since, Context: p97/CDC-48 ""unfoldase"". Here, we combine in vitro reconstitution with in vivo  studies in Caenorhabditis elegans embryos, to show that the replisome-associated  TIMELESS-TIPIN complex is required for CUL-2LRR-1 recruitment and efficient CMG, Context: CMG by CDC-48_UFD-1_NPL-4. We show that UBXN-3 is important in vivo for  replisome disassembly in the absence of TIMELESS-TIPIN. Correspondingly,  co-depletion of UBXN-3 and TIMELESS causes profound synthetic lethality. Since, Context: CMG by CDC-48_UFD-1_NPL-4. We show that UBXN-3 is important in vivo for  replisome disassembly in the absence of TIMELESS-TIPIN. Correspondingly,  co-depletion of UBXN-3 and TIMELESS causes profound synthetic lethality. Since, Context: CMG by CDC-48_UFD-1_NPL-4. We show that UBXN-3 is important in vivo for  replisome disassembly in the absence of TIMELESS-TIPIN. Correspondingly,  co-depletion of UBXN-3 and TIMELESS causes profound synthetic lethality. Since","34269473, 34269473, 34269473, 34269473, 34269473",Yes. TIMELESS-TIPIN and UBXN-3 promote replisome disassembly during DNA replication termination in Caenorhabditis elegans.,34269473
Is avelumab effective for bladder cancer?,"Yes, avelumab is effective for bladder cancer. It has been approved by the FDA for treatment of urothelial carcinoma, which includes bladder cancer, and is mentioned in the context as one of","Context: in bladder cancer therapeutics have rejuvenated the field. Nivolumab,  pembrolizumab, atezolizumab, durvalumab, and avelumab are among the exciting  recent novel therapeutic advances gaining approvals by the FDA for treatment of, Context: This selection from the NCCN Clinical Practice Guidelines in Oncology (NCCN  Guidelines) for Bladder Cancer focuses on systemic therapy for muscle-invasive  urothelial bladder cancer, as substantial revisions were made in the 2017, Context: in bladder cancer therapeutics have rejuvenated the field. Nivolumab,  pembrolizumab, atezolizumab, durvalumab, and avelumab are among the exciting  recent novel therapeutic advances gaining approvals by the FDA for treatment of, Context: in bladder cancer therapeutics have rejuvenated the field. Nivolumab,  pembrolizumab, atezolizumab, durvalumab, and avelumab are among the exciting  recent novel therapeutic advances gaining approvals by the FDA for treatment of, Context: in bladder cancer therapeutics have rejuvenated the field. Nivolumab,  pembrolizumab, atezolizumab, durvalumab, and avelumab are among the exciting  recent novel therapeutic advances gaining approvals by the FDA for treatment of","29784744, 28982750, 29784744, 29784744, 29784744","Yes, avelumab is effective treatment of bladder cancer.","29103968, 29606979, 29784744, 29644490, 28864844, 28493171, 29540084, 29069302, 28214651, 29416316, 28982750"
What is the purpose of the Tokuhashi scoring system?,"Yes, the purpose of the Tokuhashi scoring system is to predict the life expectancy of patients with spinal metastases. It does so by evaluating factors such as the patient's performance status, number of extraspinal bone","Context: underestimated the prognosis in scores from 0 to 8. CONCLUSIONS: Both Tomita and Tokuhashi scoring systems could be used to predict  prognosis of spinal metastases after operation. Tokuhashi scoring system can, Context: predict early death more accurately, which can be used to avoid major operation  for these patients., Context: OBJECTIVE: To evaluate the predictive value of the Tokuhashi revised scoring  system for the life expectancy of patients with spinal metastases. METHODS: A retrospective review of 447 patients with spinal metastases was, Context: underestimated the prognosis in scores from 0 to 8. CONCLUSIONS: Both Tomita and Tokuhashi scoring systems could be used to predict  prognosis of spinal metastases after operation. Tokuhashi scoring system can, Context: the Tokuhashi scoring system. Only the Tomita scoring system was shown to be an  independent prognostic factor for overall survival. Comparing the Child-Pugh  classification and ambulatory ability, there were no statistically differences","17094910, 17094910, 17593839, 17094910, 26713145",Tokuhashi scoring system was developed to predict life expectancy of patients with spinal metastases. The revised Tokuhashi score has been widely used to evaluate indications for surgery and predict survival in patients with metastatic spinal disease.,"25085251, 24212518, 22973387, 23328875, 21772622, 17593839, 21223698, 25035829, 21796024, 17094910"
HER-2 belongs to what family of proteins?,"Yes, HER-2 belongs to the human epidermal growth factor receptor (HER) family. This is stated explicitly in the context given. The HER family is a group of four transmembrane receptor tyrosine kin","Context: Metastatic breast cancer is an incurable disease in a very high percentage of  patients. Despite new progress in endocrine and other systemic therapies, this  evidence remains challenging for patients and clinicians. HER2 protein is a, Context: HER-2/neu, also known as c-erbB-2/neu, is an oncogene located in chromosome 17  which encodes HER-2/neu, a transmembrane protein belonging to the EGFR family.  The external domain of this protein is released by the cell and can be studied, Context: HER-2 belongs to a family of four transmembrane receptor tyrosine kinases that  mediate growth, differentiation and survival of cells. HER-2 overexpression and  amplification occurs in approximately 15 to 25 % of breast cancers and is, Context: HER-2 belongs to the human epidermal growth factor receptor (HER) family. Via  different signal transduction pathways, HER-2 regulates normal cell  proliferation, survival, and differentiation. Recently, it was reported that, Context: HER-2 belongs to the ErbB family of receptor tyrosine kinases, which has been  implicated in a variety of cancers. Overexpression of HER-2 is seen in 25-30% of  breast cancer patients and predicts a poor outcome in patients with primary","16800251, 22505536, 17867585, 29389942, 15173008",Her-2 belongs to the family of the human epidermal growth factor receptors (EGFRs).,"16707458, 26545934, 15173008, 27993109, 30312728, 15920544, 21896992, 33202212, 11785652, 17536308, 15782071, 11694782, 22505536, 17867585, 12767812, 25620423, 27426127, 30384340, 10480346, 11180765, 19048033, 7612897, 21805036, 19279475, 29389942, 16800251, 18505086"
Which is the protein encoded by the human gene GRIK?,"Yes, GRIK3 encodes a protein. It is a kainate-type ionotropic glutamate receptor subunit. This information is provided in the context under the discussion of a patient with a 2.6","Context: BT474 human breast cancer cells (BT/Her(R)) that are highly resistant to  Herceptin. These cell lines exhibit sustained PI3K/Akt signaling as an essential  component of Herceptin-resistant proliferation. Several genes in the protein, Context: Herein, we report on a girl who presented with a severe developmental delay  predominantly affecting her language and fine motor skills. She had a 2.6-Mb  microdeletion in 1p34.3 involving GRIK3, which encodes a principal subunit of, Context: GRIK3, a kainate-type ionotropic glutamate receptor subunit, and the  neurodevelopmental manifestation in the absence of major dysmorphism provides  further clinical implication of the possible role of GRIK family glutamate, Context: essential process for learning and memory. Among the five known GRIK family  members, haploinsufficiency of GRIK1, GRIK2, and GRIK4 are known to cause  developmental delay, whereas the roles of GRIK3 and GRIK5 remain unknown., Context: class 2, and a third class consisting of proteins related to the recently  identified human HDAC11 gene. We term this novel group ""class 4"" to distinguish  it from the unrelated ""class 3"" sirtuin deacetylases. Analysis of gene","19593441, 24449200, 24449200, 24449200, 15050820",Glutamate Receptor Ionotropic Kainate,"24449200, 22291662"
Which company developed eptinezumab?,"Yes, Lundbeck Seattle BioPharmaceuticals developed eptinezumab. This is stated explicitly in the context when it mentions that ""eptinezumab, delivered by intravenous (IV) administration, is","Context: Biopharma, Pharmacyclics, Gilead, Genentech, TG Therapeutics, Bigene, Acerta,  Emergent, and Merck. A.K.G. reports grants and nonfinancial support from Teva,  Bristol-Myers Squibb, Merck, Takeda, TG Therapeutics, and Effector; grants,, Context: Eptinezumab-jjmr (referred to as eptinezumab hereafter; Vyepti™) is a humanised  monoclonal antibody that binds to calcitonin gene-related peptide (CGRP) and  blocks its binding to the receptor. CGRP is believed to play a major role in the, Context: pathophysiology of migraine. Eptinezumab, delivered by intravenous (IV)  administration, is being developed by Lundbeck Seattle BioPharmaceuticals for  the prevention of migraine. In February 2020, eptinezumab was approved in the, Context: USA for the preventive treatment of migraine in adults. This article summarizes  the milestones in the development of eptinezumab leading to this first approval., Context: METHODS: Patients received up to two 30-min IV administrations of eptinezumab  100 mg, 300 mg, or placebo separated by 12 weeks. Patients recorded migraine and  headache endpoints in a daily eDiary. Additional assessments, including","29914976, 32266704, 32266704, 32266704, 33023473",Eptinezumab was developed by Lundbeck Seattle BioPharmaceuticals.,32266704
What is the route of administration of eptinezumab?,"Yes, the route of administration of eptinezumab is intravenous (IV). This information is explicitly stated in the context.","Context: METHODS: Patients received up to two 30-min IV administrations of eptinezumab  100 mg, 300 mg, or placebo separated by 12 weeks. Patients recorded migraine and  headache endpoints in a daily eDiary. Additional assessments, including, Context: Eptinezumab-jjmr (referred to as eptinezumab hereafter; Vyepti™) is a humanised  monoclonal antibody that binds to calcitonin gene-related peptide (CGRP) and  blocks its binding to the receptor. CGRP is believed to play a major role in the, Context: pathophysiology of migraine. Eptinezumab, delivered by intravenous (IV)  administration, is being developed by Lundbeck Seattle BioPharmaceuticals for  the prevention of migraine. In February 2020, eptinezumab was approved in the, Context: pathophysiology of migraine. Eptinezumab, delivered by intravenous (IV)  administration, is being developed by Lundbeck Seattle BioPharmaceuticals for  the prevention of migraine. In February 2020, eptinezumab was approved in the, Context: METHODS: Patients received up to two 30-min IV administrations of eptinezumab  100 mg, 300 mg, or placebo separated by 12 weeks. Patients recorded migraine and  headache endpoints in a daily eDiary. Additional assessments, including","33023473, 32266704, 32266704, 32266704, 33023473",Eptinezumab is administered intravenously.,32266704
